frame,number of people
61,"[[1644.0, 629.0, 1871.0, 856.0, 0.887916624546051, 0.0], [1420.0, 580.0, 1578.0, 719.0, 0.8819940686225891, 0.0], [1231.0, 694.0, 1502.0, 976.0, 0.8789287805557251, 0.0], [267.0, 596.0, 489.0, 830.0, 0.8592772483825684, 0.0], [963.0, 677.0, 1180.0, 958.0, 0.8185198903083801, 0.0], [1667.0, 565.0, 1764.0, 713.0, 0.7878615260124207, 0.0], [1558.0, 621.0, 1700.0, 771.0, 0.7843642830848694, 0.0], [846.0, 647.0, 1043.0, 1059.0, 0.6553312540054321, 0.0], [1183.0, 566.0, 1282.0, 714.0, 0.6368616223335266, 0.0], [432.0, 536.0, 556.0, 695.0, 0.6067409515380859, 0.0], [417.0, 588.0, 573.0, 838.0, 0.5156875848770142, 0.0], [94.0, 403.0, 154.0, 469.0, 0.5044038891792297, 0.0], [424.0, 451.0, 518.0, 523.0, 0.4997801184654236, 0.0], [1859.0, 692.0, 1920.0, 939.0, 0.4926438629627228, 0.0], [0.0, 409.0, 70.0, 528.0, 0.48346927762031555, 0.0], [1066.0, 592.0, 1228.0, 719.0, 0.46603578329086304, 0.0], [66.0, 408.0, 103.0, 447.0, 0.43023645877838135, 0.0], [153.0, 409.0, 233.0, 488.0, 0.4253142178058624, 0.0], [384.0, 414.0, 467.0, 484.0, 0.42474913597106934, 0.0], [1212.0, 575.0, 1393.0, 777.0, 0.4128858745098114, 0.0], [492.0, 542.0, 567.0, 629.0, 0.39827919006347656, 0.0], [322.0, 426.0, 423.0, 569.0, 0.3721249997615814, 0.0], [287.0, 485.0, 367.0, 584.0, 0.35918283462524414, 0.0], [332.0, 521.0, 430.0, 609.0, 0.3205130100250244, 0.0], [588.0, 402.0, 648.0, 504.0, 0.31758761405944824, 0.0], [492.0, 479.0, 577.0, 550.0, 0.3158414363861084, 0.0], [277.0, 405.0, 340.0, 489.0, 0.2987234592437744, 0.0], [3.0, 589.0, 446.0, 1069.0, 0.2879639267921448, 0.0], [1875.0, 834.0, 1919.0, 938.0, 0.27503475546836853, 0.0], [193.0, 403.0, 235.0, 476.0, 0.2666492462158203, 0.0]]"
62,"[[1644.0, 629.0, 1871.0, 856.0, 0.8897051215171814, 0.0], [1231.0, 695.0, 1501.0, 976.0, 0.8782795667648315, 0.0], [1419.0, 580.0, 1581.0, 719.0, 0.8695166110992432, 0.0], [265.0, 597.0, 489.0, 830.0, 0.8283674120903015, 0.0], [965.0, 676.0, 1180.0, 956.0, 0.8220267295837402, 0.0], [1668.0, 565.0, 1762.0, 713.0, 0.8002607822418213, 0.0], [1555.0, 623.0, 1693.0, 769.0, 0.7705889344215393, 0.0], [206.0, 502.0, 316.0, 624.0, 0.6701429486274719, 0.0], [1.0, 408.0, 59.0, 482.0, 0.6495072841644287, 0.0], [845.0, 648.0, 1042.0, 1062.0, 0.6472944021224976, 0.0], [1183.0, 569.0, 1282.0, 714.0, 0.6042567491531372, 0.0], [432.0, 536.0, 556.0, 694.0, 0.5950952768325806, 0.0], [149.0, 411.0, 231.0, 495.0, 0.5655694603919983, 0.0], [415.0, 593.0, 569.0, 790.0, 0.5194040536880493, 0.0], [424.0, 451.0, 518.0, 523.0, 0.5105703473091125, 0.0], [65.0, 408.0, 104.0, 448.0, 0.49703559279441833, 0.0], [99.0, 403.0, 154.0, 468.0, 0.4927338659763336, 0.0], [1860.0, 693.0, 1920.0, 938.0, 0.46886196732521057, 0.0], [332.0, 516.0, 432.0, 610.0, 0.4616682529449463, 0.0], [322.0, 426.0, 418.0, 562.0, 0.45857852697372437, 0.0], [1075.0, 591.0, 1227.0, 719.0, 0.4553717374801636, 0.0], [287.0, 485.0, 366.0, 584.0, 0.43527939915657043, 0.0], [385.0, 414.0, 466.0, 484.0, 0.4314578175544739, 0.0], [490.0, 542.0, 567.0, 630.0, 0.40058887004852295, 0.0], [276.0, 405.0, 340.0, 489.0, 0.38986390829086304, 0.0], [184.0, 604.0, 294.0, 699.0, 0.3449617922306061, 0.0], [2.0, 548.0, 425.0, 1054.0, 0.3393930196762085, 0.0], [588.0, 402.0, 648.0, 509.0, 0.32907038927078247, 0.0], [185.0, 400.0, 235.0, 482.0, 0.32648661732673645, 0.0], [1220.0, 573.0, 1390.0, 759.0, 0.32064223289489746, 0.0], [492.0, 480.0, 577.0, 558.0, 0.30857139825820923, 0.0], [1876.0, 837.0, 1920.0, 939.0, 0.29043400287628174, 0.0], [435.0, 536.0, 497.0, 600.0, 0.2826491594314575, 0.0], [499.0, 402.0, 563.0, 511.0, 0.2514147460460663, 0.0]]"
63,"[[1645.0, 629.0, 1871.0, 856.0, 0.8857065439224243, 0.0], [1230.0, 695.0, 1501.0, 976.0, 0.8804648518562317, 0.0], [1419.0, 580.0, 1583.0, 719.0, 0.8618240356445312, 0.0], [1671.0, 566.0, 1762.0, 714.0, 0.8369663953781128, 0.0], [265.0, 597.0, 488.0, 832.0, 0.8361229300498962, 0.0], [965.0, 673.0, 1180.0, 955.0, 0.8287630081176758, 0.0], [1552.0, 625.0, 1697.0, 769.0, 0.7806936502456665, 0.0], [192.0, 503.0, 316.0, 621.0, 0.7222446203231812, 0.0], [1.0, 409.0, 46.0, 465.0, 0.6810492277145386, 0.0], [844.0, 644.0, 1040.0, 1067.0, 0.635836660861969, 0.0], [433.0, 535.0, 556.0, 694.0, 0.5811509490013123, 0.0], [1184.0, 569.0, 1283.0, 715.0, 0.5641341805458069, 0.0], [425.0, 451.0, 518.0, 522.0, 0.5161450505256653, 0.0], [1088.0, 591.0, 1227.0, 721.0, 0.5084670782089233, 0.0], [415.0, 593.0, 569.0, 791.0, 0.49479177594184875, 0.0], [1859.0, 692.0, 1920.0, 938.0, 0.4813634157180786, 0.0], [1291.0, 572.0, 1392.0, 714.0, 0.4649095833301544, 0.0], [287.0, 485.0, 367.0, 584.0, 0.4523169696331024, 0.0], [325.0, 426.0, 418.0, 558.0, 0.43639588356018066, 0.0], [333.0, 517.0, 431.0, 610.0, 0.43082016706466675, 0.0], [385.0, 415.0, 466.0, 486.0, 0.42730680108070374, 0.0], [147.0, 411.0, 232.0, 493.0, 0.4066188931465149, 0.0], [192.0, 604.0, 313.0, 715.0, 0.39758408069610596, 0.0], [493.0, 542.0, 567.0, 629.0, 0.3973158597946167, 0.0], [65.0, 407.0, 103.0, 449.0, 0.3288015127182007, 0.0], [276.0, 405.0, 342.0, 490.0, 0.32589656114578247, 0.0], [587.0, 402.0, 648.0, 510.0, 0.31954440474510193, 0.0], [497.0, 481.0, 576.0, 547.0, 0.3054675757884979, 0.0], [1032.0, 567.0, 1126.0, 679.0, 0.3032713532447815, 0.0], [435.0, 536.0, 498.0, 600.0, 0.29363420605659485, 0.0], [499.0, 402.0, 564.0, 510.0, 0.2522605061531067, 0.0]]"
64,"[[1644.0, 629.0, 1871.0, 855.0, 0.894372820854187, 0.0], [1231.0, 694.0, 1501.0, 977.0, 0.8802918195724487, 0.0], [1419.0, 580.0, 1582.0, 719.0, 0.867468535900116, 0.0], [1671.0, 566.0, 1762.0, 714.0, 0.8412061929702759, 0.0], [965.0, 672.0, 1180.0, 955.0, 0.8313117623329163, 0.0], [262.0, 597.0, 487.0, 833.0, 0.8281256556510925, 0.0], [1553.0, 625.0, 1695.0, 769.0, 0.7856670022010803, 0.0], [191.0, 506.0, 316.0, 622.0, 0.7057642936706543, 0.0], [844.0, 647.0, 1042.0, 1063.0, 0.6348029375076294, 0.0], [1.0, 408.0, 54.0, 469.0, 0.6188333630561829, 0.0], [1183.0, 569.0, 1283.0, 714.0, 0.5880226492881775, 0.0], [433.0, 535.0, 555.0, 695.0, 0.5858940482139587, 0.0], [1089.0, 591.0, 1227.0, 720.0, 0.5242409706115723, 0.0], [414.0, 593.0, 569.0, 791.0, 0.49918484687805176, 0.0], [425.0, 451.0, 518.0, 523.0, 0.4738454818725586, 0.0], [1859.0, 692.0, 1920.0, 937.0, 0.4539770781993866, 0.0], [195.0, 603.0, 323.0, 736.0, 0.44944998621940613, 0.0], [1287.0, 572.0, 1393.0, 713.0, 0.43586617708206177, 0.0], [288.0, 484.0, 367.0, 584.0, 0.4114413857460022, 0.0], [333.0, 519.0, 430.0, 610.0, 0.40237957239151, 0.0], [494.0, 542.0, 567.0, 629.0, 0.39167553186416626, 0.0], [325.0, 426.0, 420.0, 562.0, 0.3736213445663452, 0.0], [384.0, 415.0, 466.0, 486.0, 0.36910226941108704, 0.0], [147.0, 409.0, 232.0, 493.0, 0.3474193215370178, 0.0], [588.0, 401.0, 648.0, 506.0, 0.34042349457740784, 0.0], [66.0, 408.0, 103.0, 447.0, 0.31812307238578796, 0.0], [1.0, 416.0, 140.0, 711.0, 0.2979654371738434, 0.0], [435.0, 536.0, 498.0, 600.0, 0.29270052909851074, 0.0], [1031.0, 566.0, 1126.0, 679.0, 0.28397107124328613, 0.0], [501.0, 481.0, 576.0, 547.0, 0.2826126217842102, 0.0]]"
65,"[[1644.0, 629.0, 1871.0, 855.0, 0.8913884162902832, 0.0], [1231.0, 693.0, 1501.0, 977.0, 0.8806552886962891, 0.0], [1419.0, 580.0, 1582.0, 719.0, 0.8612397313117981, 0.0], [965.0, 674.0, 1180.0, 955.0, 0.8322584629058838, 0.0], [1670.0, 565.0, 1763.0, 714.0, 0.8232670426368713, 0.0], [252.0, 598.0, 487.0, 835.0, 0.8140898942947388, 0.0], [1552.0, 626.0, 1699.0, 769.0, 0.7804054617881775, 0.0], [192.0, 506.0, 316.0, 620.0, 0.6864067316055298, 0.0], [844.0, 649.0, 1042.0, 1063.0, 0.642824649810791, 0.0], [1183.0, 571.0, 1283.0, 714.0, 0.6181544661521912, 0.0], [434.0, 536.0, 555.0, 694.0, 0.6166999936103821, 0.0], [196.0, 603.0, 326.0, 735.0, 0.5595754981040955, 0.0], [1088.0, 592.0, 1226.0, 718.0, 0.5136257410049438, 0.0], [414.0, 593.0, 569.0, 790.0, 0.5032823085784912, 0.0], [1.0, 408.0, 71.0, 533.0, 0.4884476661682129, 0.0], [1291.0, 572.0, 1392.0, 712.0, 0.4814540147781372, 0.0], [1859.0, 692.0, 1920.0, 937.0, 0.4537426829338074, 0.0], [426.0, 451.0, 518.0, 523.0, 0.4518839418888092, 0.0], [288.0, 485.0, 367.0, 584.0, 0.3977614641189575, 0.0], [146.0, 409.0, 232.0, 495.0, 0.3868478536605835, 0.0], [493.0, 543.0, 567.0, 630.0, 0.368376761674881, 0.0], [57.0, 464.0, 181.0, 655.0, 0.3598335087299347, 0.0], [589.0, 402.0, 648.0, 502.0, 0.35869815945625305, 0.0], [328.0, 425.0, 422.0, 566.0, 0.34715962409973145, 0.0], [383.0, 414.0, 466.0, 486.0, 0.3422088921070099, 0.0], [3.0, 607.0, 364.0, 1067.0, 0.29571232199668884, 0.0], [276.0, 405.0, 343.0, 489.0, 0.27786120772361755, 0.0], [101.0, 401.0, 156.0, 473.0, 0.2741815149784088, 0.0], [862.0, 604.0, 966.0, 804.0, 0.2670139670372009, 0.0], [501.0, 481.0, 576.0, 550.0, 0.2609829306602478, 0.0]]"
66,"[[1231.0, 694.0, 1501.0, 977.0, 0.8858169913291931, 0.0], [1644.0, 629.0, 1871.0, 855.0, 0.8817132115364075, 0.0], [252.0, 598.0, 486.0, 834.0, 0.8759894967079163, 0.0], [1419.0, 579.0, 1581.0, 720.0, 0.8658339977264404, 0.0], [1673.0, 566.0, 1763.0, 713.0, 0.8486112952232361, 0.0], [965.0, 673.0, 1180.0, 955.0, 0.8349824547767639, 0.0], [1551.0, 627.0, 1698.0, 768.0, 0.7868304252624512, 0.0], [192.0, 511.0, 316.0, 618.0, 0.7060877084732056, 0.0], [1183.0, 573.0, 1283.0, 714.0, 0.6472465991973877, 0.0], [199.0, 602.0, 323.0, 735.0, 0.6410846710205078, 0.0], [844.0, 644.0, 1042.0, 1062.0, 0.6406341195106506, 0.0], [433.0, 536.0, 556.0, 694.0, 0.6084790825843811, 0.0], [1.0, 409.0, 72.0, 551.0, 0.5924757122993469, 0.0], [1294.0, 573.0, 1391.0, 710.0, 0.5858778953552246, 0.0], [1088.0, 592.0, 1226.0, 718.0, 0.5600685477256775, 0.0], [414.0, 593.0, 569.0, 790.0, 0.5318151116371155, 0.0], [1859.0, 691.0, 1920.0, 937.0, 0.508566677570343, 0.0], [5.0, 622.0, 322.0, 1070.0, 0.49726465344429016, 0.0], [426.0, 451.0, 518.0, 523.0, 0.4428374767303467, 0.0], [288.0, 484.0, 367.0, 584.0, 0.39608609676361084, 0.0], [145.0, 408.0, 232.0, 495.0, 0.3942861258983612, 0.0], [57.0, 484.0, 175.0, 626.0, 0.3917596936225891, 0.0], [492.0, 542.0, 567.0, 630.0, 0.36762386560440063, 0.0], [589.0, 402.0, 648.0, 502.0, 0.3523634672164917, 0.0], [330.0, 427.0, 420.0, 564.0, 0.31863394379615784, 0.0], [384.0, 414.0, 467.0, 486.0, 0.30401310324668884, 0.0], [0.0, 465.0, 25.0, 570.0, 0.29546859860420227, 0.0], [275.0, 405.0, 342.0, 490.0, 0.2762078046798706, 0.0], [861.0, 604.0, 966.0, 804.0, 0.2662104666233063, 0.0], [503.0, 481.0, 576.0, 549.0, 0.26287397742271423, 0.0]]"
67,"[[1644.0, 629.0, 1871.0, 854.0, 0.8897202610969543, 0.0], [1232.0, 694.0, 1501.0, 977.0, 0.8883421421051025, 0.0], [251.0, 598.0, 486.0, 834.0, 0.8818886876106262, 0.0], [1418.0, 579.0, 1584.0, 719.0, 0.8532125353813171, 0.0], [1673.0, 566.0, 1764.0, 713.0, 0.8455284237861633, 0.0], [965.0, 673.0, 1180.0, 955.0, 0.8281406164169312, 0.0], [1552.0, 627.0, 1697.0, 768.0, 0.786041259765625, 0.0], [192.0, 505.0, 316.0, 619.0, 0.6951746344566345, 0.0], [844.0, 641.0, 1041.0, 1067.0, 0.6460591554641724, 0.0], [1184.0, 572.0, 1284.0, 713.0, 0.6161075234413147, 0.0], [1.0, 409.0, 72.0, 550.0, 0.6075782179832458, 0.0], [434.0, 536.0, 556.0, 694.0, 0.6072144508361816, 0.0], [1295.0, 573.0, 1392.0, 711.0, 0.5788002610206604, 0.0], [413.0, 592.0, 569.0, 791.0, 0.5369775295257568, 0.0], [1087.0, 591.0, 1226.0, 718.0, 0.5304390788078308, 0.0], [199.0, 600.0, 322.0, 730.0, 0.5111772418022156, 0.0], [1855.0, 694.0, 1920.0, 840.0, 0.45262396335601807, 0.0], [426.0, 451.0, 518.0, 523.0, 0.44873958826065063, 0.0], [5.0, 619.0, 317.0, 1068.0, 0.4441337585449219, 0.0], [58.0, 496.0, 174.0, 623.0, 0.40718895196914673, 0.0], [288.0, 484.0, 367.0, 584.0, 0.4051538407802582, 0.0], [145.0, 408.0, 232.0, 494.0, 0.4000824987888336, 0.0], [492.0, 542.0, 567.0, 630.0, 0.3719455301761627, 0.0], [589.0, 402.0, 648.0, 502.0, 0.3513403832912445, 0.0], [80.0, 440.0, 175.0, 545.0, 0.3305912911891937, 0.0], [0.0, 631.0, 120.0, 764.0, 0.31700271368026733, 0.0], [0.0, 465.0, 25.0, 571.0, 0.31556349992752075, 0.0], [384.0, 414.0, 466.0, 486.0, 0.3033812344074249, 0.0], [329.0, 427.0, 420.0, 558.0, 0.30015718936920166, 0.0], [502.0, 480.0, 576.0, 549.0, 0.2771800756454468, 0.0], [275.0, 403.0, 342.0, 488.0, 0.267683207988739, 0.0]]"
68,"[[1645.0, 629.0, 1871.0, 853.0, 0.8963027000427246, 0.0], [1232.0, 694.0, 1500.0, 977.0, 0.8876219987869263, 0.0], [248.0, 599.0, 485.0, 836.0, 0.8854080438613892, 0.0], [1416.0, 578.0, 1582.0, 718.0, 0.8441885113716125, 0.0], [965.0, 673.0, 1180.0, 955.0, 0.843163013458252, 0.0], [1673.0, 565.0, 1764.0, 713.0, 0.8397457003593445, 0.0], [1551.0, 627.0, 1698.0, 769.0, 0.797170877456665, 0.0], [2.0, 621.0, 292.0, 1071.0, 0.7561195492744446, 0.0], [192.0, 502.0, 316.0, 620.0, 0.7214250564575195, 0.0], [1296.0, 573.0, 1392.0, 710.0, 0.6660698652267456, 0.0], [843.0, 643.0, 1041.0, 1062.0, 0.6601330041885376, 0.0], [1185.0, 572.0, 1282.0, 713.0, 0.633040726184845, 0.0], [434.0, 536.0, 555.0, 694.0, 0.6317166090011597, 0.0], [201.0, 601.0, 321.0, 734.0, 0.6104637980461121, 0.0], [1.0, 409.0, 72.0, 550.0, 0.6034455299377441, 0.0], [1083.0, 591.0, 1226.0, 720.0, 0.5041894912719727, 0.0], [414.0, 593.0, 573.0, 900.0, 0.4999448359012604, 0.0], [1855.0, 693.0, 1920.0, 842.0, 0.4992596507072449, 0.0], [426.0, 451.0, 519.0, 523.0, 0.4568706452846527, 0.0], [144.0, 408.0, 231.0, 495.0, 0.4068591594696045, 0.0], [58.0, 490.0, 176.0, 629.0, 0.40421462059020996, 0.0], [288.0, 484.0, 368.0, 584.0, 0.3990851938724518, 0.0], [1208.0, 653.0, 1334.0, 862.0, 0.3828251361846924, 0.0], [494.0, 543.0, 567.0, 630.0, 0.36205464601516724, 0.0], [589.0, 402.0, 648.0, 503.0, 0.35798272490501404, 0.0], [80.0, 439.0, 174.0, 545.0, 0.35426995158195496, 0.0], [0.0, 465.0, 25.0, 571.0, 0.32322266697883606, 0.0], [275.0, 405.0, 345.0, 489.0, 0.2960895299911499, 0.0], [385.0, 415.0, 467.0, 487.0, 0.2897679805755615, 0.0], [502.0, 480.0, 576.0, 551.0, 0.25660082697868347, 0.0], [790.0, 407.0, 860.0, 514.0, 0.25654178857803345, 0.0]]"
69,"[[1233.0, 695.0, 1500.0, 977.0, 0.8985731601715088, 0.0], [1645.0, 629.0, 1872.0, 852.0, 0.8975685238838196, 0.0], [248.0, 599.0, 485.0, 835.0, 0.8756141066551208, 0.0], [964.0, 673.0, 1180.0, 956.0, 0.8483989238739014, 0.0], [1674.0, 566.0, 1763.0, 713.0, 0.8437454104423523, 0.0], [1417.0, 579.0, 1579.0, 717.0, 0.8228169083595276, 0.0], [1553.0, 628.0, 1692.0, 772.0, 0.7968152165412903, 0.0], [1209.0, 654.0, 1334.0, 844.0, 0.7823418974876404, 0.0], [192.0, 499.0, 315.0, 620.0, 0.738459587097168, 0.0], [1297.0, 573.0, 1391.0, 710.0, 0.7207376956939697, 0.0], [0.0, 627.0, 290.0, 1069.0, 0.685801088809967, 0.0], [1183.0, 572.0, 1282.0, 714.0, 0.6779239773750305, 0.0], [844.0, 647.0, 1043.0, 1057.0, 0.6718887686729431, 0.0], [434.0, 536.0, 556.0, 694.0, 0.6324178576469421, 0.0], [1.0, 409.0, 72.0, 548.0, 0.5974205732345581, 0.0], [414.0, 592.0, 573.0, 904.0, 0.5447545051574707, 0.0], [1081.0, 592.0, 1227.0, 720.0, 0.5147417783737183, 0.0], [1855.0, 693.0, 1920.0, 842.0, 0.5036836266517639, 0.0], [199.0, 599.0, 319.0, 730.0, 0.4738328754901886, 0.0], [426.0, 451.0, 519.0, 523.0, 0.4240811765193939, 0.0], [58.0, 486.0, 178.0, 634.0, 0.3995729684829712, 0.0], [288.0, 484.0, 368.0, 585.0, 0.395590215921402, 0.0], [145.0, 409.0, 232.0, 495.0, 0.37139949202537537, 0.0], [1.0, 630.0, 155.0, 824.0, 0.3609952926635742, 0.0], [590.0, 402.0, 649.0, 503.0, 0.3538523316383362, 0.0], [493.0, 543.0, 567.0, 631.0, 0.3476158380508423, 0.0], [80.0, 439.0, 175.0, 544.0, 0.3210403323173523, 0.0], [275.0, 405.0, 347.0, 491.0, 0.3154824674129486, 0.0], [0.0, 464.0, 25.0, 571.0, 0.3129778504371643, 0.0], [385.0, 414.0, 467.0, 487.0, 0.2716260552406311, 0.0], [501.0, 479.0, 576.0, 550.0, 0.2571775019168854, 0.0], [332.0, 432.0, 419.0, 560.0, 0.2527875602245331, 0.0]]"
70,"[[1644.0, 629.0, 1872.0, 853.0, 0.9028182625770569, 0.0], [1233.0, 695.0, 1500.0, 977.0, 0.8999286890029907, 0.0], [248.0, 599.0, 484.0, 836.0, 0.8780717849731445, 0.0], [964.0, 672.0, 1180.0, 955.0, 0.8530266284942627, 0.0], [1209.0, 654.0, 1333.0, 845.0, 0.8504716157913208, 0.0], [1674.0, 566.0, 1763.0, 713.0, 0.8392543196678162, 0.0], [1419.0, 579.0, 1579.0, 714.0, 0.8201531767845154, 0.0], [1551.0, 628.0, 1699.0, 769.0, 0.795394241809845, 0.0], [192.0, 500.0, 316.0, 619.0, 0.7479498386383057, 0.0], [1297.0, 573.0, 1391.0, 709.0, 0.7175012826919556, 0.0], [1183.0, 572.0, 1282.0, 714.0, 0.6899631023406982, 0.0], [844.0, 648.0, 1041.0, 1056.0, 0.6685870289802551, 0.0], [434.0, 535.0, 555.0, 694.0, 0.6339154839515686, 0.0], [1.0, 621.0, 286.0, 1070.0, 0.6256085634231567, 0.0], [1.0, 409.0, 72.0, 550.0, 0.5960730910301208, 0.0], [200.0, 600.0, 319.0, 730.0, 0.5432581305503845, 0.0], [415.0, 592.0, 573.0, 904.0, 0.5415348410606384, 0.0], [1083.0, 591.0, 1227.0, 720.0, 0.5306267738342285, 0.0], [1855.0, 693.0, 1920.0, 841.0, 0.5190752744674683, 0.0], [425.0, 451.0, 519.0, 523.0, 0.45290738344192505, 0.0], [1.0, 631.0, 156.0, 829.0, 0.4415731728076935, 0.0], [288.0, 484.0, 368.0, 585.0, 0.4149583876132965, 0.0], [57.0, 459.0, 180.0, 642.0, 0.3906833827495575, 0.0], [145.0, 409.0, 232.0, 495.0, 0.3878106474876404, 0.0], [590.0, 402.0, 649.0, 502.0, 0.37327393889427185, 0.0], [493.0, 543.0, 567.0, 631.0, 0.3628983795642853, 0.0], [275.0, 405.0, 346.0, 491.0, 0.318472295999527, 0.0], [0.0, 464.0, 25.0, 571.0, 0.3169340491294861, 0.0], [385.0, 414.0, 467.0, 487.0, 0.2810920774936676, 0.0], [331.0, 429.0, 418.0, 561.0, 0.27512824535369873, 0.0], [861.0, 604.0, 967.0, 804.0, 0.26749810576438904, 0.0], [504.0, 479.0, 575.0, 549.0, 0.2668616473674774, 0.0], [80.0, 437.0, 174.0, 545.0, 0.25235244631767273, 0.0]]"
71,"[[1233.0, 698.0, 1500.0, 977.0, 0.9095560312271118, 0.0], [1644.0, 629.0, 1872.0, 854.0, 0.9043660759925842, 0.0], [247.0, 599.0, 484.0, 835.0, 0.8791409730911255, 0.0], [1210.0, 656.0, 1331.0, 845.0, 0.8660235404968262, 0.0], [963.0, 672.0, 1180.0, 958.0, 0.8620829582214355, 0.0], [1422.0, 579.0, 1581.0, 714.0, 0.849071204662323, 0.0], [1674.0, 565.0, 1763.0, 713.0, 0.8381475806236267, 0.0], [1551.0, 628.0, 1699.0, 769.0, 0.7925474047660828, 0.0], [192.0, 502.0, 316.0, 620.0, 0.7376748323440552, 0.0], [1296.0, 573.0, 1391.0, 709.0, 0.7178983092308044, 0.0], [1184.0, 572.0, 1282.0, 714.0, 0.67611163854599, 0.0], [843.0, 647.0, 1040.0, 1056.0, 0.6589142084121704, 0.0], [201.0, 600.0, 319.0, 731.0, 0.6356574296951294, 0.0], [434.0, 535.0, 556.0, 694.0, 0.624408483505249, 0.0], [0.0, 409.0, 72.0, 551.0, 0.6164448261260986, 0.0], [0.0, 632.0, 155.0, 840.0, 0.5581510663032532, 0.0], [414.0, 592.0, 573.0, 904.0, 0.5374482274055481, 0.0], [1082.0, 591.0, 1227.0, 720.0, 0.5318961143493652, 0.0], [1855.0, 693.0, 1920.0, 842.0, 0.5243633389472961, 0.0], [3.0, 618.0, 269.0, 1073.0, 0.5074150562286377, 0.0], [426.0, 450.0, 519.0, 524.0, 0.4303082227706909, 0.0], [287.0, 485.0, 367.0, 585.0, 0.40997228026390076, 0.0], [145.0, 409.0, 232.0, 495.0, 0.40540021657943726, 0.0], [58.0, 460.0, 178.0, 637.0, 0.38039711117744446, 0.0], [275.0, 405.0, 347.0, 491.0, 0.34551480412483215, 0.0], [590.0, 402.0, 649.0, 503.0, 0.34186506271362305, 0.0], [493.0, 542.0, 567.0, 632.0, 0.3341064751148224, 0.0], [330.0, 431.0, 422.0, 566.0, 0.29001182317733765, 0.0], [862.0, 604.0, 967.0, 805.0, 0.28049585223197937, 0.0], [386.0, 415.0, 467.0, 487.0, 0.27977046370506287, 0.0], [497.0, 479.0, 576.0, 552.0, 0.27570250630378723, 0.0], [80.0, 437.0, 174.0, 546.0, 0.25078457593917847, 0.0]]"
72,"[[1231.0, 697.0, 1501.0, 977.0, 0.90809565782547, 0.0], [1644.0, 630.0, 1872.0, 853.0, 0.9060888886451721, 0.0], [247.0, 600.0, 484.0, 836.0, 0.8805845975875854, 0.0], [961.0, 669.0, 1180.0, 958.0, 0.8672558665275574, 0.0], [1673.0, 565.0, 1764.0, 713.0, 0.8421620726585388, 0.0], [1210.0, 656.0, 1332.0, 845.0, 0.8418751955032349, 0.0], [1424.0, 579.0, 1581.0, 716.0, 0.8356496095657349, 0.0], [1550.0, 628.0, 1699.0, 769.0, 0.7850804328918457, 0.0], [1.0, 632.0, 153.0, 846.0, 0.761060893535614, 0.0], [191.0, 502.0, 316.0, 617.0, 0.7457491755485535, 0.0], [1295.0, 573.0, 1391.0, 711.0, 0.7081672549247742, 0.0], [1184.0, 572.0, 1282.0, 714.0, 0.7041867971420288, 0.0], [844.0, 651.0, 1040.0, 1056.0, 0.6573737263679504, 0.0], [203.0, 600.0, 318.0, 731.0, 0.6562721729278564, 0.0], [0.0, 409.0, 73.0, 550.0, 0.6168906688690186, 0.0], [435.0, 536.0, 556.0, 695.0, 0.5962868928909302, 0.0], [413.0, 592.0, 573.0, 904.0, 0.5426393747329712, 0.0], [1855.0, 693.0, 1920.0, 842.0, 0.5161946415901184, 0.0], [1077.0, 592.0, 1227.0, 718.0, 0.5010414719581604, 0.0], [426.0, 450.0, 518.0, 523.0, 0.44115597009658813, 0.0], [1.0, 766.0, 239.0, 1075.0, 0.42443767189979553, 0.0], [144.0, 408.0, 231.0, 495.0, 0.41180726885795593, 0.0], [287.0, 485.0, 367.0, 585.0, 0.3835068941116333, 0.0], [59.0, 463.0, 173.0, 629.0, 0.38339102268218994, 0.0], [863.0, 604.0, 965.0, 804.0, 0.3565744459629059, 0.0], [1034.0, 560.0, 1125.0, 679.0, 0.34347251057624817, 0.0], [329.0, 432.0, 423.0, 564.0, 0.3410423696041107, 0.0], [275.0, 405.0, 347.0, 490.0, 0.33461737632751465, 0.0], [590.0, 402.0, 649.0, 504.0, 0.3165348768234253, 0.0], [492.0, 542.0, 567.0, 633.0, 0.30978715419769287, 0.0], [387.0, 416.0, 467.0, 487.0, 0.3084469139575958, 0.0], [496.0, 480.0, 575.0, 546.0, 0.2885102331638336, 0.0], [41.0, 407.0, 102.0, 503.0, 0.2645713686943054, 0.0]]"
