frame,number of people
165,"[[819.0, 459.0, 1006.0, 656.0, 0.9110745191574097, 0.0], [0.0, 415.0, 101.0, 630.0, 0.8994747996330261, 0.0], [1099.0, 418.0, 1247.0, 571.0, 0.8865630626678467, 0.0], [1034.0, 422.0, 1128.0, 515.0, 0.8742153644561768, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8665481805801392, 0.0], [637.0, 452.0, 784.0, 638.0, 0.8658431768417358, 0.0], [1119.0, 379.0, 1175.0, 476.0, 0.8216531872749329, 0.0], [796.0, 445.0, 879.0, 567.0, 0.8196038007736206, 0.0], [938.0, 385.0, 1051.0, 478.0, 0.7720326781272888, 0.0], [269.0, 396.0, 382.0, 530.0, 0.6110725402832031, 0.0], [126.0, 330.0, 210.0, 415.0, 0.5918847918510437, 0.0], [134.0, 402.0, 202.0, 486.0, 0.5215542316436768, 0.0], [730.0, 397.0, 817.0, 477.0, 0.5210508704185486, 0.0], [62.0, 355.0, 144.0, 486.0, 0.5143689513206482, 0.0], [1239.0, 459.0, 1280.0, 560.0, 0.4783138036727905, 0.0], [563.0, 428.0, 698.0, 703.0, 0.4206455647945404, 0.0], [39.0, 310.0, 106.0, 423.0, 0.4074062705039978, 0.0], [328.0, 315.0, 386.0, 364.0, 0.3673660159111023, 0.0], [849.0, 385.0, 931.0, 473.0, 0.36417609453201294, 0.0], [276.0, 359.0, 374.0, 468.0, 0.35208064317703247, 0.0], [0.0, 272.0, 49.0, 358.0, 0.3443169593811035, 0.0], [0.0, 318.0, 39.0, 408.0, 0.3409676253795624, 0.0], [572.0, 399.0, 647.0, 523.0, 0.3264003098011017, 0.0], [1251.0, 557.0, 1280.0, 626.0, 0.32280364632606506, 0.0], [217.0, 281.0, 288.0, 390.0, 0.31240642070770264, 0.0], [793.0, 379.0, 851.0, 474.0, 0.3029560446739197, 0.0], [218.0, 355.0, 286.0, 411.0, 0.29591721296310425, 0.0]]"
166,"[[819.0, 459.0, 1006.0, 657.0, 0.9112237095832825, 0.0], [0.0, 415.0, 101.0, 630.0, 0.8941924571990967, 0.0], [1099.0, 418.0, 1247.0, 571.0, 0.8934566974639893, 0.0], [1034.0, 422.0, 1128.0, 515.0, 0.8765084743499756, 0.0], [637.0, 452.0, 784.0, 638.0, 0.8687159419059753, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8672853112220764, 0.0], [1119.0, 379.0, 1175.0, 476.0, 0.8275132775306702, 0.0], [796.0, 442.0, 882.0, 566.0, 0.8209447264671326, 0.0], [937.0, 386.0, 1052.0, 478.0, 0.7604262232780457, 0.0], [268.0, 396.0, 382.0, 530.0, 0.611041784286499, 0.0], [126.0, 329.0, 210.0, 414.0, 0.5788194537162781, 0.0], [60.0, 351.0, 145.0, 482.0, 0.5445811748504639, 0.0], [730.0, 397.0, 817.0, 477.0, 0.5441641211509705, 0.0], [135.0, 402.0, 203.0, 487.0, 0.5328574180603027, 0.0], [1239.0, 460.0, 1280.0, 560.0, 0.4823526442050934, 0.0], [563.0, 428.0, 698.0, 703.0, 0.4244357943534851, 0.0], [39.0, 310.0, 105.0, 420.0, 0.4184311330318451, 0.0], [277.0, 359.0, 374.0, 468.0, 0.361385315656662, 0.0], [328.0, 316.0, 386.0, 364.0, 0.35485637187957764, 0.0], [0.0, 317.0, 39.0, 408.0, 0.350128173828125, 0.0], [794.0, 379.0, 851.0, 474.0, 0.33254319429397583, 0.0], [0.0, 272.0, 49.0, 357.0, 0.3298878073692322, 0.0], [572.0, 399.0, 647.0, 524.0, 0.32448747754096985, 0.0], [1251.0, 557.0, 1280.0, 626.0, 0.3205077350139618, 0.0], [861.0, 386.0, 931.0, 473.0, 0.30994099378585815, 0.0], [221.0, 352.0, 293.0, 414.0, 0.30179139971733093, 0.0], [217.0, 282.0, 288.0, 390.0, 0.28574711084365845, 0.0]]"
167,"[[819.0, 459.0, 1006.0, 657.0, 0.9111922383308411, 0.0], [0.0, 416.0, 101.0, 630.0, 0.8967275023460388, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.8893561363220215, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8793461918830872, 0.0], [637.0, 452.0, 784.0, 638.0, 0.8704506158828735, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8684989809989929, 0.0], [1119.0, 379.0, 1175.0, 476.0, 0.832740068435669, 0.0], [796.0, 442.0, 883.0, 565.0, 0.8098717331886292, 0.0], [938.0, 386.0, 1052.0, 478.0, 0.7577519416809082, 0.0], [269.0, 397.0, 382.0, 530.0, 0.6090781688690186, 0.0], [126.0, 330.0, 210.0, 414.0, 0.606326162815094, 0.0], [135.0, 402.0, 203.0, 487.0, 0.5576372742652893, 0.0], [730.0, 397.0, 817.0, 477.0, 0.5515965819358826, 0.0], [58.0, 355.0, 145.0, 486.0, 0.5153024196624756, 0.0], [1239.0, 459.0, 1280.0, 560.0, 0.5068775415420532, 0.0], [564.0, 428.0, 698.0, 702.0, 0.4144909977912903, 0.0], [328.0, 315.0, 386.0, 363.0, 0.3934265971183777, 0.0], [279.0, 360.0, 374.0, 468.0, 0.37737464904785156, 0.0], [40.0, 311.0, 105.0, 419.0, 0.3643587529659271, 0.0], [0.0, 317.0, 39.0, 409.0, 0.34397006034851074, 0.0], [0.0, 272.0, 49.0, 358.0, 0.3345142602920532, 0.0], [793.0, 379.0, 851.0, 474.0, 0.33083921670913696, 0.0], [221.0, 352.0, 293.0, 414.0, 0.32515567541122437, 0.0], [572.0, 399.0, 647.0, 525.0, 0.3230653703212738, 0.0], [1250.0, 557.0, 1280.0, 626.0, 0.3133302927017212, 0.0], [860.0, 387.0, 931.0, 472.0, 0.30951789021492004, 0.0], [216.0, 282.0, 288.0, 392.0, 0.294168084859848, 0.0], [283.0, 297.0, 337.0, 347.0, 0.2592501938343048, 0.0]]"
168,"[[819.0, 459.0, 1006.0, 657.0, 0.912884533405304, 0.0], [0.0, 416.0, 101.0, 630.0, 0.8969084620475769, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.8867491483688354, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8767122030258179, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8676491975784302, 0.0], [637.0, 452.0, 784.0, 637.0, 0.8675559759140015, 0.0], [1119.0, 378.0, 1175.0, 477.0, 0.8326583504676819, 0.0], [796.0, 442.0, 884.0, 566.0, 0.8018110394477844, 0.0], [937.0, 386.0, 1050.0, 478.0, 0.7681000232696533, 0.0], [125.0, 330.0, 210.0, 414.0, 0.6400754451751709, 0.0], [269.0, 397.0, 382.0, 529.0, 0.6096607446670532, 0.0], [135.0, 402.0, 204.0, 487.0, 0.5797416567802429, 0.0], [58.0, 370.0, 142.0, 482.0, 0.5345926284790039, 0.0], [730.0, 396.0, 819.0, 478.0, 0.5257874131202698, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.523120641708374, 0.0], [563.0, 427.0, 697.0, 705.0, 0.44201937317848206, 0.0], [275.0, 359.0, 374.0, 468.0, 0.4058295786380768, 0.0], [328.0, 315.0, 386.0, 363.0, 0.4051351845264435, 0.0], [0.0, 315.0, 38.0, 409.0, 0.39602425694465637, 0.0], [39.0, 312.0, 104.0, 419.0, 0.3739582896232605, 0.0], [216.0, 280.0, 288.0, 392.0, 0.3694336712360382, 0.0], [1249.0, 557.0, 1280.0, 625.0, 0.3601864278316498, 0.0], [792.0, 379.0, 851.0, 473.0, 0.342022180557251, 0.0], [0.0, 272.0, 49.0, 357.0, 0.33100631833076477, 0.0], [572.0, 399.0, 646.0, 525.0, 0.32013922929763794, 0.0], [859.0, 388.0, 931.0, 472.0, 0.3186935782432556, 0.0], [221.0, 353.0, 290.0, 414.0, 0.31487321853637695, 0.0], [283.0, 297.0, 336.0, 347.0, 0.2552626430988312, 0.0]]"
169,"[[819.0, 459.0, 1006.0, 658.0, 0.9122909903526306, 0.0], [0.0, 416.0, 101.0, 630.0, 0.8941609859466553, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.882623016834259, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8732373118400574, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8681314587593079, 0.0], [637.0, 452.0, 784.0, 637.0, 0.866821825504303, 0.0], [1118.0, 378.0, 1175.0, 476.0, 0.8290678262710571, 0.0], [796.0, 442.0, 884.0, 566.0, 0.799011766910553, 0.0], [937.0, 386.0, 1052.0, 478.0, 0.7591460943222046, 0.0], [125.0, 329.0, 210.0, 415.0, 0.6731113195419312, 0.0], [269.0, 397.0, 382.0, 529.0, 0.6086316704750061, 0.0], [135.0, 402.0, 204.0, 487.0, 0.6007221341133118, 0.0], [57.0, 372.0, 142.0, 485.0, 0.5566067099571228, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.5131900310516357, 0.0], [730.0, 396.0, 819.0, 478.0, 0.4871586263179779, 0.0], [563.0, 427.0, 698.0, 708.0, 0.4480814039707184, 0.0], [274.0, 359.0, 374.0, 469.0, 0.42295369505882263, 0.0], [328.0, 315.0, 386.0, 364.0, 0.39372718334198, 0.0], [216.0, 280.0, 286.0, 389.0, 0.3816879093647003, 0.0], [40.0, 310.0, 103.0, 419.0, 0.3781028687953949, 0.0], [0.0, 317.0, 39.0, 408.0, 0.3755497634410858, 0.0], [1250.0, 557.0, 1280.0, 625.0, 0.3646567761898041, 0.0], [219.0, 355.0, 285.0, 410.0, 0.3553386926651001, 0.0], [793.0, 379.0, 851.0, 473.0, 0.3535043001174927, 0.0], [0.0, 272.0, 49.0, 357.0, 0.34583181142807007, 0.0], [571.0, 399.0, 647.0, 525.0, 0.3084043860435486, 0.0], [283.0, 297.0, 337.0, 347.0, 0.27034080028533936, 0.0]]"
170,"[[819.0, 460.0, 1006.0, 657.0, 0.9121326804161072, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8983224630355835, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.8853956460952759, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8748999238014221, 0.0], [637.0, 452.0, 784.0, 638.0, 0.8695501089096069, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8673685789108276, 0.0], [1119.0, 378.0, 1175.0, 476.0, 0.8267122507095337, 0.0], [796.0, 442.0, 883.0, 565.0, 0.7977089285850525, 0.0], [937.0, 386.0, 1052.0, 478.0, 0.7580909132957458, 0.0], [125.0, 329.0, 210.0, 414.0, 0.6765885353088379, 0.0], [269.0, 397.0, 382.0, 529.0, 0.6148074865341187, 0.0], [135.0, 402.0, 203.0, 487.0, 0.6102562546730042, 0.0], [57.0, 371.0, 142.0, 484.0, 0.5499240159988403, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.48782166838645935, 0.0], [730.0, 396.0, 819.0, 478.0, 0.4869210720062256, 0.0], [563.0, 427.0, 698.0, 707.0, 0.47174274921417236, 0.0], [328.0, 315.0, 386.0, 364.0, 0.40910834074020386, 0.0], [216.0, 280.0, 287.0, 389.0, 0.38831645250320435, 0.0], [40.0, 311.0, 102.0, 417.0, 0.377561092376709, 0.0], [274.0, 359.0, 375.0, 469.0, 0.37458571791648865, 0.0], [0.0, 317.0, 38.0, 408.0, 0.3675251603126526, 0.0], [219.0, 355.0, 285.0, 410.0, 0.3642015755176544, 0.0], [793.0, 379.0, 850.0, 474.0, 0.3481125831604004, 0.0], [0.0, 272.0, 49.0, 357.0, 0.34492093324661255, 0.0], [1250.0, 557.0, 1280.0, 625.0, 0.33887872099876404, 0.0], [572.0, 399.0, 647.0, 523.0, 0.29726263880729675, 0.0], [283.0, 297.0, 337.0, 347.0, 0.2732280194759369, 0.0], [601.0, 371.0, 665.0, 446.0, 0.2500457167625427, 0.0]]"
171,"[[819.0, 460.0, 1006.0, 657.0, 0.9128753542900085, 0.0], [1099.0, 418.0, 1247.0, 571.0, 0.8943698406219482, 0.0], [0.0, 421.0, 100.0, 630.0, 0.8929674625396729, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8749524354934692, 0.0], [637.0, 452.0, 784.0, 638.0, 0.8707443475723267, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8671955466270447, 0.0], [1119.0, 378.0, 1175.0, 476.0, 0.8294454216957092, 0.0], [796.0, 442.0, 883.0, 565.0, 0.7904144525527954, 0.0], [937.0, 386.0, 1051.0, 478.0, 0.7606115937232971, 0.0], [125.0, 329.0, 211.0, 415.0, 0.6642748713493347, 0.0], [135.0, 402.0, 204.0, 487.0, 0.6144633889198303, 0.0], [269.0, 397.0, 382.0, 529.0, 0.6016087532043457, 0.0], [56.0, 373.0, 142.0, 482.0, 0.5802908539772034, 0.0], [729.0, 396.0, 819.0, 478.0, 0.5003618001937866, 0.0], [1239.0, 459.0, 1280.0, 560.0, 0.47722098231315613, 0.0], [564.0, 426.0, 697.0, 708.0, 0.46338602900505066, 0.0], [328.0, 316.0, 386.0, 364.0, 0.41752880811691284, 0.0], [0.0, 316.0, 38.0, 408.0, 0.39878880977630615, 0.0], [215.0, 281.0, 286.0, 388.0, 0.3829565942287445, 0.0], [275.0, 360.0, 375.0, 469.0, 0.3756747543811798, 0.0], [220.0, 355.0, 285.0, 410.0, 0.37208810448646545, 0.0], [0.0, 272.0, 49.0, 357.0, 0.3454130291938782, 0.0], [793.0, 379.0, 850.0, 474.0, 0.3423381447792053, 0.0], [39.0, 317.0, 102.0, 413.0, 0.32390522956848145, 0.0], [1250.0, 557.0, 1280.0, 626.0, 0.3136058449745178, 0.0], [572.0, 399.0, 647.0, 523.0, 0.2862817347049713, 0.0], [283.0, 297.0, 337.0, 347.0, 0.27105435729026794, 0.0], [601.0, 371.0, 665.0, 445.0, 0.256544291973114, 0.0]]"
172,"[[819.0, 459.0, 1005.0, 657.0, 0.9115235209465027, 0.0], [0.0, 421.0, 100.0, 629.0, 0.8924340009689331, 0.0], [1099.0, 418.0, 1247.0, 571.0, 0.8896439671516418, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8735416531562805, 0.0], [637.0, 452.0, 784.0, 639.0, 0.8716605305671692, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8664664030075073, 0.0], [1118.0, 378.0, 1175.0, 477.0, 0.8290470242500305, 0.0], [796.0, 442.0, 882.0, 565.0, 0.798827052116394, 0.0], [938.0, 386.0, 1052.0, 478.0, 0.7509479522705078, 0.0], [126.0, 329.0, 211.0, 414.0, 0.6438273191452026, 0.0], [135.0, 402.0, 204.0, 487.0, 0.611247718334198, 0.0], [269.0, 397.0, 382.0, 529.0, 0.6017149686813354, 0.0], [56.0, 373.0, 143.0, 480.0, 0.5896731615066528, 0.0], [730.0, 396.0, 819.0, 478.0, 0.5127105712890625, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.46690091490745544, 0.0], [564.0, 427.0, 697.0, 706.0, 0.45203161239624023, 0.0], [328.0, 316.0, 385.0, 364.0, 0.41538670659065247, 0.0], [0.0, 316.0, 38.0, 408.0, 0.40319499373435974, 0.0], [275.0, 359.0, 375.0, 469.0, 0.361873984336853, 0.0], [220.0, 355.0, 285.0, 410.0, 0.35516053438186646, 0.0], [793.0, 379.0, 850.0, 473.0, 0.34211981296539307, 0.0], [215.0, 282.0, 286.0, 387.0, 0.336620032787323, 0.0], [0.0, 272.0, 49.0, 357.0, 0.33576369285583496, 0.0], [1249.0, 557.0, 1280.0, 626.0, 0.3279488980770111, 0.0], [40.0, 310.0, 104.0, 417.0, 0.31357330083847046, 0.0], [572.0, 399.0, 647.0, 523.0, 0.30124950408935547, 0.0], [602.0, 371.0, 666.0, 445.0, 0.28636160492897034, 0.0]]"
173,"[[819.0, 459.0, 1005.0, 657.0, 0.9117282032966614, 0.0], [0.0, 417.0, 100.0, 630.0, 0.8888697028160095, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.884137749671936, 0.0], [1034.0, 422.0, 1128.0, 515.0, 0.8748103380203247, 0.0], [637.0, 452.0, 784.0, 639.0, 0.8706331849098206, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8665230870246887, 0.0], [1118.0, 377.0, 1175.0, 477.0, 0.8325443267822266, 0.0], [796.0, 442.0, 882.0, 565.0, 0.8061295747756958, 0.0], [938.0, 386.0, 1052.0, 478.0, 0.7494392991065979, 0.0], [126.0, 329.0, 211.0, 414.0, 0.6275721192359924, 0.0], [135.0, 402.0, 204.0, 487.0, 0.6138056516647339, 0.0], [269.0, 397.0, 382.0, 529.0, 0.5968790650367737, 0.0], [56.0, 373.0, 143.0, 483.0, 0.588149905204773, 0.0], [730.0, 396.0, 819.0, 478.0, 0.5117290019989014, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.4714343249797821, 0.0], [564.0, 426.0, 697.0, 706.0, 0.4550592303276062, 0.0], [327.0, 316.0, 385.0, 364.0, 0.4054730236530304, 0.0], [0.0, 316.0, 38.0, 408.0, 0.40317052602767944, 0.0], [275.0, 360.0, 375.0, 469.0, 0.35322269797325134, 0.0], [1249.0, 557.0, 1280.0, 626.0, 0.3513718247413635, 0.0], [221.0, 351.0, 290.0, 414.0, 0.348524272441864, 0.0], [792.0, 379.0, 850.0, 473.0, 0.3405722379684448, 0.0], [0.0, 272.0, 49.0, 358.0, 0.32631853222846985, 0.0], [214.0, 282.0, 286.0, 387.0, 0.31837356090545654, 0.0], [576.0, 403.0, 645.0, 517.0, 0.29243218898773193, 0.0], [40.0, 307.0, 103.0, 418.0, 0.2866714298725128, 0.0], [602.0, 371.0, 666.0, 445.0, 0.26545265316963196, 0.0]]"
174,"[[819.0, 459.0, 1006.0, 657.0, 0.9129339456558228, 0.0], [0.0, 421.0, 100.0, 629.0, 0.8959847092628479, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.8893399238586426, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8765080571174622, 0.0], [637.0, 452.0, 784.0, 639.0, 0.8733803033828735, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8670207858085632, 0.0], [1119.0, 379.0, 1175.0, 477.0, 0.8298465609550476, 0.0], [796.0, 442.0, 882.0, 565.0, 0.7969993948936462, 0.0], [938.0, 386.0, 1053.0, 478.0, 0.7480138540267944, 0.0], [126.0, 329.0, 210.0, 414.0, 0.6103646755218506, 0.0], [56.0, 371.0, 143.0, 486.0, 0.6002498865127563, 0.0], [135.0, 402.0, 203.0, 487.0, 0.5970808267593384, 0.0], [269.0, 397.0, 382.0, 529.0, 0.5825574994087219, 0.0], [729.0, 396.0, 819.0, 478.0, 0.5146320462226868, 0.0], [1238.0, 458.0, 1280.0, 560.0, 0.4631592929363251, 0.0], [564.0, 427.0, 697.0, 706.0, 0.458442360162735, 0.0], [327.0, 316.0, 385.0, 364.0, 0.41725513339042664, 0.0], [0.0, 315.0, 38.0, 409.0, 0.3929119408130646, 0.0], [1249.0, 557.0, 1280.0, 626.0, 0.3836716413497925, 0.0], [275.0, 360.0, 375.0, 469.0, 0.34426552057266235, 0.0], [221.0, 351.0, 289.0, 414.0, 0.3291648328304291, 0.0], [0.0, 272.0, 49.0, 357.0, 0.32590895891189575, 0.0], [792.0, 379.0, 850.0, 473.0, 0.32489457726478577, 0.0], [40.0, 308.0, 101.0, 415.0, 0.29143020510673523, 0.0], [572.0, 399.0, 647.0, 524.0, 0.2802283465862274, 0.0], [215.0, 284.0, 286.0, 388.0, 0.273002952337265, 0.0], [600.0, 371.0, 666.0, 445.0, 0.2573753297328949, 0.0]]"
175,"[[819.0, 459.0, 1006.0, 657.0, 0.9139175415039062, 0.0], [0.0, 421.0, 100.0, 629.0, 0.8957223892211914, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.8888679146766663, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8769056797027588, 0.0], [637.0, 452.0, 785.0, 639.0, 0.8747038841247559, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8649637699127197, 0.0], [1119.0, 379.0, 1175.0, 477.0, 0.835116982460022, 0.0], [796.0, 442.0, 881.0, 565.0, 0.8086310029029846, 0.0], [938.0, 386.0, 1053.0, 478.0, 0.7460387349128723, 0.0], [56.0, 372.0, 143.0, 486.0, 0.6251429319381714, 0.0], [127.0, 329.0, 210.0, 414.0, 0.5953077673912048, 0.0], [136.0, 402.0, 202.0, 487.0, 0.5938898921012878, 0.0], [269.0, 397.0, 382.0, 529.0, 0.5820750594139099, 0.0], [729.0, 397.0, 817.0, 477.0, 0.5235123634338379, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.48538723587989807, 0.0], [564.0, 427.0, 697.0, 706.0, 0.4397841691970825, 0.0], [327.0, 316.0, 385.0, 364.0, 0.42046090960502625, 0.0], [0.0, 316.0, 38.0, 409.0, 0.3765617311000824, 0.0], [1249.0, 557.0, 1280.0, 626.0, 0.3723093867301941, 0.0], [275.0, 360.0, 375.0, 469.0, 0.3465718626976013, 0.0], [792.0, 379.0, 850.0, 473.0, 0.3375699520111084, 0.0], [0.0, 272.0, 49.0, 357.0, 0.3363098204135895, 0.0], [220.0, 355.0, 284.0, 410.0, 0.3202615976333618, 0.0], [39.0, 307.0, 101.0, 416.0, 0.29251107573509216, 0.0], [576.0, 402.0, 645.0, 517.0, 0.28004467487335205, 0.0], [215.0, 285.0, 286.0, 387.0, 0.2675304710865021, 0.0], [283.0, 297.0, 337.0, 347.0, 0.2505614459514618, 0.0]]"
176,"[[819.0, 459.0, 1006.0, 656.0, 0.9141932725906372, 0.0], [0.0, 421.0, 100.0, 629.0, 0.895476222038269, 0.0], [1099.0, 418.0, 1247.0, 572.0, 0.8856945037841797, 0.0], [1033.0, 422.0, 1128.0, 515.0, 0.8767290711402893, 0.0], [637.0, 452.0, 785.0, 638.0, 0.8748453259468079, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8621123433113098, 0.0], [1119.0, 379.0, 1175.0, 477.0, 0.8397496342658997, 0.0], [796.0, 442.0, 881.0, 566.0, 0.810433030128479, 0.0], [938.0, 386.0, 1054.0, 479.0, 0.7371205687522888, 0.0], [56.0, 372.0, 143.0, 487.0, 0.6297147274017334, 0.0], [135.0, 402.0, 203.0, 487.0, 0.5983307361602783, 0.0], [127.0, 329.0, 210.0, 414.0, 0.5804516673088074, 0.0], [269.0, 397.0, 382.0, 529.0, 0.5787308216094971, 0.0], [729.0, 397.0, 817.0, 477.0, 0.5314664244651794, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.4652109146118164, 0.0], [564.0, 427.0, 697.0, 706.0, 0.44006672501564026, 0.0], [327.0, 316.0, 385.0, 364.0, 0.4242612421512604, 0.0], [0.0, 317.0, 38.0, 409.0, 0.372092604637146, 0.0], [1249.0, 557.0, 1280.0, 626.0, 0.35357433557510376, 0.0], [275.0, 359.0, 375.0, 469.0, 0.349626362323761, 0.0], [0.0, 272.0, 49.0, 357.0, 0.34653711318969727, 0.0], [792.0, 379.0, 850.0, 473.0, 0.33495035767555237, 0.0], [220.0, 355.0, 284.0, 410.0, 0.31117913126945496, 0.0], [571.0, 399.0, 648.0, 524.0, 0.294566810131073, 0.0], [40.0, 309.0, 101.0, 416.0, 0.26620128750801086, 0.0], [547.0, 327.0, 647.0, 461.0, 0.2586292326450348, 0.0], [215.0, 285.0, 286.0, 387.0, 0.2502824366092682, 0.0]]"
177,"[[819.0, 459.0, 1006.0, 656.0, 0.9138878583908081, 0.0], [0.0, 421.0, 100.0, 629.0, 0.8957400321960449, 0.0], [1099.0, 419.0, 1247.0, 572.0, 0.8953458666801453, 0.0], [1033.0, 422.0, 1127.0, 515.0, 0.8763234615325928, 0.0], [638.0, 452.0, 785.0, 638.0, 0.8730419278144836, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8625020384788513, 0.0], [1119.0, 379.0, 1176.0, 477.0, 0.8394423127174377, 0.0], [796.0, 441.0, 881.0, 566.0, 0.8118801116943359, 0.0], [938.0, 386.0, 1055.0, 479.0, 0.7400502562522888, 0.0], [57.0, 371.0, 143.0, 488.0, 0.6196790337562561, 0.0], [135.0, 402.0, 203.0, 487.0, 0.6013377904891968, 0.0], [269.0, 397.0, 382.0, 529.0, 0.5775841474533081, 0.0], [127.0, 329.0, 210.0, 414.0, 0.5750956535339355, 0.0], [729.0, 397.0, 817.0, 477.0, 0.5186576843261719, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.48982924222946167, 0.0], [327.0, 316.0, 385.0, 363.0, 0.42713662981987, 0.0], [564.0, 427.0, 697.0, 705.0, 0.4123651683330536, 0.0], [1249.0, 557.0, 1280.0, 626.0, 0.3909287452697754, 0.0], [0.0, 316.0, 38.0, 409.0, 0.37319350242614746, 0.0], [274.0, 359.0, 375.0, 469.0, 0.3680262565612793, 0.0], [793.0, 379.0, 850.0, 472.0, 0.3411778211593628, 0.0], [0.0, 272.0, 49.0, 357.0, 0.328316330909729, 0.0], [221.0, 352.0, 288.0, 414.0, 0.3182307779788971, 0.0], [572.0, 399.0, 647.0, 522.0, 0.28638985753059387, 0.0], [40.0, 310.0, 100.0, 416.0, 0.2815417945384979, 0.0], [216.0, 286.0, 286.0, 387.0, 0.25260791182518005, 0.0], [282.0, 297.0, 337.0, 347.0, 0.250549852848053, 0.0]]"
178,"[[819.0, 460.0, 1006.0, 656.0, 0.9141902923583984, 0.0], [0.0, 421.0, 100.0, 629.0, 0.8991408348083496, 0.0], [1099.0, 419.0, 1247.0, 572.0, 0.8859243988990784, 0.0], [638.0, 452.0, 784.0, 638.0, 0.8735107779502869, 0.0], [1033.0, 422.0, 1127.0, 515.0, 0.8734249472618103, 0.0], [163.0, 403.0, 320.0, 555.0, 0.8620636463165283, 0.0], [1118.0, 379.0, 1179.0, 476.0, 0.8490752577781677, 0.0], [796.0, 441.0, 881.0, 565.0, 0.8171893358230591, 0.0], [939.0, 387.0, 1052.0, 478.0, 0.7568130493164062, 0.0], [56.0, 372.0, 143.0, 486.0, 0.6289814114570618, 0.0], [135.0, 402.0, 204.0, 487.0, 0.6017439961433411, 0.0], [128.0, 329.0, 210.0, 414.0, 0.5916006565093994, 0.0], [269.0, 397.0, 382.0, 529.0, 0.5897231101989746, 0.0], [729.0, 397.0, 817.0, 477.0, 0.5294160842895508, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.4669573903083801, 0.0], [564.0, 427.0, 697.0, 705.0, 0.41259345412254333, 0.0], [328.0, 316.0, 385.0, 363.0, 0.41170865297317505, 0.0], [0.0, 317.0, 38.0, 409.0, 0.37822163105010986, 0.0], [1249.0, 557.0, 1280.0, 626.0, 0.36949437856674194, 0.0], [275.0, 360.0, 375.0, 469.0, 0.36590951681137085, 0.0], [792.0, 380.0, 850.0, 471.0, 0.3554392158985138, 0.0], [0.0, 272.0, 49.0, 357.0, 0.3394981920719147, 0.0], [221.0, 352.0, 289.0, 414.0, 0.3256993591785431, 0.0], [572.0, 399.0, 647.0, 522.0, 0.30643168091773987, 0.0], [216.0, 285.0, 287.0, 389.0, 0.27058762311935425, 0.0], [40.0, 312.0, 102.0, 417.0, 0.2670172154903412, 0.0]]"
