frame,number of people
110,"[[1028.0, 583.0, 1251.0, 808.0, 0.9188098907470703, 0.0], [800.0, 563.0, 984.0, 795.0, 0.8949364423751831, 0.0], [1372.0, 525.0, 1560.0, 714.0, 0.877216100692749, 0.0], [205.0, 500.0, 405.0, 699.0, 0.8754473328590393, 0.0], [0.0, 520.0, 125.0, 787.0, 0.8666428327560425, 0.0], [1291.0, 527.0, 1417.0, 643.0, 0.8650890588760376, 0.0], [994.0, 551.0, 1107.0, 709.0, 0.8410214185714722, 0.0], [1398.0, 474.0, 1470.0, 594.0, 0.8324287533760071, 0.0], [1184.0, 482.0, 1317.0, 600.0, 0.8075516819953918, 0.0], [160.0, 411.0, 265.0, 515.0, 0.7423476576805115, 0.0], [171.0, 500.0, 264.0, 608.0, 0.6241699457168579, 0.0], [1069.0, 479.0, 1162.0, 594.0, 0.6115393042564392, 0.0], [912.0, 492.0, 1021.0, 602.0, 0.6081492900848389, 0.0], [334.0, 495.0, 476.0, 655.0, 0.5880721211433411, 0.0], [1549.0, 576.0, 1600.0, 699.0, 0.5874906778335571, 0.0], [75.0, 457.0, 177.0, 618.0, 0.577375590801239, 0.0], [1560.0, 697.0, 1600.0, 783.0, 0.46117544174194336, 0.0], [0.0, 340.0, 60.0, 437.0, 0.45445695519447327, 0.0], [710.0, 537.0, 873.0, 738.0, 0.4395647943019867, 0.0], [988.0, 475.0, 1062.0, 594.0, 0.4015950858592987, 0.0], [867.0, 467.0, 947.0, 565.0, 0.38493210077285767, 0.0], [716.0, 502.0, 804.0, 641.0, 0.344051718711853, 0.0], [278.0, 448.0, 356.0, 517.0, 0.3239253759384155, 0.0], [340.0, 448.0, 465.0, 578.0, 0.32079747319221497, 0.0], [234.0, 405.0, 305.0, 488.0, 0.2554984390735626, 0.0]]"
111,"[[1029.0, 581.0, 1250.0, 808.0, 0.9182227253913879, 0.0], [800.0, 563.0, 984.0, 794.0, 0.8973820209503174, 0.0], [1372.0, 525.0, 1560.0, 715.0, 0.8815988898277283, 0.0], [205.0, 500.0, 405.0, 698.0, 0.876908540725708, 0.0], [1291.0, 527.0, 1416.0, 643.0, 0.8672890663146973, 0.0], [0.0, 520.0, 125.0, 787.0, 0.8631948232650757, 0.0], [994.0, 551.0, 1105.0, 709.0, 0.8569108843803406, 0.0], [1398.0, 474.0, 1470.0, 594.0, 0.8386732935905457, 0.0], [1184.0, 482.0, 1314.0, 600.0, 0.8329673409461975, 0.0], [160.0, 411.0, 265.0, 516.0, 0.751451849937439, 0.0], [1547.0, 573.0, 1600.0, 700.0, 0.6628780961036682, 0.0], [171.0, 500.0, 265.0, 609.0, 0.6339826583862305, 0.0], [1071.0, 479.0, 1162.0, 597.0, 0.6297999620437622, 0.0], [912.0, 493.0, 1021.0, 604.0, 0.6002491116523743, 0.0], [334.0, 495.0, 476.0, 655.0, 0.5934121012687683, 0.0], [74.0, 456.0, 178.0, 618.0, 0.5766704082489014, 0.0], [1560.0, 697.0, 1600.0, 783.0, 0.5398123264312744, 0.0], [710.0, 536.0, 873.0, 735.0, 0.46935200691223145, 0.0], [988.0, 476.0, 1062.0, 594.0, 0.45847660303115845, 0.0], [867.0, 468.0, 947.0, 565.0, 0.43869107961654663, 0.0], [0.0, 340.0, 60.0, 436.0, 0.43848586082458496, 0.0], [716.0, 503.0, 805.0, 641.0, 0.33436718583106995, 0.0], [343.0, 448.0, 466.0, 578.0, 0.30828484892845154, 0.0], [809.0, 433.0, 923.0, 531.0, 0.296301007270813, 0.0], [234.0, 405.0, 305.0, 488.0, 0.2730165719985962, 0.0], [51.0, 415.0, 142.0, 526.0, 0.2654970586299896, 0.0]]"
112,"[[1028.0, 580.0, 1250.0, 808.0, 0.9183802008628845, 0.0], [800.0, 562.0, 984.0, 794.0, 0.8980497717857361, 0.0], [205.0, 500.0, 405.0, 698.0, 0.8774402737617493, 0.0], [1371.0, 525.0, 1560.0, 715.0, 0.8725978136062622, 0.0], [1291.0, 527.0, 1416.0, 642.0, 0.8695942163467407, 0.0], [994.0, 551.0, 1105.0, 710.0, 0.8633440732955933, 0.0], [0.0, 520.0, 126.0, 787.0, 0.8611666560173035, 0.0], [1398.0, 474.0, 1470.0, 594.0, 0.8331946730613708, 0.0], [1184.0, 482.0, 1315.0, 600.0, 0.8250923156738281, 0.0], [160.0, 411.0, 265.0, 516.0, 0.7433623671531677, 0.0], [1546.0, 572.0, 1600.0, 699.0, 0.6535184383392334, 0.0], [170.0, 501.0, 264.0, 608.0, 0.6197870969772339, 0.0], [1070.0, 479.0, 1161.0, 596.0, 0.6097785830497742, 0.0], [913.0, 493.0, 1022.0, 602.0, 0.5926502346992493, 0.0], [1560.0, 695.0, 1600.0, 782.0, 0.5782910585403442, 0.0], [75.0, 456.0, 178.0, 618.0, 0.5597769618034363, 0.0], [334.0, 495.0, 475.0, 656.0, 0.5501720309257507, 0.0], [710.0, 537.0, 874.0, 735.0, 0.4584227502346039, 0.0], [867.0, 467.0, 947.0, 566.0, 0.4439362585544586, 0.0], [0.0, 340.0, 61.0, 436.0, 0.4368557631969452, 0.0], [987.0, 477.0, 1063.0, 594.0, 0.43084827065467834, 0.0], [717.0, 502.0, 804.0, 640.0, 0.3409089148044586, 0.0], [337.0, 448.0, 464.0, 577.0, 0.3091610074043274, 0.0], [45.0, 414.0, 142.0, 521.0, 0.2693135738372803, 0.0], [234.0, 405.0, 304.0, 488.0, 0.25932997465133667, 0.0]]"
113,"[[1028.0, 579.0, 1250.0, 807.0, 0.9154336452484131, 0.0], [800.0, 562.0, 983.0, 794.0, 0.8996741771697998, 0.0], [205.0, 500.0, 405.0, 698.0, 0.8770617842674255, 0.0], [1291.0, 527.0, 1416.0, 642.0, 0.8675765991210938, 0.0], [1371.0, 525.0, 1560.0, 714.0, 0.8649418354034424, 0.0], [0.0, 521.0, 126.0, 787.0, 0.8634735941886902, 0.0], [995.0, 552.0, 1104.0, 709.0, 0.8519495129585266, 0.0], [1397.0, 474.0, 1470.0, 595.0, 0.8333674669265747, 0.0], [1184.0, 482.0, 1316.0, 600.0, 0.8169038891792297, 0.0], [160.0, 411.0, 265.0, 517.0, 0.7629797458648682, 0.0], [1545.0, 572.0, 1600.0, 700.0, 0.6684802770614624, 0.0], [912.0, 494.0, 1022.0, 600.0, 0.6567268967628479, 0.0], [171.0, 500.0, 265.0, 608.0, 0.6123120188713074, 0.0], [1068.0, 479.0, 1160.0, 594.0, 0.6031062602996826, 0.0], [334.0, 496.0, 475.0, 657.0, 0.5571965575218201, 0.0], [1560.0, 695.0, 1600.0, 782.0, 0.5491454005241394, 0.0], [75.0, 457.0, 178.0, 617.0, 0.5057455897331238, 0.0], [710.0, 537.0, 873.0, 732.0, 0.4936158359050751, 0.0], [867.0, 466.0, 948.0, 566.0, 0.4342840611934662, 0.0], [989.0, 475.0, 1064.0, 593.0, 0.4324491620063782, 0.0], [0.0, 340.0, 60.0, 437.0, 0.41623446345329285, 0.0], [716.0, 502.0, 805.0, 641.0, 0.364482581615448, 0.0], [338.0, 448.0, 464.0, 577.0, 0.3499447703361511, 0.0], [45.0, 414.0, 144.0, 522.0, 0.2739652097225189, 0.0]]"
114,"[[1028.0, 578.0, 1250.0, 807.0, 0.9118841290473938, 0.0], [800.0, 562.0, 983.0, 794.0, 0.8984351754188538, 0.0], [206.0, 500.0, 405.0, 698.0, 0.8772577047348022, 0.0], [0.0, 521.0, 125.0, 787.0, 0.8705639243125916, 0.0], [1291.0, 527.0, 1416.0, 642.0, 0.8687524199485779, 0.0], [1372.0, 525.0, 1559.0, 714.0, 0.8637853264808655, 0.0], [994.0, 552.0, 1104.0, 709.0, 0.8399059772491455, 0.0], [1398.0, 474.0, 1470.0, 594.0, 0.8372445106506348, 0.0], [1185.0, 482.0, 1318.0, 600.0, 0.8087190389633179, 0.0], [160.0, 411.0, 265.0, 516.0, 0.7588540315628052, 0.0], [1545.0, 571.0, 1600.0, 699.0, 0.6581516861915588, 0.0], [911.0, 494.0, 1022.0, 601.0, 0.6373782157897949, 0.0], [170.0, 500.0, 265.0, 609.0, 0.6089017391204834, 0.0], [1064.0, 479.0, 1161.0, 597.0, 0.5647452473640442, 0.0], [1560.0, 695.0, 1600.0, 782.0, 0.5626553297042847, 0.0], [75.0, 456.0, 178.0, 618.0, 0.537869393825531, 0.0], [334.0, 496.0, 475.0, 658.0, 0.5316132307052612, 0.0], [710.0, 537.0, 873.0, 734.0, 0.4941765367984772, 0.0], [867.0, 466.0, 947.0, 565.0, 0.4402657151222229, 0.0], [0.0, 340.0, 60.0, 437.0, 0.4240144193172455, 0.0], [989.0, 474.0, 1064.0, 591.0, 0.39673352241516113, 0.0], [341.0, 448.0, 465.0, 577.0, 0.3765043318271637, 0.0], [716.0, 502.0, 805.0, 641.0, 0.35398465394973755, 0.0], [45.0, 414.0, 143.0, 522.0, 0.2850201427936554, 0.0], [235.0, 405.0, 303.0, 487.0, 0.2677140235900879, 0.0], [406.0, 397.0, 479.0, 452.0, 0.2609849274158478, 0.0]]"
115,"[[1029.0, 578.0, 1251.0, 807.0, 0.914640486240387, 0.0], [800.0, 562.0, 983.0, 794.0, 0.8989067077636719, 0.0], [205.0, 500.0, 405.0, 698.0, 0.8763195872306824, 0.0], [1291.0, 527.0, 1416.0, 642.0, 0.8709365129470825, 0.0], [1371.0, 525.0, 1559.0, 714.0, 0.8685221076011658, 0.0], [0.0, 521.0, 125.0, 787.0, 0.8668070435523987, 0.0], [994.0, 552.0, 1104.0, 709.0, 0.8452890515327454, 0.0], [1398.0, 474.0, 1470.0, 594.0, 0.8389315009117126, 0.0], [1185.0, 482.0, 1318.0, 600.0, 0.8144311308860779, 0.0], [160.0, 411.0, 265.0, 517.0, 0.761092483997345, 0.0], [1545.0, 572.0, 1600.0, 699.0, 0.6985085606575012, 0.0], [910.0, 494.0, 1022.0, 601.0, 0.6297215223312378, 0.0], [170.0, 500.0, 265.0, 609.0, 0.600705623626709, 0.0], [1064.0, 479.0, 1160.0, 596.0, 0.5907555818557739, 0.0], [1560.0, 696.0, 1600.0, 782.0, 0.5704177021980286, 0.0], [74.0, 456.0, 178.0, 618.0, 0.5270600318908691, 0.0], [334.0, 496.0, 475.0, 659.0, 0.5205152630805969, 0.0], [710.0, 537.0, 873.0, 733.0, 0.4918295741081238, 0.0], [867.0, 466.0, 947.0, 565.0, 0.4318373203277588, 0.0], [0.0, 340.0, 60.0, 437.0, 0.42776715755462646, 0.0], [989.0, 474.0, 1064.0, 591.0, 0.3820436894893646, 0.0], [341.0, 448.0, 465.0, 577.0, 0.3657909333705902, 0.0], [716.0, 502.0, 805.0, 641.0, 0.3392610549926758, 0.0], [406.0, 397.0, 478.0, 452.0, 0.27904272079467773, 0.0], [45.0, 415.0, 143.0, 521.0, 0.26647162437438965, 0.0], [235.0, 405.0, 303.0, 487.0, 0.25892215967178345, 0.0]]"
116,"[[1028.0, 578.0, 1251.0, 808.0, 0.910957396030426, 0.0], [800.0, 562.0, 983.0, 794.0, 0.8992332816123962, 0.0], [205.0, 500.0, 405.0, 698.0, 0.8769776225090027, 0.0], [1290.0, 527.0, 1417.0, 642.0, 0.8697266578674316, 0.0], [0.0, 520.0, 126.0, 787.0, 0.8684470057487488, 0.0], [1371.0, 526.0, 1559.0, 715.0, 0.8654077649116516, 0.0], [994.0, 552.0, 1104.0, 709.0, 0.8464637994766235, 0.0], [1398.0, 474.0, 1470.0, 594.0, 0.8377262353897095, 0.0], [1185.0, 482.0, 1317.0, 600.0, 0.8229080438613892, 0.0], [160.0, 411.0, 265.0, 516.0, 0.7627855539321899, 0.0], [1545.0, 572.0, 1600.0, 699.0, 0.6969176530838013, 0.0], [911.0, 494.0, 1022.0, 600.0, 0.6441942453384399, 0.0], [170.0, 501.0, 265.0, 612.0, 0.6097716093063354, 0.0], [1063.0, 479.0, 1160.0, 595.0, 0.5825358033180237, 0.0], [75.0, 457.0, 178.0, 619.0, 0.5745223760604858, 0.0], [1559.0, 695.0, 1600.0, 781.0, 0.5708549618721008, 0.0], [334.0, 496.0, 475.0, 658.0, 0.5208757519721985, 0.0], [710.0, 536.0, 873.0, 732.0, 0.4795854985713959, 0.0], [867.0, 466.0, 946.0, 565.0, 0.44024261832237244, 0.0], [0.0, 340.0, 60.0, 436.0, 0.418282151222229, 0.0], [343.0, 448.0, 465.0, 577.0, 0.384635865688324, 0.0], [990.0, 474.0, 1063.0, 590.0, 0.37121012806892395, 0.0], [716.0, 500.0, 805.0, 648.0, 0.3305588662624359, 0.0], [406.0, 397.0, 478.0, 452.0, 0.2849082052707672, 0.0], [50.0, 415.0, 143.0, 525.0, 0.2767074406147003, 0.0]]"
117,"[[1029.0, 577.0, 1250.0, 808.0, 0.9110602140426636, 0.0], [800.0, 562.0, 983.0, 793.0, 0.899728536605835, 0.0], [205.0, 500.0, 404.0, 697.0, 0.8726663589477539, 0.0], [1371.0, 525.0, 1559.0, 715.0, 0.8713350892066956, 0.0], [1291.0, 527.0, 1417.0, 642.0, 0.8709619045257568, 0.0], [0.0, 521.0, 126.0, 787.0, 0.8699397444725037, 0.0], [994.0, 552.0, 1103.0, 709.0, 0.8449137210845947, 0.0], [1398.0, 474.0, 1470.0, 594.0, 0.8385977149009705, 0.0], [1185.0, 482.0, 1316.0, 599.0, 0.8308079242706299, 0.0], [160.0, 411.0, 265.0, 516.0, 0.755290687084198, 0.0], [1546.0, 572.0, 1600.0, 698.0, 0.7070821523666382, 0.0], [911.0, 494.0, 1020.0, 600.0, 0.6586171388626099, 0.0], [170.0, 501.0, 265.0, 612.0, 0.6008604764938354, 0.0], [1065.0, 479.0, 1160.0, 596.0, 0.5918751955032349, 0.0], [1560.0, 695.0, 1600.0, 781.0, 0.5510645508766174, 0.0], [74.0, 457.0, 178.0, 619.0, 0.5479927062988281, 0.0], [334.0, 496.0, 475.0, 657.0, 0.5187994241714478, 0.0], [710.0, 536.0, 873.0, 733.0, 0.4854317605495453, 0.0], [867.0, 466.0, 946.0, 565.0, 0.42769768834114075, 0.0], [0.0, 340.0, 60.0, 436.0, 0.4195482134819031, 0.0], [990.0, 474.0, 1063.0, 590.0, 0.3778878152370453, 0.0], [341.0, 448.0, 465.0, 577.0, 0.3499937951564789, 0.0], [716.0, 500.0, 806.0, 648.0, 0.32503873109817505, 0.0], [406.0, 398.0, 478.0, 451.0, 0.2777344882488251, 0.0], [50.0, 409.0, 145.0, 520.0, 0.27590233087539673, 0.0]]"
118,"[[1028.0, 577.0, 1250.0, 808.0, 0.9094984531402588, 0.0], [800.0, 562.0, 983.0, 793.0, 0.9004201889038086, 0.0], [205.0, 500.0, 405.0, 696.0, 0.8731480836868286, 0.0], [1291.0, 527.0, 1416.0, 642.0, 0.872158944606781, 0.0], [1371.0, 525.0, 1560.0, 715.0, 0.8714830875396729, 0.0], [0.0, 521.0, 125.0, 787.0, 0.8687220811843872, 0.0], [994.0, 551.0, 1103.0, 710.0, 0.8448399901390076, 0.0], [1397.0, 474.0, 1470.0, 594.0, 0.841285765171051, 0.0], [1185.0, 482.0, 1316.0, 599.0, 0.8320274949073792, 0.0], [160.0, 411.0, 265.0, 517.0, 0.7576298713684082, 0.0], [1546.0, 573.0, 1600.0, 698.0, 0.6988433003425598, 0.0], [911.0, 494.0, 1020.0, 599.0, 0.6475809216499329, 0.0], [170.0, 501.0, 265.0, 612.0, 0.598395586013794, 0.0], [1065.0, 479.0, 1160.0, 596.0, 0.5918248891830444, 0.0], [75.0, 457.0, 178.0, 619.0, 0.5612605214118958, 0.0], [1560.0, 695.0, 1600.0, 782.0, 0.557304859161377, 0.0], [334.0, 496.0, 475.0, 656.0, 0.5381185412406921, 0.0], [710.0, 537.0, 873.0, 732.0, 0.47492972016334534, 0.0], [867.0, 465.0, 946.0, 565.0, 0.4361811876296997, 0.0], [0.0, 340.0, 60.0, 436.0, 0.43167078495025635, 0.0], [990.0, 474.0, 1063.0, 591.0, 0.3845743238925934, 0.0], [342.0, 448.0, 465.0, 578.0, 0.36163008213043213, 0.0], [716.0, 502.0, 806.0, 641.0, 0.33771082758903503, 0.0], [406.0, 398.0, 478.0, 451.0, 0.270674467086792, 0.0], [50.0, 415.0, 143.0, 526.0, 0.2656171917915344, 0.0]]"
119,"[[1028.0, 576.0, 1250.0, 808.0, 0.9091111421585083, 0.0], [799.0, 562.0, 983.0, 795.0, 0.8995556235313416, 0.0], [1371.0, 525.0, 1560.0, 714.0, 0.8858878016471863, 0.0], [0.0, 521.0, 126.0, 787.0, 0.8739728331565857, 0.0], [1291.0, 527.0, 1416.0, 641.0, 0.872255802154541, 0.0], [205.0, 500.0, 405.0, 696.0, 0.8710553050041199, 0.0], [994.0, 552.0, 1103.0, 709.0, 0.8524283170700073, 0.0], [1397.0, 474.0, 1470.0, 594.0, 0.8402948379516602, 0.0], [1185.0, 482.0, 1315.0, 599.0, 0.8349409699440002, 0.0], [160.0, 411.0, 265.0, 517.0, 0.7635167837142944, 0.0], [1547.0, 573.0, 1600.0, 698.0, 0.6889027953147888, 0.0], [912.0, 495.0, 1021.0, 600.0, 0.6595374941825867, 0.0], [1065.0, 479.0, 1160.0, 596.0, 0.6012455224990845, 0.0], [170.0, 500.0, 266.0, 609.0, 0.5941102504730225, 0.0], [75.0, 456.0, 177.0, 620.0, 0.5710111260414124, 0.0], [1560.0, 696.0, 1600.0, 782.0, 0.5685119032859802, 0.0], [335.0, 495.0, 476.0, 656.0, 0.5436623096466064, 0.0], [710.0, 537.0, 873.0, 733.0, 0.47527849674224854, 0.0], [867.0, 466.0, 947.0, 565.0, 0.45475831627845764, 0.0], [0.0, 340.0, 60.0, 437.0, 0.41996434330940247, 0.0], [991.0, 474.0, 1063.0, 591.0, 0.3672812581062317, 0.0], [716.0, 502.0, 806.0, 641.0, 0.3505169451236725, 0.0], [338.0, 448.0, 465.0, 578.0, 0.3255171775817871, 0.0], [50.0, 414.0, 144.0, 527.0, 0.2749722898006439, 0.0], [235.0, 405.0, 302.0, 487.0, 0.2648721933364868, 0.0], [811.0, 433.0, 924.0, 531.0, 0.2646939754486084, 0.0], [406.0, 398.0, 478.0, 451.0, 0.25779497623443604, 0.0]]"
120,"[[1028.0, 576.0, 1251.0, 808.0, 0.9065743088722229, 0.0], [800.0, 561.0, 983.0, 795.0, 0.8995265960693359, 0.0], [1371.0, 525.0, 1559.0, 715.0, 0.8837567567825317, 0.0], [1291.0, 527.0, 1417.0, 641.0, 0.8751477599143982, 0.0], [205.0, 500.0, 405.0, 697.0, 0.8733625411987305, 0.0], [0.0, 521.0, 126.0, 787.0, 0.8728781938552856, 0.0], [994.0, 552.0, 1102.0, 709.0, 0.8535397052764893, 0.0], [1397.0, 474.0, 1470.0, 594.0, 0.8367688655853271, 0.0], [1185.0, 482.0, 1316.0, 599.0, 0.827557384967804, 0.0], [160.0, 411.0, 265.0, 517.0, 0.7543144822120667, 0.0], [1547.0, 573.0, 1600.0, 699.0, 0.686569094657898, 0.0], [912.0, 495.0, 1021.0, 601.0, 0.6436436176300049, 0.0], [170.0, 500.0, 265.0, 609.0, 0.5992127060890198, 0.0], [1066.0, 479.0, 1160.0, 598.0, 0.5959587097167969, 0.0], [75.0, 457.0, 178.0, 619.0, 0.571988046169281, 0.0], [1560.0, 696.0, 1600.0, 782.0, 0.5553727746009827, 0.0], [335.0, 495.0, 476.0, 656.0, 0.5541232824325562, 0.0], [710.0, 537.0, 873.0, 733.0, 0.4625576436519623, 0.0], [868.0, 466.0, 947.0, 564.0, 0.4523239731788635, 0.0], [0.0, 340.0, 60.0, 436.0, 0.44795167446136475, 0.0], [992.0, 474.0, 1064.0, 590.0, 0.3558610677719116, 0.0], [716.0, 502.0, 805.0, 641.0, 0.3520834445953369, 0.0], [337.0, 448.0, 465.0, 577.0, 0.32527270913124084, 0.0], [812.0, 434.0, 924.0, 531.0, 0.29498472809791565, 0.0], [277.0, 443.0, 353.0, 517.0, 0.2885296940803528, 0.0], [50.0, 407.0, 146.0, 523.0, 0.28562435507774353, 0.0]]"
121,"[[1028.0, 575.0, 1251.0, 808.0, 0.9018530249595642, 0.0], [800.0, 562.0, 984.0, 795.0, 0.8986344337463379, 0.0], [1371.0, 525.0, 1560.0, 715.0, 0.87834233045578, 0.0], [205.0, 500.0, 404.0, 698.0, 0.8747608661651611, 0.0], [1291.0, 527.0, 1417.0, 641.0, 0.8732889294624329, 0.0], [0.0, 521.0, 125.0, 787.0, 0.8691102266311646, 0.0], [994.0, 552.0, 1102.0, 709.0, 0.849576473236084, 0.0], [1397.0, 474.0, 1469.0, 595.0, 0.8352508544921875, 0.0], [1184.0, 482.0, 1320.0, 599.0, 0.8082619309425354, 0.0], [160.0, 412.0, 265.0, 516.0, 0.7565515041351318, 0.0], [1547.0, 573.0, 1600.0, 699.0, 0.6921660304069519, 0.0], [911.0, 496.0, 1021.0, 599.0, 0.6607750654220581, 0.0], [170.0, 500.0, 265.0, 609.0, 0.6253247857093811, 0.0], [1064.0, 479.0, 1159.0, 597.0, 0.6048264503479004, 0.0], [1560.0, 696.0, 1600.0, 781.0, 0.5493972301483154, 0.0], [75.0, 457.0, 178.0, 618.0, 0.5258049368858337, 0.0], [335.0, 496.0, 475.0, 657.0, 0.502011775970459, 0.0], [0.0, 340.0, 60.0, 437.0, 0.4658859372138977, 0.0], [710.0, 537.0, 873.0, 737.0, 0.4515151083469391, 0.0], [867.0, 466.0, 947.0, 565.0, 0.4496828615665436, 0.0], [992.0, 475.0, 1064.0, 589.0, 0.36834996938705444, 0.0], [716.0, 501.0, 806.0, 647.0, 0.3453068137168884, 0.0], [277.0, 446.0, 350.0, 517.0, 0.316697359085083, 0.0], [338.0, 448.0, 464.0, 577.0, 0.3031141459941864, 0.0], [50.0, 414.0, 144.0, 531.0, 0.29167893528938293, 0.0], [811.0, 433.0, 924.0, 531.0, 0.26605477929115295, 0.0]]"
122,"[[801.0, 562.0, 984.0, 795.0, 0.9018700122833252, 0.0], [1028.0, 573.0, 1251.0, 808.0, 0.9016033411026001, 0.0], [1371.0, 525.0, 1560.0, 715.0, 0.8779048323631287, 0.0], [205.0, 500.0, 404.0, 698.0, 0.8732044696807861, 0.0], [1291.0, 527.0, 1417.0, 641.0, 0.8717535138130188, 0.0], [0.0, 521.0, 126.0, 787.0, 0.864534318447113, 0.0], [994.0, 552.0, 1102.0, 709.0, 0.8542776703834534, 0.0], [1397.0, 474.0, 1469.0, 594.0, 0.8359294533729553, 0.0], [1185.0, 482.0, 1320.0, 599.0, 0.8101504445075989, 0.0], [159.0, 412.0, 265.0, 517.0, 0.7544386982917786, 0.0], [1547.0, 572.0, 1600.0, 699.0, 0.6848523020744324, 0.0], [911.0, 497.0, 1021.0, 599.0, 0.65398770570755, 0.0], [170.0, 501.0, 265.0, 612.0, 0.6206809282302856, 0.0], [1066.0, 479.0, 1160.0, 597.0, 0.5945313572883606, 0.0], [1560.0, 696.0, 1600.0, 781.0, 0.5511460900306702, 0.0], [75.0, 457.0, 178.0, 618.0, 0.5251473188400269, 0.0], [335.0, 495.0, 475.0, 657.0, 0.49027693271636963, 0.0], [710.0, 537.0, 873.0, 737.0, 0.4611470103263855, 0.0], [867.0, 466.0, 947.0, 565.0, 0.46076056361198425, 0.0], [0.0, 340.0, 60.0, 436.0, 0.4537104070186615, 0.0], [716.0, 501.0, 806.0, 647.0, 0.3594743609428406, 0.0], [993.0, 473.0, 1064.0, 590.0, 0.3473377823829651, 0.0], [277.0, 443.0, 353.0, 516.0, 0.34692278504371643, 0.0], [811.0, 433.0, 924.0, 531.0, 0.3172423541545868, 0.0], [50.0, 414.0, 144.0, 531.0, 0.3058236837387085, 0.0], [340.0, 448.0, 465.0, 578.0, 0.2750137746334076, 0.0]]"
123,"[[801.0, 562.0, 984.0, 795.0, 0.8995967507362366, 0.0], [1028.0, 572.0, 1249.0, 809.0, 0.8954368233680725, 0.0], [1371.0, 525.0, 1559.0, 715.0, 0.8773109912872314, 0.0], [205.0, 500.0, 404.0, 698.0, 0.873430609703064, 0.0], [1291.0, 527.0, 1417.0, 641.0, 0.8695074319839478, 0.0], [0.0, 521.0, 126.0, 787.0, 0.8636509776115417, 0.0], [994.0, 552.0, 1101.0, 708.0, 0.852727472782135, 0.0], [1397.0, 474.0, 1469.0, 595.0, 0.8359612822532654, 0.0], [1184.0, 482.0, 1320.0, 599.0, 0.8052424788475037, 0.0], [159.0, 411.0, 265.0, 518.0, 0.7573005557060242, 0.0], [1547.0, 572.0, 1600.0, 699.0, 0.6811636686325073, 0.0], [912.0, 496.0, 1021.0, 599.0, 0.6593060493469238, 0.0], [170.0, 501.0, 265.0, 612.0, 0.6225323677062988, 0.0], [1064.0, 478.0, 1160.0, 589.0, 0.5699014067649841, 0.0], [1560.0, 696.0, 1600.0, 782.0, 0.5426236987113953, 0.0], [331.0, 494.0, 478.0, 657.0, 0.5292006134986877, 0.0], [75.0, 457.0, 178.0, 616.0, 0.5117420554161072, 0.0], [867.0, 466.0, 947.0, 564.0, 0.4862537682056427, 0.0], [0.0, 340.0, 60.0, 434.0, 0.474354088306427, 0.0], [710.0, 537.0, 873.0, 741.0, 0.4297994375228882, 0.0], [716.0, 501.0, 805.0, 647.0, 0.37534093856811523, 0.0], [993.0, 472.0, 1064.0, 589.0, 0.365084171295166, 0.0], [277.0, 436.0, 354.0, 516.0, 0.3503722548484802, 0.0], [811.0, 433.0, 924.0, 530.0, 0.33877843618392944, 0.0], [50.0, 414.0, 144.0, 530.0, 0.3167736530303955, 0.0], [338.0, 448.0, 465.0, 577.0, 0.28525784611701965, 0.0], [756.0, 464.0, 829.0, 554.0, 0.2639894485473633, 0.0]]"
124,"[[801.0, 562.0, 983.0, 796.0, 0.8999311327934265, 0.0], [1027.0, 569.0, 1251.0, 812.0, 0.8879308700561523, 0.0], [1371.0, 525.0, 1559.0, 715.0, 0.8770139217376709, 0.0], [205.0, 500.0, 404.0, 697.0, 0.8715044856071472, 0.0], [1291.0, 527.0, 1416.0, 641.0, 0.8674571514129639, 0.0], [994.0, 552.0, 1100.0, 708.0, 0.8581147789955139, 0.0], [0.0, 521.0, 126.0, 788.0, 0.8565973043441772, 0.0], [1397.0, 474.0, 1469.0, 595.0, 0.8353151679039001, 0.0], [1183.0, 482.0, 1319.0, 600.0, 0.8056961894035339, 0.0], [159.0, 412.0, 265.0, 517.0, 0.7540638446807861, 0.0], [1547.0, 572.0, 1600.0, 700.0, 0.6916947364807129, 0.0], [912.0, 496.0, 1022.0, 599.0, 0.6472472548484802, 0.0], [170.0, 500.0, 265.0, 613.0, 0.6179383397102356, 0.0], [1560.0, 696.0, 1600.0, 782.0, 0.5367864370346069, 0.0], [74.0, 457.0, 178.0, 617.0, 0.5286988019943237, 0.0], [1066.0, 478.0, 1161.0, 586.0, 0.5161329507827759, 0.0], [331.0, 494.0, 478.0, 657.0, 0.5135850310325623, 0.0], [0.0, 340.0, 60.0, 436.0, 0.4802556037902832, 0.0], [867.0, 466.0, 947.0, 564.0, 0.4728676378726959, 0.0], [710.0, 537.0, 873.0, 738.0, 0.4590053856372833, 0.0], [716.0, 501.0, 805.0, 646.0, 0.3513992428779602, 0.0], [993.0, 472.0, 1064.0, 589.0, 0.3489493429660797, 0.0], [50.0, 414.0, 144.0, 530.0, 0.3349013924598694, 0.0], [810.0, 433.0, 924.0, 531.0, 0.3224041163921356, 0.0], [278.0, 440.0, 354.0, 513.0, 0.31661733984947205, 0.0], [756.0, 464.0, 829.0, 554.0, 0.2636307179927826, 0.0], [338.0, 448.0, 464.0, 577.0, 0.26348891854286194, 0.0]]"
