frame,number of people
89,"[[618.0, 349.0, 750.0, 490.0, 0.8866090178489685, 0.0], [123.0, 298.0, 242.0, 418.0, 0.8625906705856323, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8602854013442993, 0.0], [476.0, 340.0, 591.0, 480.0, 0.7913110852241516, 0.0], [776.0, 316.0, 845.0, 386.0, 0.7160323262214661, 0.0], [0.0, 363.0, 78.0, 533.0, 0.7072350382804871, 0.0], [0.0, 313.0, 77.0, 462.0, 0.6859354376792908, 0.0], [710.0, 289.0, 804.0, 369.0, 0.6777711510658264, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6637217998504639, 0.0], [596.0, 328.0, 664.0, 423.0, 0.6203669905662537, 0.0], [206.0, 298.0, 287.0, 394.0, 0.5278096795082092, 0.0], [545.0, 297.0, 615.0, 359.0, 0.48811256885528564, 0.0], [928.0, 340.0, 960.0, 420.0, 0.46065226197242737, 0.0], [427.0, 322.0, 526.0, 431.0, 0.44972094893455505, 0.0], [937.0, 418.0, 960.0, 470.0, 0.38163310289382935, 0.0], [208.0, 268.0, 279.0, 348.0, 0.32930755615234375, 0.0], [429.0, 301.0, 484.0, 394.0, 0.3269527554512024, 0.0], [95.0, 248.0, 157.0, 317.0, 0.312028169631958, 0.0], [102.0, 300.0, 157.0, 367.0, 0.30038559436798096, 0.0], [591.0, 289.0, 639.0, 357.0, 0.29170894622802734, 0.0], [645.0, 287.0, 696.0, 361.0, 0.25914883613586426, 0.0]]"
90,"[[618.0, 349.0, 750.0, 490.0, 0.8876870274543762, 0.0], [123.0, 298.0, 242.0, 417.0, 0.8596936464309692, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8583274483680725, 0.0], [476.0, 337.0, 590.0, 479.0, 0.7917994260787964, 0.0], [775.0, 317.0, 845.0, 386.0, 0.7285103797912598, 0.0], [0.0, 362.0, 76.0, 534.0, 0.7036686539649963, 0.0], [0.0, 313.0, 77.0, 463.0, 0.665576696395874, 0.0], [710.0, 289.0, 806.0, 363.0, 0.664138913154602, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6583636403083801, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6478732228279114, 0.0], [205.0, 298.0, 287.0, 394.0, 0.5419477820396423, 0.0], [545.0, 296.0, 614.0, 359.0, 0.5095995664596558, 0.0], [427.0, 322.0, 526.0, 430.0, 0.46278125047683716, 0.0], [928.0, 340.0, 960.0, 420.0, 0.4590371549129486, 0.0], [937.0, 418.0, 960.0, 470.0, 0.3779394328594208, 0.0], [429.0, 302.0, 483.0, 389.0, 0.33964335918426514, 0.0], [207.0, 268.0, 279.0, 348.0, 0.33901843428611755, 0.0], [591.0, 289.0, 639.0, 356.0, 0.33632853627204895, 0.0], [102.0, 300.0, 157.0, 367.0, 0.307253360748291, 0.0], [92.0, 248.0, 158.0, 317.0, 0.30531442165374756, 0.0], [646.0, 287.0, 696.0, 361.0, 0.2857587933540344, 0.0]]"
91,"[[618.0, 349.0, 750.0, 488.0, 0.8863159418106079, 0.0], [123.0, 299.0, 242.0, 418.0, 0.8654845356941223, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8548034429550171, 0.0], [476.0, 337.0, 590.0, 480.0, 0.7947190403938293, 0.0], [775.0, 316.0, 845.0, 387.0, 0.7290502190589905, 0.0], [0.0, 361.0, 74.0, 534.0, 0.6884698867797852, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6568766832351685, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6505829095840454, 0.0], [710.0, 288.0, 803.0, 368.0, 0.6478363275527954, 0.0], [206.0, 298.0, 286.0, 394.0, 0.5476464033126831, 0.0], [545.0, 296.0, 614.0, 359.0, 0.5184307098388672, 0.0], [427.0, 322.0, 526.0, 430.0, 0.4929910898208618, 0.0], [928.0, 340.0, 960.0, 420.0, 0.44893303513526917, 0.0], [0.0, 312.0, 76.0, 459.0, 0.4222642779350281, 0.0], [938.0, 419.0, 960.0, 469.0, 0.37895089387893677, 0.0], [591.0, 289.0, 639.0, 356.0, 0.3563482165336609, 0.0], [208.0, 268.0, 279.0, 347.0, 0.34076881408691406, 0.0], [429.0, 301.0, 483.0, 389.0, 0.3403509557247162, 0.0], [92.0, 248.0, 158.0, 316.0, 0.30614984035491943, 0.0], [646.0, 287.0, 696.0, 361.0, 0.2919025421142578, 0.0], [102.0, 300.0, 157.0, 367.0, 0.2788454592227936, 0.0], [169.0, 269.0, 212.0, 312.0, 0.2533544600009918, 0.0]]"
92,"[[618.0, 349.0, 750.0, 488.0, 0.8860256671905518, 0.0], [123.0, 299.0, 242.0, 418.0, 0.8657279014587402, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8508639335632324, 0.0], [476.0, 338.0, 590.0, 480.0, 0.797418475151062, 0.0], [775.0, 316.0, 845.0, 386.0, 0.7266435623168945, 0.0], [0.0, 363.0, 73.0, 534.0, 0.7055729627609253, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6611179113388062, 0.0], [0.0, 312.0, 77.0, 465.0, 0.6610574126243591, 0.0], [710.0, 288.0, 803.0, 367.0, 0.6583936810493469, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6502538323402405, 0.0], [545.0, 296.0, 615.0, 359.0, 0.5628224611282349, 0.0], [205.0, 298.0, 286.0, 394.0, 0.5465842485427856, 0.0], [427.0, 322.0, 526.0, 430.0, 0.4979401230812073, 0.0], [928.0, 340.0, 960.0, 420.0, 0.4347788989543915, 0.0], [937.0, 419.0, 960.0, 469.0, 0.38241878151893616, 0.0], [592.0, 289.0, 639.0, 356.0, 0.3545456826686859, 0.0], [429.0, 301.0, 483.0, 389.0, 0.34489843249320984, 0.0], [208.0, 268.0, 279.0, 347.0, 0.3371746242046356, 0.0], [646.0, 287.0, 696.0, 361.0, 0.3068915605545044, 0.0], [103.0, 300.0, 158.0, 367.0, 0.30520787835121155, 0.0], [92.0, 249.0, 158.0, 316.0, 0.3032272160053253, 0.0]]"
93,"[[618.0, 350.0, 750.0, 488.0, 0.8859609961509705, 0.0], [123.0, 299.0, 242.0, 417.0, 0.8710107803344727, 0.0], [824.0, 313.0, 936.0, 426.0, 0.848711371421814, 0.0], [476.0, 338.0, 590.0, 480.0, 0.7957854270935059, 0.0], [0.0, 368.0, 70.0, 537.0, 0.7348278760910034, 0.0], [775.0, 316.0, 845.0, 386.0, 0.7338762879371643, 0.0], [0.0, 312.0, 76.0, 470.0, 0.7029621005058289, 0.0], [711.0, 288.0, 802.0, 366.0, 0.6540281772613525, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6523986458778381, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6513224244117737, 0.0], [544.0, 296.0, 615.0, 359.0, 0.5694883465766907, 0.0], [206.0, 298.0, 286.0, 394.0, 0.5441555976867676, 0.0], [427.0, 322.0, 526.0, 431.0, 0.48432081937789917, 0.0], [928.0, 340.0, 960.0, 420.0, 0.4294230341911316, 0.0], [937.0, 419.0, 960.0, 469.0, 0.3965833783149719, 0.0], [208.0, 268.0, 279.0, 347.0, 0.3438965380191803, 0.0], [429.0, 301.0, 483.0, 389.0, 0.33494246006011963, 0.0], [103.0, 300.0, 158.0, 367.0, 0.32922327518463135, 0.0], [592.0, 290.0, 639.0, 356.0, 0.3170512914657593, 0.0], [95.0, 250.0, 157.0, 316.0, 0.3098386228084564, 0.0], [646.0, 287.0, 697.0, 360.0, 0.2936798930168152, 0.0], [522.0, 284.0, 572.0, 343.0, 0.2740021347999573, 0.0], [168.0, 269.0, 212.0, 312.0, 0.25362035632133484, 0.0]]"
94,"[[618.0, 350.0, 750.0, 488.0, 0.8857003450393677, 0.0], [123.0, 299.0, 242.0, 418.0, 0.8716549277305603, 0.0], [824.0, 313.0, 936.0, 426.0, 0.8555589318275452, 0.0], [476.0, 337.0, 590.0, 480.0, 0.7966417074203491, 0.0], [0.0, 370.0, 66.0, 538.0, 0.7451927065849304, 0.0], [775.0, 316.0, 845.0, 386.0, 0.737307608127594, 0.0], [0.0, 312.0, 77.0, 471.0, 0.7326370477676392, 0.0], [711.0, 288.0, 802.0, 365.0, 0.660808801651001, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6571356654167175, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6561645269393921, 0.0], [544.0, 296.0, 615.0, 359.0, 0.5681815147399902, 0.0], [206.0, 298.0, 287.0, 394.0, 0.5472626090049744, 0.0], [427.0, 322.0, 525.0, 431.0, 0.4886666536331177, 0.0], [928.0, 339.0, 960.0, 420.0, 0.46078380942344666, 0.0], [937.0, 419.0, 960.0, 469.0, 0.3925005793571472, 0.0], [208.0, 268.0, 279.0, 347.0, 0.3489944338798523, 0.0], [102.0, 301.0, 159.0, 369.0, 0.33699721097946167, 0.0], [429.0, 301.0, 483.0, 388.0, 0.32993900775909424, 0.0], [95.0, 249.0, 157.0, 316.0, 0.31385695934295654, 0.0], [646.0, 287.0, 696.0, 360.0, 0.29173359274864197, 0.0], [592.0, 289.0, 639.0, 356.0, 0.28856655955314636, 0.0]]"
95,"[[618.0, 350.0, 750.0, 488.0, 0.8857500553131104, 0.0], [123.0, 299.0, 241.0, 417.0, 0.8740367293357849, 0.0], [824.0, 313.0, 936.0, 426.0, 0.8552990555763245, 0.0], [476.0, 338.0, 590.0, 480.0, 0.792915403842926, 0.0], [0.0, 372.0, 62.0, 537.0, 0.7894923090934753, 0.0], [0.0, 312.0, 77.0, 473.0, 0.7410205602645874, 0.0], [775.0, 317.0, 845.0, 386.0, 0.7354254722595215, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6553935408592224, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6536760926246643, 0.0], [711.0, 288.0, 801.0, 366.0, 0.651313841342926, 0.0], [543.0, 296.0, 615.0, 358.0, 0.5635963082313538, 0.0], [207.0, 299.0, 287.0, 397.0, 0.5450972318649292, 0.0], [426.0, 322.0, 525.0, 431.0, 0.5100310444831848, 0.0], [928.0, 339.0, 960.0, 420.0, 0.45320233702659607, 0.0], [937.0, 419.0, 960.0, 469.0, 0.374234139919281, 0.0], [102.0, 301.0, 159.0, 368.0, 0.35593247413635254, 0.0], [208.0, 268.0, 279.0, 347.0, 0.3550838232040405, 0.0], [428.0, 301.0, 484.0, 394.0, 0.32797884941101074, 0.0], [92.0, 249.0, 158.0, 316.0, 0.31915074586868286, 0.0], [646.0, 287.0, 696.0, 359.0, 0.29202505946159363, 0.0], [518.0, 280.0, 571.0, 345.0, 0.25974076986312866, 0.0], [593.0, 286.0, 638.0, 356.0, 0.2573135793209076, 0.0], [168.0, 269.0, 212.0, 312.0, 0.25260868668556213, 0.0]]"
96,"[[618.0, 350.0, 750.0, 488.0, 0.8873145580291748, 0.0], [123.0, 299.0, 242.0, 417.0, 0.8747823238372803, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8508660197257996, 0.0], [0.0, 374.0, 57.0, 538.0, 0.8156278133392334, 0.0], [0.0, 312.0, 76.0, 473.0, 0.7966272830963135, 0.0], [476.0, 337.0, 590.0, 480.0, 0.7929837703704834, 0.0], [775.0, 316.0, 845.0, 386.0, 0.739262044429779, 0.0], [710.0, 288.0, 802.0, 367.0, 0.6574758887290955, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6522567868232727, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6421180367469788, 0.0], [206.0, 298.0, 286.0, 394.0, 0.5654175877571106, 0.0], [544.0, 296.0, 616.0, 358.0, 0.5595518946647644, 0.0], [426.0, 322.0, 525.0, 432.0, 0.49966418743133545, 0.0], [928.0, 340.0, 960.0, 420.0, 0.43831685185432434, 0.0], [103.0, 301.0, 159.0, 368.0, 0.37402984499931335, 0.0], [937.0, 419.0, 960.0, 469.0, 0.36176052689552307, 0.0], [208.0, 268.0, 279.0, 347.0, 0.35400357842445374, 0.0], [429.0, 301.0, 483.0, 388.0, 0.31425610184669495, 0.0], [92.0, 249.0, 158.0, 316.0, 0.30902817845344543, 0.0], [646.0, 287.0, 696.0, 359.0, 0.3041073977947235, 0.0], [518.0, 280.0, 572.0, 345.0, 0.3015323877334595, 0.0], [168.0, 269.0, 212.0, 312.0, 0.26635321974754333, 0.0], [593.0, 285.0, 638.0, 356.0, 0.26628220081329346, 0.0]]"
97,"[[618.0, 350.0, 750.0, 488.0, 0.8872705698013306, 0.0], [123.0, 299.0, 242.0, 417.0, 0.8738818168640137, 0.0], [824.0, 313.0, 936.0, 426.0, 0.8512391448020935, 0.0], [0.0, 313.0, 76.0, 474.0, 0.7953605651855469, 0.0], [476.0, 337.0, 590.0, 480.0, 0.7949314713478088, 0.0], [0.0, 379.0, 53.0, 537.0, 0.7945218086242676, 0.0], [775.0, 317.0, 844.0, 386.0, 0.7428514957427979, 0.0], [710.0, 288.0, 803.0, 365.0, 0.6746755838394165, 0.0], [838.0, 283.0, 880.0, 357.0, 0.6577175855636597, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6423195004463196, 0.0], [206.0, 298.0, 286.0, 394.0, 0.5669911503791809, 0.0], [545.0, 296.0, 615.0, 358.0, 0.5608277320861816, 0.0], [426.0, 322.0, 525.0, 432.0, 0.5026636123657227, 0.0], [928.0, 340.0, 960.0, 420.0, 0.4377554655075073, 0.0], [937.0, 419.0, 960.0, 469.0, 0.38004210591316223, 0.0], [103.0, 301.0, 159.0, 368.0, 0.3727530837059021, 0.0], [207.0, 268.0, 279.0, 347.0, 0.3566385805606842, 0.0], [428.0, 301.0, 484.0, 393.0, 0.3134773075580597, 0.0], [518.0, 280.0, 572.0, 345.0, 0.3100941479206085, 0.0], [646.0, 287.0, 696.0, 359.0, 0.30710530281066895, 0.0], [92.0, 249.0, 158.0, 316.0, 0.3034351170063019, 0.0], [593.0, 284.0, 638.0, 357.0, 0.2731298506259918, 0.0], [168.0, 268.0, 212.0, 312.0, 0.2678164541721344, 0.0]]"
98,"[[618.0, 350.0, 750.0, 488.0, 0.8896540403366089, 0.0], [123.0, 299.0, 242.0, 417.0, 0.8746137022972107, 0.0], [824.0, 313.0, 936.0, 427.0, 0.8520229458808899, 0.0], [476.0, 337.0, 590.0, 480.0, 0.7946072220802307, 0.0], [775.0, 317.0, 844.0, 386.0, 0.7403540015220642, 0.0], [710.0, 288.0, 803.0, 363.0, 0.6756933331489563, 0.0], [837.0, 283.0, 880.0, 357.0, 0.6464654207229614, 0.0], [596.0, 329.0, 663.0, 423.0, 0.640017032623291, 0.0], [0.0, 315.0, 75.0, 493.0, 0.6106891632080078, 0.0], [546.0, 295.0, 615.0, 358.0, 0.5936436653137207, 0.0], [206.0, 298.0, 286.0, 394.0, 0.57086580991745, 0.0], [426.0, 322.0, 525.0, 432.0, 0.5185022950172424, 0.0], [928.0, 340.0, 960.0, 420.0, 0.43487823009490967, 0.0], [103.0, 301.0, 158.0, 366.0, 0.3937433958053589, 0.0], [937.0, 419.0, 960.0, 469.0, 0.38515451550483704, 0.0], [208.0, 268.0, 279.0, 348.0, 0.3675285875797272, 0.0], [429.0, 301.0, 483.0, 388.0, 0.32089677453041077, 0.0], [92.0, 250.0, 158.0, 316.0, 0.3183457851409912, 0.0], [646.0, 288.0, 696.0, 360.0, 0.31799837946891785, 0.0], [518.0, 280.0, 571.0, 345.0, 0.3010287880897522, 0.0], [168.0, 268.0, 212.0, 313.0, 0.29325076937675476, 0.0], [593.0, 282.0, 639.0, 355.0, 0.2512328326702118, 0.0]]"
99,"[[618.0, 351.0, 750.0, 488.0, 0.8873039484024048, 0.0], [123.0, 299.0, 242.0, 417.0, 0.8742663264274597, 0.0], [824.0, 312.0, 937.0, 428.0, 0.8464088439941406, 0.0], [476.0, 337.0, 590.0, 480.0, 0.7937922477722168, 0.0], [775.0, 317.0, 844.0, 386.0, 0.7397790551185608, 0.0], [0.0, 320.0, 75.0, 538.0, 0.7386841773986816, 0.0], [710.0, 289.0, 802.0, 363.0, 0.6587941646575928, 0.0], [597.0, 329.0, 664.0, 423.0, 0.6402407288551331, 0.0], [837.0, 284.0, 879.0, 355.0, 0.6356813311576843, 0.0], [546.0, 295.0, 616.0, 358.0, 0.5564342737197876, 0.0], [207.0, 299.0, 287.0, 396.0, 0.5549925565719604, 0.0], [427.0, 322.0, 525.0, 432.0, 0.5389439463615417, 0.0], [928.0, 340.0, 960.0, 419.0, 0.4329617917537689, 0.0], [103.0, 301.0, 159.0, 368.0, 0.3907262086868286, 0.0], [938.0, 419.0, 960.0, 469.0, 0.3741517961025238, 0.0], [208.0, 268.0, 280.0, 347.0, 0.33057308197021484, 0.0], [428.0, 301.0, 484.0, 394.0, 0.32634198665618896, 0.0], [92.0, 249.0, 158.0, 315.0, 0.32135212421417236, 0.0], [518.0, 280.0, 571.0, 345.0, 0.318107008934021, 0.0], [168.0, 268.0, 212.0, 313.0, 0.2833358645439148, 0.0], [646.0, 288.0, 696.0, 360.0, 0.2782291769981384, 0.0]]"
100,"[[618.0, 351.0, 750.0, 488.0, 0.8880058526992798, 0.0], [123.0, 299.0, 242.0, 417.0, 0.8704198002815247, 0.0], [824.0, 313.0, 936.0, 426.0, 0.8527970910072327, 0.0], [476.0, 337.0, 590.0, 480.0, 0.7906926870346069, 0.0], [775.0, 317.0, 844.0, 386.0, 0.7378634214401245, 0.0], [0.0, 316.0, 75.0, 538.0, 0.7305508852005005, 0.0], [710.0, 289.0, 801.0, 362.0, 0.6464364528656006, 0.0], [837.0, 284.0, 880.0, 356.0, 0.6405714154243469, 0.0], [596.0, 329.0, 664.0, 423.0, 0.6328328251838684, 0.0], [207.0, 299.0, 287.0, 396.0, 0.5523053407669067, 0.0], [545.0, 295.0, 616.0, 358.0, 0.5356682538986206, 0.0], [427.0, 322.0, 525.0, 432.0, 0.5325108170509338, 0.0], [928.0, 341.0, 960.0, 419.0, 0.408355712890625, 0.0], [103.0, 301.0, 158.0, 366.0, 0.3749219477176666, 0.0], [938.0, 419.0, 960.0, 469.0, 0.3680367171764374, 0.0], [208.0, 268.0, 280.0, 347.0, 0.32419008016586304, 0.0], [428.0, 301.0, 484.0, 394.0, 0.3202991485595703, 0.0], [92.0, 250.0, 158.0, 315.0, 0.3146248161792755, 0.0], [518.0, 280.0, 571.0, 345.0, 0.3079703450202942, 0.0], [168.0, 268.0, 213.0, 313.0, 0.28721264004707336, 0.0], [647.0, 288.0, 696.0, 360.0, 0.2783381938934326, 0.0]]"
101,"[[618.0, 351.0, 750.0, 489.0, 0.8888909816741943, 0.0], [123.0, 299.0, 241.0, 418.0, 0.8513852953910828, 0.0], [823.0, 312.0, 936.0, 428.0, 0.8422203660011292, 0.0], [477.0, 339.0, 591.0, 481.0, 0.7935985922813416, 0.0], [775.0, 317.0, 845.0, 387.0, 0.7722582221031189, 0.0], [838.0, 284.0, 879.0, 355.0, 0.6527385711669922, 0.0], [0.0, 313.0, 75.0, 478.0, 0.6518834829330444, 0.0], [709.0, 289.0, 797.0, 363.0, 0.6470301747322083, 0.0], [597.0, 330.0, 665.0, 421.0, 0.6098894476890564, 0.0], [206.0, 299.0, 286.0, 395.0, 0.5466654300689697, 0.0], [428.0, 323.0, 525.0, 429.0, 0.4969633221626282, 0.0], [545.0, 295.0, 617.0, 358.0, 0.48334768414497375, 0.0], [937.0, 419.0, 960.0, 470.0, 0.4488663375377655, 0.0], [103.0, 302.0, 159.0, 367.0, 0.4179713726043701, 0.0], [429.0, 301.0, 484.0, 389.0, 0.3543620705604553, 0.0], [928.0, 340.0, 960.0, 417.0, 0.347920298576355, 0.0], [517.0, 280.0, 571.0, 346.0, 0.3264338970184326, 0.0], [423.0, 313.0, 521.0, 535.0, 0.3109065592288971, 0.0], [92.0, 246.0, 159.0, 316.0, 0.3050440847873688, 0.0], [641.0, 288.0, 695.0, 361.0, 0.2660253643989563, 0.0], [206.0, 268.0, 280.0, 347.0, 0.25215432047843933, 0.0]]"
102,"[[618.0, 351.0, 750.0, 489.0, 0.8890933990478516, 0.0], [123.0, 299.0, 241.0, 418.0, 0.8631538152694702, 0.0], [824.0, 313.0, 936.0, 428.0, 0.8585273623466492, 0.0], [0.0, 313.0, 76.0, 475.0, 0.8440040946006775, 0.0], [477.0, 338.0, 591.0, 481.0, 0.7935351729393005, 0.0], [776.0, 316.0, 845.0, 387.0, 0.7691097855567932, 0.0], [709.0, 289.0, 797.0, 363.0, 0.6514174342155457, 0.0], [838.0, 284.0, 879.0, 355.0, 0.6483254432678223, 0.0], [596.0, 329.0, 665.0, 423.0, 0.6128392815589905, 0.0], [206.0, 299.0, 286.0, 395.0, 0.548877477645874, 0.0], [546.0, 295.0, 618.0, 358.0, 0.536533534526825, 0.0], [428.0, 323.0, 525.0, 429.0, 0.5063814520835876, 0.0], [937.0, 419.0, 960.0, 470.0, 0.4509075880050659, 0.0], [103.0, 302.0, 159.0, 368.0, 0.4154883623123169, 0.0], [429.0, 301.0, 484.0, 389.0, 0.3817406892776489, 0.0], [929.0, 341.0, 960.0, 418.0, 0.3804647624492645, 0.0], [517.0, 280.0, 571.0, 346.0, 0.3496881425380707, 0.0], [92.0, 246.0, 159.0, 316.0, 0.31439316272735596, 0.0], [423.0, 313.0, 521.0, 535.0, 0.30419427156448364, 0.0], [639.0, 287.0, 695.0, 361.0, 0.27864745259284973, 0.0], [206.0, 268.0, 280.0, 345.0, 0.25387728214263916, 0.0]]"
103,"[[618.0, 350.0, 750.0, 489.0, 0.8892779350280762, 0.0], [123.0, 299.0, 241.0, 418.0, 0.8644322156906128, 0.0], [824.0, 313.0, 936.0, 428.0, 0.8576157093048096, 0.0], [0.0, 313.0, 76.0, 475.0, 0.8483009338378906, 0.0], [477.0, 338.0, 591.0, 481.0, 0.7941080927848816, 0.0], [776.0, 316.0, 845.0, 387.0, 0.7653289437294006, 0.0], [709.0, 289.0, 797.0, 363.0, 0.6462532877922058, 0.0], [838.0, 284.0, 879.0, 355.0, 0.6435509920120239, 0.0], [596.0, 329.0, 666.0, 423.0, 0.5920670032501221, 0.0], [206.0, 299.0, 286.0, 396.0, 0.5508183240890503, 0.0], [546.0, 295.0, 617.0, 359.0, 0.5361281037330627, 0.0], [428.0, 323.0, 525.0, 429.0, 0.5348218083381653, 0.0], [937.0, 419.0, 960.0, 470.0, 0.428637832403183, 0.0], [103.0, 302.0, 159.0, 368.0, 0.4126347601413727, 0.0], [928.0, 341.0, 960.0, 418.0, 0.3903944194316864, 0.0], [429.0, 301.0, 484.0, 389.0, 0.3804987370967865, 0.0], [518.0, 279.0, 571.0, 346.0, 0.3490181267261505, 0.0], [92.0, 246.0, 159.0, 316.0, 0.3209247589111328, 0.0], [423.0, 312.0, 521.0, 535.0, 0.2845655083656311, 0.0], [44.0, 278.0, 105.0, 354.0, 0.25795361399650574, 0.0], [207.0, 268.0, 281.0, 345.0, 0.2523344159126282, 0.0], [636.0, 287.0, 695.0, 361.0, 0.2515033781528473, 0.0]]"
104,"[[618.0, 351.0, 750.0, 489.0, 0.8904429078102112, 0.0], [123.0, 299.0, 241.0, 418.0, 0.8627042174339294, 0.0], [824.0, 313.0, 936.0, 429.0, 0.8556976318359375, 0.0], [0.0, 313.0, 76.0, 475.0, 0.8501350283622742, 0.0], [477.0, 338.0, 591.0, 481.0, 0.7952523231506348, 0.0], [775.0, 316.0, 845.0, 387.0, 0.7673493027687073, 0.0], [709.0, 289.0, 798.0, 362.0, 0.6565651297569275, 0.0], [838.0, 284.0, 879.0, 355.0, 0.6471242904663086, 0.0], [597.0, 330.0, 665.0, 421.0, 0.586487889289856, 0.0], [427.0, 323.0, 525.0, 429.0, 0.5444372296333313, 0.0], [206.0, 299.0, 286.0, 396.0, 0.5365404486656189, 0.0], [546.0, 295.0, 618.0, 359.0, 0.5331966280937195, 0.0], [937.0, 419.0, 960.0, 470.0, 0.42783603072166443, 0.0], [103.0, 302.0, 159.0, 368.0, 0.40507087111473083, 0.0], [429.0, 300.0, 484.0, 389.0, 0.3861221373081207, 0.0], [928.0, 341.0, 960.0, 417.0, 0.38520246744155884, 0.0], [518.0, 279.0, 570.0, 346.0, 0.34531596302986145, 0.0], [92.0, 247.0, 159.0, 316.0, 0.3058542013168335, 0.0], [422.0, 312.0, 521.0, 535.0, 0.2750474214553833, 0.0], [44.0, 279.0, 105.0, 354.0, 0.2702822983264923, 0.0], [635.0, 287.0, 695.0, 361.0, 0.2555557191371918, 0.0]]"
105,"[[618.0, 351.0, 750.0, 488.0, 0.8894848823547363, 0.0], [123.0, 299.0, 241.0, 418.0, 0.8612225651741028, 0.0], [0.0, 313.0, 76.0, 475.0, 0.851125955581665, 0.0], [824.0, 312.0, 936.0, 429.0, 0.8486347198486328, 0.0], [478.0, 338.0, 591.0, 482.0, 0.793632984161377, 0.0], [775.0, 316.0, 845.0, 387.0, 0.7645368576049805, 0.0], [709.0, 289.0, 797.0, 362.0, 0.6599536538124084, 0.0], [838.0, 285.0, 879.0, 355.0, 0.6497625708580017, 0.0], [596.0, 329.0, 666.0, 424.0, 0.597237765789032, 0.0], [206.0, 299.0, 286.0, 396.0, 0.5529655814170837, 0.0], [428.0, 323.0, 525.0, 428.0, 0.5404838919639587, 0.0], [546.0, 295.0, 617.0, 359.0, 0.5376415848731995, 0.0], [937.0, 419.0, 960.0, 470.0, 0.44717442989349365, 0.0], [103.0, 302.0, 159.0, 368.0, 0.3983888030052185, 0.0], [928.0, 341.0, 960.0, 418.0, 0.3908438980579376, 0.0], [429.0, 300.0, 484.0, 389.0, 0.38408219814300537, 0.0], [518.0, 279.0, 570.0, 346.0, 0.33652806282043457, 0.0], [92.0, 247.0, 159.0, 316.0, 0.3052184283733368, 0.0], [44.0, 279.0, 106.0, 354.0, 0.2793102264404297, 0.0], [422.0, 312.0, 521.0, 535.0, 0.25820428133010864, 0.0], [634.0, 287.0, 695.0, 361.0, 0.2551115155220032, 0.0]]"
106,"[[618.0, 351.0, 750.0, 488.0, 0.8895961046218872, 0.0], [123.0, 299.0, 241.0, 418.0, 0.8621293306350708, 0.0], [824.0, 312.0, 936.0, 429.0, 0.8533344864845276, 0.0], [0.0, 313.0, 76.0, 475.0, 0.8514140844345093, 0.0], [478.0, 338.0, 591.0, 482.0, 0.7947951555252075, 0.0], [775.0, 316.0, 845.0, 387.0, 0.7597421407699585, 0.0], [710.0, 289.0, 797.0, 362.0, 0.6610574722290039, 0.0], [838.0, 285.0, 879.0, 355.0, 0.6525290012359619, 0.0], [597.0, 329.0, 666.0, 424.0, 0.5855826735496521, 0.0], [206.0, 299.0, 286.0, 396.0, 0.5571488738059998, 0.0], [428.0, 323.0, 525.0, 428.0, 0.5462636351585388, 0.0], [546.0, 295.0, 617.0, 359.0, 0.5165625214576721, 0.0], [937.0, 419.0, 960.0, 470.0, 0.4483984112739563, 0.0], [103.0, 302.0, 159.0, 368.0, 0.4141996502876282, 0.0], [429.0, 300.0, 484.0, 389.0, 0.38363271951675415, 0.0], [928.0, 341.0, 960.0, 418.0, 0.3684310019016266, 0.0], [518.0, 279.0, 570.0, 346.0, 0.3284134566783905, 0.0], [92.0, 247.0, 159.0, 316.0, 0.30375751852989197, 0.0], [44.0, 280.0, 106.0, 354.0, 0.2793794572353363, 0.0], [635.0, 287.0, 695.0, 361.0, 0.26132041215896606, 0.0]]"
