frame,number of people
357,"[[250.0, 85.0, 320.0, 180.0, 0.8635187745094299, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6642331480979919, 0.0], [158.0, 116.0, 200.0, 155.0, 0.6306478977203369, 0.0], [0.0, 108.0, 23.0, 157.0, 0.5281822681427002, 0.0], [38.0, 97.0, 79.0, 138.0, 0.3222154974937439, 0.0], [238.0, 96.0, 268.0, 123.0, 0.2775267958641052, 0.0]]"
358,"[[245.0, 85.0, 320.0, 180.0, 0.8515361547470093, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6599904298782349, 0.0], [157.0, 115.0, 200.0, 155.0, 0.6190800070762634, 0.0], [0.0, 107.0, 23.0, 158.0, 0.530988872051239, 0.0], [38.0, 97.0, 78.0, 138.0, 0.36057525873184204, 0.0], [238.0, 96.0, 268.0, 123.0, 0.2633953094482422, 0.0]]"
359,"[[244.0, 85.0, 319.0, 179.0, 0.8574421405792236, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6573033332824707, 0.0], [158.0, 116.0, 200.0, 155.0, 0.6219667792320251, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5384631752967834, 0.0], [38.0, 97.0, 78.0, 138.0, 0.4041312634944916, 0.0], [238.0, 96.0, 268.0, 123.0, 0.27162840962409973, 0.0], [209.0, 97.0, 236.0, 128.0, 0.25349241495132446, 0.0]]"
360,"[[239.0, 84.0, 319.0, 180.0, 0.8633509278297424, 0.0], [204.0, 116.0, 249.0, 165.0, 0.668592095375061, 0.0], [157.0, 116.0, 199.0, 155.0, 0.5932173728942871, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5273226499557495, 0.0], [39.0, 97.0, 78.0, 138.0, 0.39721208810806274, 0.0]]"
361,"[[236.0, 83.0, 319.0, 179.0, 0.8841661810874939, 0.0], [203.0, 116.0, 252.0, 164.0, 0.6635008454322815, 0.0], [157.0, 115.0, 199.0, 154.0, 0.617050051689148, 0.0], [0.0, 107.0, 24.0, 158.0, 0.522292971611023, 0.0], [40.0, 98.0, 78.0, 138.0, 0.3603953421115875, 0.0]]"
362,"[[232.0, 84.0, 319.0, 179.0, 0.8513713479042053, 0.0], [202.0, 116.0, 252.0, 164.0, 0.6380462646484375, 0.0], [157.0, 115.0, 199.0, 154.0, 0.6146609783172607, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5236729383468628, 0.0], [41.0, 98.0, 76.0, 137.0, 0.3620803952217102, 0.0], [296.0, 101.0, 320.0, 142.0, 0.35682550072669983, 0.0]]"
363,"[[229.0, 83.0, 319.0, 180.0, 0.8398581743240356, 0.0], [158.0, 115.0, 199.0, 154.0, 0.6092826724052429, 0.0], [203.0, 116.0, 251.0, 163.0, 0.577005922794342, 0.0], [0.0, 107.0, 24.0, 158.0, 0.521694004535675, 0.0], [39.0, 97.0, 78.0, 138.0, 0.3622015118598938, 0.0], [293.0, 101.0, 319.0, 140.0, 0.32277029752731323, 0.0]]"
364,"[[222.0, 84.0, 317.0, 180.0, 0.8070759177207947, 0.0], [158.0, 115.0, 199.0, 154.0, 0.5804105401039124, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5232514142990112, 0.0], [202.0, 117.0, 249.0, 164.0, 0.4460986852645874, 0.0], [40.0, 98.0, 78.0, 138.0, 0.3585684299468994, 0.0], [287.0, 102.0, 318.0, 140.0, 0.28945106267929077, 0.0]]"
365,"[[225.0, 84.0, 316.0, 180.0, 0.8013908267021179, 0.0], [158.0, 115.0, 199.0, 154.0, 0.5895410180091858, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5202891826629639, 0.0], [203.0, 115.0, 246.0, 165.0, 0.46344172954559326, 0.0], [40.0, 98.0, 78.0, 138.0, 0.3394758999347687, 0.0], [286.0, 102.0, 318.0, 139.0, 0.3310052156448364, 0.0]]"
366,"[[222.0, 85.0, 312.0, 180.0, 0.7889540195465088, 0.0], [158.0, 115.0, 199.0, 154.0, 0.5830325484275818, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5268301367759705, 0.0], [203.0, 114.0, 243.0, 165.0, 0.43381768465042114, 0.0], [40.0, 98.0, 78.0, 138.0, 0.3617474436759949, 0.0], [283.0, 102.0, 317.0, 138.0, 0.34763064980506897, 0.0]]"
367,"[[219.0, 85.0, 307.0, 180.0, 0.7935479283332825, 0.0], [158.0, 115.0, 199.0, 153.0, 0.5776509046554565, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5285069942474365, 0.0], [203.0, 114.0, 242.0, 164.0, 0.45780056715011597, 0.0], [40.0, 98.0, 79.0, 138.0, 0.3630557358264923, 0.0], [281.0, 103.0, 317.0, 138.0, 0.3311993181705475, 0.0]]"
368,"[[218.0, 84.0, 304.0, 180.0, 0.8060573935508728, 0.0], [158.0, 115.0, 199.0, 154.0, 0.5730447769165039, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5285374522209167, 0.0], [203.0, 115.0, 239.0, 164.0, 0.37588539719581604, 0.0], [278.0, 104.0, 315.0, 139.0, 0.3723619282245636, 0.0], [40.0, 98.0, 79.0, 138.0, 0.3648771047592163, 0.0], [296.0, 102.0, 319.0, 138.0, 0.28644922375679016, 0.0]]"
369,"[[219.0, 85.0, 302.0, 180.0, 0.8289832472801208, 0.0], [158.0, 115.0, 199.0, 154.0, 0.580949604511261, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5438738465309143, 0.0], [277.0, 104.0, 315.0, 138.0, 0.3745322525501251, 0.0], [40.0, 98.0, 79.0, 138.0, 0.3736886978149414, 0.0], [296.0, 102.0, 319.0, 138.0, 0.30471426248550415, 0.0], [202.0, 114.0, 235.0, 164.0, 0.27369165420532227, 0.0]]"
370,"[[220.0, 85.0, 301.0, 180.0, 0.8321117758750916, 0.0], [158.0, 115.0, 199.0, 154.0, 0.5755293965339661, 0.0], [0.0, 108.0, 24.0, 158.0, 0.5303354263305664, 0.0], [274.0, 105.0, 308.0, 140.0, 0.4066467881202698, 0.0], [40.0, 98.0, 79.0, 138.0, 0.37560778856277466, 0.0], [296.0, 102.0, 319.0, 138.0, 0.26717299222946167, 0.0]]"
371,"[[218.0, 84.0, 297.0, 180.0, 0.8228328824043274, 0.0], [158.0, 115.0, 199.0, 154.0, 0.5798494219779968, 0.0], [0.0, 108.0, 24.0, 158.0, 0.5435385704040527, 0.0], [41.0, 97.0, 78.0, 138.0, 0.40836793184280396, 0.0], [273.0, 105.0, 308.0, 140.0, 0.40418902039527893, 0.0], [295.0, 102.0, 319.0, 138.0, 0.25786352157592773, 0.0]]"
372,"[[215.0, 84.0, 294.0, 180.0, 0.8279567956924438, 0.0], [157.0, 115.0, 200.0, 154.0, 0.5729936957359314, 0.0], [0.0, 108.0, 24.0, 158.0, 0.5428856611251831, 0.0], [42.0, 97.0, 79.0, 138.0, 0.3757752776145935, 0.0], [275.0, 106.0, 308.0, 139.0, 0.3720269203186035, 0.0], [294.0, 102.0, 319.0, 138.0, 0.2503395974636078, 0.0]]"
373,"[[208.0, 83.0, 287.0, 180.0, 0.8192774057388306, 0.0], [157.0, 115.0, 200.0, 154.0, 0.5911356806755066, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5443559288978577, 0.0], [276.0, 106.0, 308.0, 139.0, 0.3821578025817871, 0.0], [38.0, 97.0, 77.0, 138.0, 0.33640122413635254, 0.0], [294.0, 102.0, 319.0, 138.0, 0.27866223454475403, 0.0]]"
374,"[[208.0, 83.0, 286.0, 180.0, 0.8315401673316956, 0.0], [157.0, 115.0, 200.0, 154.0, 0.5918410420417786, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5523054599761963, 0.0], [37.0, 97.0, 77.0, 139.0, 0.3777896761894226, 0.0], [276.0, 107.0, 307.0, 139.0, 0.37499532103538513, 0.0], [295.0, 102.0, 319.0, 137.0, 0.28803950548171997, 0.0]]"
375,"[[207.0, 82.0, 282.0, 180.0, 0.8470255136489868, 0.0], [157.0, 115.0, 199.0, 154.0, 0.5914896130561829, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5521814227104187, 0.0], [37.0, 98.0, 77.0, 139.0, 0.3646485209465027, 0.0], [275.0, 107.0, 307.0, 139.0, 0.35546717047691345, 0.0], [296.0, 102.0, 319.0, 137.0, 0.2874487638473511, 0.0], [262.0, 107.0, 287.0, 129.0, 0.2776080369949341, 0.0]]"
376,"[[205.0, 82.0, 279.0, 180.0, 0.8381959199905396, 0.0], [157.0, 115.0, 199.0, 154.0, 0.5889859199523926, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5760115385055542, 0.0], [40.0, 98.0, 79.0, 138.0, 0.4175132215023041, 0.0], [277.0, 106.0, 312.0, 139.0, 0.3658822476863861, 0.0], [295.0, 102.0, 319.0, 137.0, 0.2667917311191559, 0.0], [261.0, 106.0, 286.0, 129.0, 0.2527402639389038, 0.0]]"
377,"[[204.0, 82.0, 275.0, 180.0, 0.8263484835624695, 0.0], [157.0, 115.0, 199.0, 155.0, 0.5907810926437378, 0.0], [0.0, 107.0, 24.0, 158.0, 0.558258056640625, 0.0], [40.0, 98.0, 79.0, 138.0, 0.4037318527698517, 0.0], [277.0, 106.0, 314.0, 139.0, 0.37879982590675354, 0.0], [294.0, 102.0, 319.0, 137.0, 0.2618659436702728, 0.0]]"
378,"[[200.0, 81.0, 270.0, 180.0, 0.819171130657196, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5523292422294617, 0.0], [155.0, 113.0, 201.0, 166.0, 0.5108152031898499, 0.0], [40.0, 98.0, 77.0, 139.0, 0.40012916922569275, 0.0], [276.0, 106.0, 315.0, 139.0, 0.3942660391330719, 0.0]]"
379,"[[197.0, 82.0, 267.0, 180.0, 0.802299976348877, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5668712854385376, 0.0], [157.0, 114.0, 200.0, 173.0, 0.45209211111068726, 0.0], [39.0, 98.0, 76.0, 139.0, 0.42287594079971313, 0.0], [276.0, 106.0, 314.0, 139.0, 0.3532477617263794, 0.0]]"
380,"[[197.0, 81.0, 265.0, 180.0, 0.820955216884613, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5594237446784973, 0.0], [156.0, 114.0, 200.0, 167.0, 0.47459518909454346, 0.0], [39.0, 98.0, 76.0, 139.0, 0.41543760895729065, 0.0], [276.0, 106.0, 315.0, 139.0, 0.35533666610717773, 0.0]]"
381,"[[193.0, 81.0, 260.0, 179.0, 0.8214081525802612, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5798743367195129, 0.0], [157.0, 115.0, 201.0, 175.0, 0.5649467706680298, 0.0], [39.0, 98.0, 76.0, 139.0, 0.3926866054534912, 0.0], [276.0, 106.0, 315.0, 139.0, 0.367075651884079, 0.0], [242.0, 95.0, 268.0, 124.0, 0.3110683858394623, 0.0]]"
382,"[[190.0, 81.0, 260.0, 179.0, 0.8410566449165344, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5730876326560974, 0.0], [157.0, 115.0, 200.0, 153.0, 0.48249027132987976, 0.0], [237.0, 95.0, 268.0, 123.0, 0.3822326064109802, 0.0], [40.0, 98.0, 77.0, 139.0, 0.3622424900531769, 0.0], [277.0, 106.0, 315.0, 140.0, 0.33362138271331787, 0.0], [295.0, 102.0, 319.0, 138.0, 0.26713088154792786, 0.0]]"
383,"[[189.0, 81.0, 258.0, 179.0, 0.8254686594009399, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5697646737098694, 0.0], [157.0, 114.0, 202.0, 155.0, 0.47303053736686707, 0.0], [39.0, 98.0, 77.0, 139.0, 0.3658382296562195, 0.0], [237.0, 95.0, 268.0, 123.0, 0.3565897047519684, 0.0], [277.0, 106.0, 315.0, 140.0, 0.32990163564682007, 0.0], [295.0, 102.0, 319.0, 138.0, 0.2688542604446411, 0.0]]"
384,"[[185.0, 81.0, 253.0, 179.0, 0.819067656993866, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5640600323677063, 0.0], [157.0, 113.0, 200.0, 155.0, 0.4926324486732483, 0.0], [40.0, 98.0, 77.0, 139.0, 0.41467732191085815, 0.0], [237.0, 95.0, 268.0, 123.0, 0.34809374809265137, 0.0], [278.0, 106.0, 316.0, 140.0, 0.3228212594985962, 0.0], [295.0, 101.0, 319.0, 139.0, 0.2677103579044342, 0.0], [262.0, 106.0, 294.0, 133.0, 0.25256961584091187, 0.0]]"
385,"[[182.0, 81.0, 250.0, 180.0, 0.8265045285224915, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5641597509384155, 0.0], [157.0, 114.0, 199.0, 153.0, 0.4546710252761841, 0.0], [40.0, 99.0, 77.0, 139.0, 0.44246378540992737, 0.0], [238.0, 95.0, 268.0, 122.0, 0.32590118050575256, 0.0], [278.0, 106.0, 316.0, 140.0, 0.31115275621414185, 0.0], [296.0, 103.0, 319.0, 141.0, 0.28524312376976013, 0.0], [262.0, 107.0, 294.0, 133.0, 0.2592092454433441, 0.0]]"
386,"[[180.0, 81.0, 249.0, 180.0, 0.8313013911247253, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5738183259963989, 0.0], [40.0, 99.0, 77.0, 139.0, 0.4488927125930786, 0.0], [158.0, 114.0, 197.0, 154.0, 0.4078981578350067, 0.0], [238.0, 95.0, 268.0, 122.0, 0.34855663776397705, 0.0], [279.0, 104.0, 317.0, 139.0, 0.33310607075691223, 0.0], [262.0, 107.0, 293.0, 133.0, 0.2661670446395874, 0.0]]"
387,"[[176.0, 80.0, 245.0, 180.0, 0.8018743991851807, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5751981139183044, 0.0], [40.0, 99.0, 77.0, 139.0, 0.4448516368865967, 0.0], [238.0, 95.0, 268.0, 123.0, 0.38152632117271423, 0.0], [277.0, 106.0, 316.0, 140.0, 0.3368007242679596, 0.0], [156.0, 113.0, 190.0, 159.0, 0.2928134799003601, 0.0], [295.0, 103.0, 319.0, 139.0, 0.256145179271698, 0.0], [262.0, 107.0, 292.0, 132.0, 0.2514820396900177, 0.0]]"
388,"[[168.0, 82.0, 239.0, 179.0, 0.8159639239311218, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5752880573272705, 0.0], [38.0, 98.0, 77.0, 139.0, 0.475436806678772, 0.0], [238.0, 95.0, 268.0, 123.0, 0.4258958399295807, 0.0], [277.0, 106.0, 316.0, 141.0, 0.3421853184700012, 0.0], [296.0, 104.0, 319.0, 143.0, 0.28786700963974, 0.0], [217.0, 115.0, 249.0, 163.0, 0.27749958634376526, 0.0], [262.0, 107.0, 286.0, 129.0, 0.2759969234466553, 0.0]]"
389,"[[168.0, 82.0, 238.0, 180.0, 0.817820131778717, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5757357478141785, 0.0], [39.0, 98.0, 77.0, 138.0, 0.4834895133972168, 0.0], [237.0, 95.0, 268.0, 123.0, 0.44094762206077576, 0.0], [217.0, 116.0, 251.0, 164.0, 0.4172307550907135, 0.0], [277.0, 106.0, 316.0, 142.0, 0.35484594106674194, 0.0], [262.0, 106.0, 285.0, 129.0, 0.28473007678985596, 0.0], [296.0, 103.0, 319.0, 140.0, 0.2585388422012329, 0.0]]"
390,"[[160.0, 83.0, 232.0, 180.0, 0.8436486124992371, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5735684633255005, 0.0], [213.0, 116.0, 250.0, 163.0, 0.542110800743103, 0.0], [40.0, 99.0, 77.0, 138.0, 0.48546692728996277, 0.0], [276.0, 106.0, 317.0, 142.0, 0.3616091012954712, 0.0], [238.0, 95.0, 268.0, 123.0, 0.34212642908096313, 0.0], [296.0, 103.0, 319.0, 140.0, 0.2662132978439331, 0.0], [263.0, 107.0, 293.0, 133.0, 0.2533669173717499, 0.0]]"
391,"[[157.0, 83.0, 228.0, 179.0, 0.8383467197418213, 0.0], [214.0, 115.0, 250.0, 163.0, 0.5961617231369019, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5698977708816528, 0.0], [40.0, 98.0, 77.0, 139.0, 0.4810985028743744, 0.0], [276.0, 106.0, 316.0, 142.0, 0.3190593123435974, 0.0], [238.0, 95.0, 268.0, 123.0, 0.26223087310791016, 0.0]]"
392,"[[153.0, 83.0, 227.0, 179.0, 0.8359261155128479, 0.0], [213.0, 116.0, 250.0, 163.0, 0.6282513737678528, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5637713074684143, 0.0], [40.0, 98.0, 77.0, 139.0, 0.4611898958683014, 0.0], [276.0, 106.0, 316.0, 142.0, 0.3242635726928711, 0.0], [238.0, 95.0, 268.0, 123.0, 0.27842047810554504, 0.0]]"
393,"[[146.0, 81.0, 220.0, 180.0, 0.850983738899231, 0.0], [210.0, 116.0, 250.0, 164.0, 0.6326425075531006, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5448838472366333, 0.0], [39.0, 98.0, 77.0, 139.0, 0.4483419954776764, 0.0], [276.0, 106.0, 316.0, 141.0, 0.3192232549190521, 0.0], [237.0, 95.0, 268.0, 124.0, 0.30569109320640564, 0.0]]"
394,"[[141.0, 81.0, 212.0, 179.0, 0.8505763411521912, 0.0], [207.0, 116.0, 250.0, 165.0, 0.6576207876205444, 0.0], [0.0, 107.0, 25.0, 158.0, 0.5479650497436523, 0.0], [39.0, 98.0, 77.0, 139.0, 0.4413403272628784, 0.0], [161.0, 95.0, 238.0, 168.0, 0.32522597908973694, 0.0], [238.0, 95.0, 268.0, 123.0, 0.3045942783355713, 0.0], [276.0, 106.0, 315.0, 140.0, 0.30016905069351196, 0.0]]"
395,"[[137.0, 83.0, 212.0, 180.0, 0.8624577522277832, 0.0], [206.0, 116.0, 250.0, 166.0, 0.6626507043838501, 0.0], [0.0, 107.0, 25.0, 158.0, 0.561880350112915, 0.0], [40.0, 98.0, 77.0, 139.0, 0.4443855583667755, 0.0], [238.0, 95.0, 268.0, 123.0, 0.28873172402381897, 0.0], [276.0, 106.0, 315.0, 140.0, 0.28794020414352417, 0.0]]"
396,"[[129.0, 83.0, 208.0, 180.0, 0.8691652417182922, 0.0], [206.0, 116.0, 250.0, 165.0, 0.6573269963264465, 0.0], [0.0, 107.0, 25.0, 158.0, 0.5707277655601501, 0.0], [39.0, 98.0, 77.0, 138.0, 0.474916011095047, 0.0], [238.0, 95.0, 268.0, 123.0, 0.32618528604507446, 0.0], [276.0, 106.0, 316.0, 141.0, 0.28343838453292847, 0.0]]"
397,"[[122.0, 83.0, 202.0, 180.0, 0.858529806137085, 0.0], [206.0, 116.0, 250.0, 165.0, 0.6635280251502991, 0.0], [0.0, 107.0, 25.0, 158.0, 0.5698288083076477, 0.0], [39.0, 98.0, 77.0, 139.0, 0.493141770362854, 0.0], [237.0, 95.0, 268.0, 124.0, 0.29206615686416626, 0.0], [277.0, 106.0, 315.0, 141.0, 0.2702864408493042, 0.0]]"
398,"[[120.0, 83.0, 200.0, 180.0, 0.8625586032867432, 0.0], [205.0, 116.0, 250.0, 165.0, 0.6702741384506226, 0.0], [0.0, 107.0, 25.0, 158.0, 0.5795322060585022, 0.0], [39.0, 98.0, 77.0, 139.0, 0.5093336701393127, 0.0], [237.0, 95.0, 268.0, 123.0, 0.30361825227737427, 0.0], [276.0, 106.0, 316.0, 141.0, 0.26643624901771545, 0.0]]"
399,"[[116.0, 82.0, 197.0, 180.0, 0.8621872663497925, 0.0], [205.0, 116.0, 250.0, 165.0, 0.683951735496521, 0.0], [0.0, 107.0, 25.0, 158.0, 0.5975399017333984, 0.0], [39.0, 98.0, 77.0, 139.0, 0.5214561820030212, 0.0], [169.0, 117.0, 195.0, 147.0, 0.3547876179218292, 0.0], [237.0, 95.0, 268.0, 123.0, 0.30798888206481934, 0.0], [277.0, 106.0, 315.0, 140.0, 0.2830140292644501, 0.0]]"
400,"[[110.0, 81.0, 193.0, 180.0, 0.858022153377533, 0.0], [205.0, 116.0, 250.0, 165.0, 0.6914763450622559, 0.0], [0.0, 107.0, 24.0, 158.0, 0.6060627102851868, 0.0], [39.0, 99.0, 77.0, 139.0, 0.5434773564338684, 0.0], [166.0, 116.0, 196.0, 148.0, 0.5321316719055176, 0.0], [237.0, 95.0, 268.0, 123.0, 0.33850187063217163, 0.0], [277.0, 106.0, 315.0, 140.0, 0.282178670167923, 0.0], [61.0, 97.0, 96.0, 137.0, 0.2676142156124115, 0.0]]"
401,"[[108.0, 82.0, 191.0, 180.0, 0.8636665940284729, 0.0], [205.0, 116.0, 249.0, 165.0, 0.6859651803970337, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6015856266021729, 0.0], [39.0, 98.0, 76.0, 139.0, 0.5682123303413391, 0.0], [165.0, 116.0, 196.0, 148.0, 0.5451387166976929, 0.0], [238.0, 95.0, 268.0, 123.0, 0.31364721059799194, 0.0], [61.0, 96.0, 96.0, 139.0, 0.28026750683784485, 0.0], [277.0, 107.0, 314.0, 140.0, 0.2570050060749054, 0.0]]"
402,"[[106.0, 83.0, 189.0, 179.0, 0.861427903175354, 0.0], [205.0, 116.0, 249.0, 165.0, 0.6840667128562927, 0.0], [0.0, 106.0, 25.0, 158.0, 0.6033304333686829, 0.0], [39.0, 98.0, 76.0, 139.0, 0.5680981278419495, 0.0], [166.0, 117.0, 196.0, 148.0, 0.5496044754981995, 0.0], [238.0, 95.0, 268.0, 123.0, 0.27330636978149414, 0.0], [61.0, 97.0, 96.0, 138.0, 0.25914642214775085, 0.0]]"
403,"[[102.0, 84.0, 184.0, 180.0, 0.8529518246650696, 0.0], [205.0, 116.0, 249.0, 164.0, 0.6844271421432495, 0.0], [0.0, 105.0, 25.0, 158.0, 0.621566653251648, 0.0], [167.0, 117.0, 197.0, 148.0, 0.5906447768211365, 0.0], [38.0, 98.0, 76.0, 139.0, 0.5485148429870605, 0.0], [238.0, 95.0, 268.0, 123.0, 0.2642155885696411, 0.0], [277.0, 107.0, 314.0, 141.0, 0.25179770588874817, 0.0]]"
404,"[[100.0, 84.0, 182.0, 180.0, 0.8610585927963257, 0.0], [205.0, 116.0, 249.0, 164.0, 0.6763924360275269, 0.0], [0.0, 106.0, 25.0, 158.0, 0.608916699886322, 0.0], [167.0, 117.0, 197.0, 147.0, 0.6010956168174744, 0.0], [39.0, 98.0, 76.0, 139.0, 0.541806697845459, 0.0], [238.0, 95.0, 268.0, 123.0, 0.25407129526138306, 0.0]]"
405,"[[96.0, 85.0, 178.0, 180.0, 0.8558456301689148, 0.0], [205.0, 116.0, 249.0, 164.0, 0.6752179861068726, 0.0], [165.0, 117.0, 197.0, 147.0, 0.6220913529396057, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6129092574119568, 0.0], [39.0, 98.0, 76.0, 138.0, 0.49421969056129456, 0.0]]"
406,"[[93.0, 84.0, 173.0, 180.0, 0.8387507200241089, 0.0], [205.0, 116.0, 249.0, 164.0, 0.6645904779434204, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6245157122612, 0.0], [162.0, 117.0, 198.0, 149.0, 0.6132342219352722, 0.0], [39.0, 98.0, 77.0, 138.0, 0.48379358649253845, 0.0]]"
407,"[[92.0, 84.0, 171.0, 180.0, 0.8304847478866577, 0.0], [205.0, 116.0, 249.0, 163.0, 0.6641782522201538, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6225621700286865, 0.0], [159.0, 117.0, 198.0, 152.0, 0.6057407259941101, 0.0], [38.0, 99.0, 78.0, 138.0, 0.49292415380477905, 0.0]]"
408,"[[84.0, 83.0, 164.0, 180.0, 0.8513704538345337, 0.0], [205.0, 116.0, 249.0, 164.0, 0.6623742580413818, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6284933090209961, 0.0], [158.0, 117.0, 199.0, 154.0, 0.5684638619422913, 0.0], [38.0, 98.0, 78.0, 138.0, 0.5050617456436157, 0.0]]"
409,"[[81.0, 82.0, 157.0, 180.0, 0.8628032803535461, 0.0], [205.0, 116.0, 249.0, 163.0, 0.6689465045928955, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6298839449882507, 0.0], [158.0, 116.0, 200.0, 155.0, 0.5991716384887695, 0.0], [38.0, 98.0, 78.0, 138.0, 0.5232858657836914, 0.0]]"
410,"[[78.0, 82.0, 154.0, 180.0, 0.8624187707901001, 0.0], [204.0, 116.0, 249.0, 163.0, 0.6607425212860107, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6393454670906067, 0.0], [158.0, 116.0, 199.0, 155.0, 0.5936252474784851, 0.0], [38.0, 97.0, 78.0, 138.0, 0.5269628763198853, 0.0]]"
411,"[[67.0, 83.0, 147.0, 180.0, 0.8311142921447754, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6688351035118103, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6257456541061401, 0.0], [158.0, 116.0, 199.0, 154.0, 0.592030942440033, 0.0], [39.0, 97.0, 74.0, 138.0, 0.44957104325294495, 0.0]]"
412,"[[61.0, 84.0, 141.0, 180.0, 0.7798777222633362, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6508162021636963, 0.0], [0.0, 106.0, 24.0, 158.0, 0.6080700159072876, 0.0], [158.0, 116.0, 199.0, 154.0, 0.5310713648796082, 0.0], [41.0, 97.0, 69.0, 136.0, 0.26953721046447754, 0.0]]"
413,"[[57.0, 81.0, 138.0, 179.0, 0.8163015246391296, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6407052874565125, 0.0], [0.0, 106.0, 24.0, 158.0, 0.599942684173584, 0.0], [158.0, 116.0, 199.0, 154.0, 0.5255436897277832, 0.0]]"
414,"[[51.0, 81.0, 132.0, 178.0, 0.8217299580574036, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6370176672935486, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5826370120048523, 0.0], [156.0, 116.0, 202.0, 159.0, 0.5673984289169312, 0.0]]"
415,"[[44.0, 80.0, 127.0, 179.0, 0.8519954681396484, 0.0], [204.0, 116.0, 249.0, 164.0, 0.626508891582489, 0.0], [156.0, 115.0, 202.0, 159.0, 0.5971027612686157, 0.0], [0.0, 105.0, 24.0, 158.0, 0.5949441194534302, 0.0]]"
416,"[[39.0, 82.0, 125.0, 179.0, 0.8434137105941772, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6310286521911621, 0.0], [0.0, 104.0, 24.0, 158.0, 0.6071038842201233, 0.0], [158.0, 116.0, 199.0, 154.0, 0.6049699187278748, 0.0]]"
417,"[[39.0, 82.0, 118.0, 179.0, 0.87203049659729, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6342392563819885, 0.0], [0.0, 104.0, 24.0, 158.0, 0.6031532287597656, 0.0], [157.0, 115.0, 202.0, 160.0, 0.5888094902038574, 0.0]]"
418,"[[37.0, 81.0, 115.0, 179.0, 0.8682016730308533, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6272330284118652, 0.0], [0.0, 104.0, 24.0, 158.0, 0.6022345423698425, 0.0], [158.0, 116.0, 199.0, 154.0, 0.572580873966217, 0.0]]"
419,"[[36.0, 80.0, 112.0, 179.0, 0.8418874144554138, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6207503080368042, 0.0], [0.0, 105.0, 24.0, 158.0, 0.596168041229248, 0.0], [156.0, 115.0, 202.0, 160.0, 0.5608465671539307, 0.0]]"
420,"[[31.0, 80.0, 107.0, 180.0, 0.8342775106430054, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6266117691993713, 0.0], [0.0, 104.0, 23.0, 158.0, 0.613779604434967, 0.0], [156.0, 115.0, 202.0, 160.0, 0.5585414171218872, 0.0]]"
421,"[[26.0, 80.0, 102.0, 180.0, 0.8200020790100098, 0.0], [204.0, 116.0, 249.0, 164.0, 0.6239935159683228, 0.0], [0.0, 104.0, 24.0, 158.0, 0.6100141406059265, 0.0], [156.0, 115.0, 202.0, 161.0, 0.5679404139518738, 0.0]]"
