frame,number of cars
127,"[[1650.0, 587.0, 1829.0, 685.0, 0.9402315020561218, 2.0], [1694.0, 880.0, 1918.0, 1078.0, 0.910159707069397, 2.0], [1400.0, 488.0, 1489.0, 536.0, 0.8894901275634766, 2.0], [799.0, 360.0, 822.0, 379.0, 0.8727541565895081, 2.0], [567.0, 418.0, 626.0, 461.0, 0.868752121925354, 2.0], [807.0, 387.0, 840.0, 410.0, 0.8586875200271606, 2.0], [0.0, 280.0, 66.0, 314.0, 0.8538510203361511, 2.0], [1167.0, 417.0, 1211.0, 446.0, 0.8482916355133057, 2.0], [1087.0, 485.0, 1153.0, 536.0, 0.8472325205802917, 2.0], [1066.0, 385.0, 1098.0, 409.0, 0.8463879227638245, 2.0], [1150.0, 449.0, 1216.0, 498.0, 0.8246660828590393, 2.0], [1017.0, 388.0, 1050.0, 417.0, 0.7768539190292358, 2.0], [1095.0, 372.0, 1121.0, 391.0, 0.7363521456718445, 2.0], [719.0, 428.0, 770.0, 474.0, 0.6904664635658264, 2.0], [1014.0, 336.0, 1030.0, 350.0, 0.6802281141281128, 2.0], [1122.0, 364.0, 1147.0, 385.0, 0.6355399489402771, 2.0], [1293.0, 433.0, 1356.0, 477.0, 0.48940277099609375, 2.0], [862.0, 328.0, 876.0, 338.0, 0.4534231424331665, 2.0], [1004.0, 360.0, 1026.0, 380.0, 0.4455433785915375, 2.0], [983.0, 328.0, 1000.0, 338.0, 0.29988816380500793, 2.0], [1135.0, 297.0, 1170.0, 305.0, 0.27554044127464294, 2.0]]"
128,"[[1631.0, 578.0, 1803.0, 675.0, 0.9303015470504761, 2.0], [1393.0, 486.0, 1479.0, 532.0, 0.9192936420440674, 2.0], [1084.0, 481.0, 1149.0, 531.0, 0.8896362781524658, 2.0], [1651.0, 844.0, 1917.0, 1077.0, 0.8828380107879639, 2.0], [1147.0, 447.0, 1210.0, 496.0, 0.8703645467758179, 2.0], [0.0, 281.0, 62.0, 315.0, 0.854158341884613, 2.0], [806.0, 389.0, 839.0, 412.0, 0.8448091745376587, 2.0], [1065.0, 385.0, 1096.0, 409.0, 0.8356419801712036, 2.0], [1165.0, 416.0, 1206.0, 444.0, 0.8317448496818542, 2.0], [798.0, 361.0, 821.0, 379.0, 0.8288125991821289, 2.0], [562.0, 419.0, 622.0, 464.0, 0.8030374646186829, 2.0], [1016.0, 388.0, 1049.0, 415.0, 0.7799575328826904, 2.0], [1094.0, 372.0, 1119.0, 391.0, 0.770814836025238, 2.0], [1014.0, 336.0, 1030.0, 350.0, 0.6886350512504578, 2.0], [1122.0, 364.0, 1146.0, 384.0, 0.6338143348693848, 2.0], [860.0, 329.0, 876.0, 339.0, 0.4403684139251709, 2.0], [1140.0, 297.0, 1169.0, 306.0, 0.3165343105792999, 2.0], [983.0, 328.0, 999.0, 339.0, 0.30781319737434387, 2.0], [1218.0, 297.0, 1258.0, 306.0, 0.26294001936912537, 2.0], [1004.0, 360.0, 1025.0, 379.0, 0.259357213973999, 2.0]]"
129,"[[1613.0, 571.0, 1775.0, 665.0, 0.9307802319526672, 2.0], [1614.0, 813.0, 1920.0, 1031.0, 0.9174433350563049, 2.0], [1385.0, 482.0, 1469.0, 529.0, 0.9099122881889343, 2.0], [1082.0, 478.0, 1145.0, 527.0, 0.8909957408905029, 2.0], [1144.0, 444.0, 1205.0, 493.0, 0.8814535737037659, 2.0], [1163.0, 414.0, 1203.0, 443.0, 0.8303824663162231, 2.0], [796.0, 362.0, 820.0, 380.0, 0.8286404609680176, 2.0], [1064.0, 384.0, 1096.0, 408.0, 0.8283149003982544, 2.0], [805.0, 391.0, 839.0, 414.0, 0.8272209167480469, 2.0], [1093.0, 372.0, 1117.0, 391.0, 0.789061427116394, 2.0], [0.0, 281.0, 55.0, 314.0, 0.7811232805252075, 2.0], [1016.0, 387.0, 1048.0, 415.0, 0.7262415885925293, 2.0], [711.0, 433.0, 763.0, 481.0, 0.7253465056419373, 2.0], [1014.0, 336.0, 1030.0, 350.0, 0.7109789848327637, 2.0], [1119.0, 364.0, 1144.0, 385.0, 0.7058954834938049, 2.0], [557.0, 420.0, 616.0, 466.0, 0.6963496804237366, 2.0], [860.0, 329.0, 876.0, 339.0, 0.5319095849990845, 2.0], [1285.0, 430.0, 1343.0, 472.0, 0.42433807253837585, 2.0], [983.0, 329.0, 1000.0, 339.0, 0.33433711528778076, 2.0], [849.0, 328.0, 861.0, 337.0, 0.279289573431015, 2.0], [1005.0, 360.0, 1025.0, 377.0, 0.2691275477409363, 2.0]]"
130,"[[1595.0, 563.0, 1752.0, 654.0, 0.9316946268081665, 2.0], [1378.0, 479.0, 1459.0, 525.0, 0.9269242882728577, 2.0], [1581.0, 785.0, 1907.0, 988.0, 0.9260764122009277, 2.0], [1079.0, 474.0, 1140.0, 523.0, 0.887954592704773, 2.0], [1141.0, 442.0, 1201.0, 490.0, 0.8758419752120972, 2.0], [802.0, 393.0, 838.0, 416.0, 0.8709087371826172, 2.0], [1160.0, 413.0, 1200.0, 441.0, 0.856374979019165, 2.0], [1063.0, 383.0, 1095.0, 407.0, 0.8387558460235596, 2.0], [552.0, 423.0, 612.0, 469.0, 0.8243410587310791, 2.0], [1015.0, 387.0, 1048.0, 414.0, 0.8027378916740417, 2.0], [0.0, 281.0, 52.0, 317.0, 0.7935658693313599, 2.0], [796.0, 363.0, 819.0, 381.0, 0.7506146430969238, 2.0], [1013.0, 336.0, 1030.0, 350.0, 0.7371881604194641, 2.0], [1118.0, 364.0, 1143.0, 385.0, 0.7196919322013855, 2.0], [1091.0, 371.0, 1116.0, 390.0, 0.7152943015098572, 2.0], [707.0, 435.0, 760.0, 484.0, 0.5899796485900879, 2.0], [1280.0, 429.0, 1339.0, 469.0, 0.5335177779197693, 2.0], [860.0, 329.0, 875.0, 340.0, 0.5269272923469543, 2.0], [1004.0, 360.0, 1024.0, 377.0, 0.4204389452934265, 2.0], [849.0, 328.0, 861.0, 337.0, 0.34083762764930725, 2.0], [982.0, 329.0, 999.0, 338.0, 0.3407442271709442, 2.0], [1143.0, 299.0, 1174.0, 306.0, 0.29515233635902405, 2.0]]"
131,"[[1579.0, 557.0, 1730.0, 645.0, 0.9321523904800415, 2.0], [1551.0, 761.0, 1855.0, 950.0, 0.9188390374183655, 2.0], [1370.0, 476.0, 1450.0, 520.0, 0.9052923321723938, 2.0], [1076.0, 472.0, 1137.0, 519.0, 0.8721915483474731, 2.0], [1138.0, 440.0, 1198.0, 488.0, 0.8684245347976685, 2.0], [802.0, 393.0, 836.0, 417.0, 0.8606460690498352, 2.0], [1159.0, 412.0, 1197.0, 439.0, 0.8519251346588135, 2.0], [1062.0, 382.0, 1093.0, 407.0, 0.8445172309875488, 2.0], [547.0, 424.0, 609.0, 472.0, 0.794611930847168, 2.0], [795.0, 364.0, 818.0, 382.0, 0.7720909118652344, 2.0], [1015.0, 385.0, 1047.0, 413.0, 0.7271412014961243, 2.0], [1012.0, 335.0, 1029.0, 350.0, 0.7259393334388733, 2.0], [0.0, 282.0, 46.0, 317.0, 0.7044910192489624, 2.0], [1090.0, 370.0, 1116.0, 390.0, 0.6965544819831848, 2.0], [1117.0, 363.0, 1142.0, 383.0, 0.6668948531150818, 2.0], [859.0, 329.0, 875.0, 341.0, 0.6199967265129089, 2.0], [702.0, 436.0, 757.0, 488.0, 0.5821006894111633, 2.0], [1276.0, 427.0, 1335.0, 468.0, 0.4948215186595917, 2.0], [1004.0, 359.0, 1024.0, 376.0, 0.39608481526374817, 2.0], [849.0, 328.0, 861.0, 337.0, 0.37803080677986145, 2.0], [180.0, 280.0, 217.0, 297.0, 0.29332584142684937, 2.0], [982.0, 329.0, 999.0, 338.0, 0.2762870788574219, 2.0]]"
132,"[[1563.0, 550.0, 1708.0, 637.0, 0.9328910708427429, 2.0], [1364.0, 474.0, 1442.0, 518.0, 0.9272140264511108, 2.0], [1518.0, 737.0, 1802.0, 913.0, 0.9133168458938599, 2.0], [1135.0, 439.0, 1193.0, 485.0, 0.8784091472625732, 2.0], [800.0, 394.0, 834.0, 418.0, 0.8753741383552551, 2.0], [1156.0, 412.0, 1194.0, 439.0, 0.8468218445777893, 2.0], [1062.0, 382.0, 1092.0, 407.0, 0.8431533575057983, 2.0], [1074.0, 468.0, 1133.0, 514.0, 0.8269335627555847, 2.0], [793.0, 365.0, 817.0, 384.0, 0.8175276517868042, 2.0], [1014.0, 384.0, 1046.0, 412.0, 0.7827385067939758, 2.0], [542.0, 427.0, 605.0, 475.0, 0.773574948310852, 2.0], [0.0, 283.0, 43.0, 317.0, 0.7610077261924744, 2.0], [1090.0, 371.0, 1115.0, 389.0, 0.756486713886261, 2.0], [1116.0, 363.0, 1141.0, 384.0, 0.7130634188652039, 2.0], [697.0, 441.0, 754.0, 492.0, 0.7031118273735046, 2.0], [1012.0, 335.0, 1028.0, 350.0, 0.6964514255523682, 2.0], [1272.0, 426.0, 1329.0, 466.0, 0.6641901135444641, 2.0], [859.0, 330.0, 874.0, 341.0, 0.6494300961494446, 2.0], [1004.0, 359.0, 1024.0, 376.0, 0.45002806186676025, 2.0], [848.0, 329.0, 861.0, 337.0, 0.40541064739227295, 2.0]]"
133,"[[1492.0, 717.0, 1757.0, 882.0, 0.9328855872154236, 2.0], [1547.0, 545.0, 1687.0, 628.0, 0.9274401068687439, 2.0], [1356.0, 472.0, 1432.0, 515.0, 0.9011134505271912, 2.0], [1132.0, 437.0, 1189.0, 482.0, 0.8984643220901489, 2.0], [798.0, 396.0, 832.0, 421.0, 0.8847671747207642, 2.0], [1071.0, 465.0, 1129.0, 511.0, 0.8812707662582397, 2.0], [1154.0, 411.0, 1191.0, 437.0, 0.8532583117485046, 2.0], [1061.0, 382.0, 1091.0, 407.0, 0.8470113277435303, 2.0], [536.0, 428.0, 601.0, 477.0, 0.8300145268440247, 2.0], [791.0, 363.0, 816.0, 384.0, 0.8131003379821777, 2.0], [1087.0, 370.0, 1113.0, 389.0, 0.8077452778816223, 2.0], [0.0, 283.0, 39.0, 317.0, 0.7969912886619568, 2.0], [1114.0, 363.0, 1139.0, 384.0, 0.7808388471603394, 2.0], [1014.0, 385.0, 1044.0, 411.0, 0.7577097415924072, 2.0], [692.0, 444.0, 750.0, 496.0, 0.6678880453109741, 2.0], [1011.0, 335.0, 1028.0, 350.0, 0.6642690896987915, 2.0], [858.0, 331.0, 873.0, 342.0, 0.6030133366584778, 2.0], [1266.0, 424.0, 1324.0, 464.0, 0.4700092077255249, 2.0], [1004.0, 359.0, 1023.0, 376.0, 0.45458173751831055, 2.0], [1090.0, 367.0, 1139.0, 387.0, 0.4310811161994934, 2.0], [847.0, 329.0, 860.0, 337.0, 0.3854295313358307, 2.0], [1150.0, 299.0, 1179.0, 307.0, 0.2993147671222687, 2.0], [180.0, 282.0, 215.0, 297.0, 0.26452159881591797, 2.0]]"
134,"[[1469.0, 699.0, 1717.0, 856.0, 0.9285764098167419, 2.0], [1531.0, 540.0, 1669.0, 620.0, 0.92115318775177, 2.0], [1350.0, 469.0, 1424.0, 512.0, 0.9157306551933289, 2.0], [1129.0, 434.0, 1185.0, 480.0, 0.8965245485305786, 2.0], [1069.0, 463.0, 1124.0, 507.0, 0.8897609114646912, 2.0], [796.0, 397.0, 831.0, 422.0, 0.8798128962516785, 2.0], [531.0, 430.0, 595.0, 480.0, 0.863356351852417, 2.0], [1061.0, 381.0, 1089.0, 406.0, 0.8534867763519287, 2.0], [1152.0, 409.0, 1188.0, 435.0, 0.8313862085342407, 2.0], [790.0, 366.0, 815.0, 384.0, 0.8292548656463623, 2.0], [1085.0, 370.0, 1112.0, 388.0, 0.8036230206489563, 2.0], [1114.0, 363.0, 1138.0, 383.0, 0.7285792827606201, 2.0], [0.0, 283.0, 33.0, 318.0, 0.7277321219444275, 2.0], [1014.0, 384.0, 1042.0, 409.0, 0.7128598093986511, 2.0], [1011.0, 335.0, 1026.0, 350.0, 0.6584214568138123, 2.0], [858.0, 331.0, 873.0, 342.0, 0.6367107033729553, 2.0], [1263.0, 423.0, 1319.0, 462.0, 0.6022508144378662, 2.0], [686.0, 446.0, 747.0, 500.0, 0.5508453249931335, 2.0], [1089.0, 366.0, 1139.0, 386.0, 0.46612343192100525, 2.0], [1002.0, 358.0, 1023.0, 375.0, 0.4482608735561371, 2.0], [847.0, 329.0, 860.0, 338.0, 0.4141154885292053, 2.0]]"
135,"[[1520.0, 533.0, 1650.0, 613.0, 0.9365471601486206, 2.0], [1446.0, 679.0, 1678.0, 828.0, 0.9306732416152954, 2.0], [1344.0, 466.0, 1417.0, 508.0, 0.9074921011924744, 2.0], [1067.0, 461.0, 1121.0, 503.0, 0.8992211222648621, 2.0], [794.0, 399.0, 830.0, 424.0, 0.8821855783462524, 2.0], [1126.0, 433.0, 1181.0, 477.0, 0.8819420337677002, 2.0], [1060.0, 381.0, 1088.0, 405.0, 0.8454872369766235, 2.0], [0.0, 284.0, 28.0, 318.0, 0.8407644033432007, 2.0], [788.0, 368.0, 814.0, 386.0, 0.8325093984603882, 2.0], [1149.0, 408.0, 1186.0, 435.0, 0.8297123908996582, 2.0], [525.0, 432.0, 591.0, 482.0, 0.7750688195228577, 2.0], [1085.0, 370.0, 1111.0, 388.0, 0.7615885734558105, 2.0], [1114.0, 363.0, 1137.0, 383.0, 0.731396496295929, 2.0], [1013.0, 385.0, 1041.0, 409.0, 0.718463659286499, 2.0], [857.0, 331.0, 873.0, 343.0, 0.66382896900177, 2.0], [682.0, 449.0, 743.0, 504.0, 0.6411831974983215, 2.0], [1011.0, 335.0, 1026.0, 350.0, 0.6407796740531921, 2.0], [1260.0, 422.0, 1313.0, 461.0, 0.5474506616592407, 2.0], [847.0, 330.0, 859.0, 338.0, 0.4588172435760498, 2.0], [1002.0, 357.0, 1023.0, 375.0, 0.40716657042503357, 2.0]]"
136,"[[1506.0, 529.0, 1634.0, 605.0, 0.9343364834785461, 2.0], [1337.0, 464.0, 1408.0, 505.0, 0.9065051674842834, 2.0], [1123.0, 432.0, 1178.0, 474.0, 0.9045318961143494, 2.0], [1427.0, 665.0, 1643.0, 807.0, 0.9023752212524414, 2.0], [793.0, 400.0, 829.0, 425.0, 0.8937428593635559, 2.0], [1066.0, 458.0, 1119.0, 500.0, 0.8687924146652222, 2.0], [788.0, 368.0, 814.0, 387.0, 0.8588101863861084, 2.0], [1059.0, 381.0, 1088.0, 404.0, 0.8421692252159119, 2.0], [1147.0, 408.0, 1183.0, 434.0, 0.818824291229248, 2.0], [677.0, 453.0, 738.0, 509.0, 0.7952085733413696, 2.0], [519.0, 434.0, 586.0, 485.0, 0.7872745990753174, 2.0], [1084.0, 370.0, 1109.0, 387.0, 0.7515467405319214, 2.0], [1113.0, 364.0, 1135.0, 384.0, 0.7498918175697327, 2.0], [0.0, 283.0, 22.0, 319.0, 0.7289204001426697, 2.0], [857.0, 332.0, 873.0, 343.0, 0.7202501893043518, 2.0], [1012.0, 383.0, 1040.0, 409.0, 0.6495040059089661, 2.0], [1256.0, 421.0, 1309.0, 458.0, 0.6310081481933594, 2.0], [1010.0, 336.0, 1026.0, 350.0, 0.6106078028678894, 2.0], [846.0, 330.0, 859.0, 339.0, 0.4320363998413086, 2.0], [1001.0, 357.0, 1023.0, 375.0, 0.42295709252357483, 2.0], [1312.0, 299.0, 1359.0, 316.0, 0.34167519211769104, 2.0], [181.0, 283.0, 214.0, 298.0, 0.27424493432044983, 2.0]]"
137,"[[1409.0, 649.0, 1612.0, 785.0, 0.9354833960533142, 2.0], [1493.0, 522.0, 1617.0, 599.0, 0.9244661331176758, 2.0], [1332.0, 462.0, 1401.0, 502.0, 0.9030553102493286, 2.0], [1121.0, 430.0, 1174.0, 472.0, 0.8881785273551941, 2.0], [790.0, 402.0, 827.0, 428.0, 0.8828727006912231, 2.0], [787.0, 369.0, 812.0, 387.0, 0.8640105724334717, 2.0], [1063.0, 457.0, 1117.0, 496.0, 0.8568092584609985, 2.0], [1145.0, 408.0, 1180.0, 432.0, 0.835912823677063, 2.0], [1059.0, 380.0, 1086.0, 403.0, 0.8357095122337341, 2.0], [671.0, 456.0, 734.0, 513.0, 0.7976105809211731, 2.0], [514.0, 436.0, 581.0, 488.0, 0.7937341928482056, 2.0], [857.0, 332.0, 873.0, 344.0, 0.7498273849487305, 2.0], [1083.0, 370.0, 1108.0, 387.0, 0.7446306943893433, 2.0], [1111.0, 363.0, 1134.0, 383.0, 0.7036739587783813, 2.0], [1253.0, 421.0, 1304.0, 457.0, 0.5922350883483887, 2.0], [1011.0, 336.0, 1025.0, 350.0, 0.578932523727417, 2.0], [1012.0, 383.0, 1040.0, 407.0, 0.5455753207206726, 2.0], [846.0, 331.0, 858.0, 339.0, 0.4399491250514984, 2.0], [1001.0, 357.0, 1023.0, 375.0, 0.428007036447525, 2.0], [1310.0, 299.0, 1359.0, 317.0, 0.38486728072166443, 2.0], [0.0, 283.0, 17.0, 318.0, 0.29433679580688477, 2.0]]"
138,"[[1392.0, 638.0, 1583.0, 764.0, 0.9451332092285156, 2.0], [1481.0, 518.0, 1601.0, 592.0, 0.9312547445297241, 2.0], [1119.0, 428.0, 1171.0, 470.0, 0.8856165409088135, 2.0], [1326.0, 460.0, 1394.0, 499.0, 0.8773583769798279, 2.0], [1060.0, 454.0, 1112.0, 493.0, 0.8668966889381409, 2.0], [785.0, 370.0, 811.0, 389.0, 0.8533452749252319, 2.0], [1057.0, 381.0, 1085.0, 403.0, 0.8488376140594482, 2.0], [789.0, 404.0, 826.0, 430.0, 0.8365063071250916, 2.0], [1144.0, 407.0, 1178.0, 431.0, 0.7770987153053284, 2.0], [665.0, 457.0, 730.0, 518.0, 0.7438465356826782, 2.0], [507.0, 439.0, 577.0, 490.0, 0.7367923855781555, 2.0], [857.0, 332.0, 873.0, 345.0, 0.7312567830085754, 2.0], [1082.0, 369.0, 1106.0, 386.0, 0.7059301137924194, 2.0], [1111.0, 363.0, 1133.0, 383.0, 0.6585614085197449, 2.0], [1010.0, 336.0, 1025.0, 350.0, 0.5998024344444275, 2.0], [1011.0, 382.0, 1040.0, 406.0, 0.5114593505859375, 2.0], [1248.0, 420.0, 1299.0, 456.0, 0.47107958793640137, 2.0], [845.0, 332.0, 856.0, 339.0, 0.40582969784736633, 2.0], [1000.0, 357.0, 1022.0, 375.0, 0.38261839747428894, 2.0], [1309.0, 299.0, 1360.0, 317.0, 0.3543287217617035, 2.0]]"
139,"[[1470.0, 515.0, 1586.0, 586.0, 0.9302913546562195, 2.0], [1375.0, 623.0, 1557.0, 747.0, 0.9250433444976807, 2.0], [1321.0, 458.0, 1387.0, 497.0, 0.8999024033546448, 2.0], [1117.0, 427.0, 1168.0, 467.0, 0.8866796493530273, 2.0], [1058.0, 452.0, 1110.0, 490.0, 0.8763372302055359, 2.0], [784.0, 372.0, 808.0, 390.0, 0.8714171051979065, 2.0], [787.0, 405.0, 825.0, 431.0, 0.8378148674964905, 2.0], [1056.0, 380.0, 1084.0, 402.0, 0.8362483382225037, 2.0], [500.0, 440.0, 572.0, 493.0, 0.8338724970817566, 2.0], [1141.0, 405.0, 1175.0, 430.0, 0.805103063583374, 2.0], [1081.0, 369.0, 1104.0, 386.0, 0.6701990962028503, 2.0], [1010.0, 336.0, 1025.0, 350.0, 0.6245979070663452, 2.0], [856.0, 333.0, 872.0, 345.0, 0.6206872463226318, 2.0], [1011.0, 382.0, 1038.0, 405.0, 0.5901757478713989, 2.0], [1109.0, 362.0, 1132.0, 382.0, 0.5153000950813293, 2.0], [845.0, 332.0, 856.0, 340.0, 0.4545661211013794, 2.0], [1000.0, 357.0, 1022.0, 375.0, 0.3901395797729492, 2.0], [1310.0, 299.0, 1360.0, 317.0, 0.29453256726264954, 2.0]]"
140,"[[1458.0, 511.0, 1571.0, 581.0, 0.932396650314331, 2.0], [1360.0, 613.0, 1533.0, 731.0, 0.9266394376754761, 2.0], [1315.0, 456.0, 1382.0, 495.0, 0.9047157168388367, 2.0], [1115.0, 427.0, 1165.0, 465.0, 0.8862804770469666, 2.0], [782.0, 372.0, 808.0, 391.0, 0.8803852796554565, 2.0], [1059.0, 450.0, 1107.0, 486.0, 0.8679438233375549, 2.0], [1055.0, 379.0, 1083.0, 402.0, 0.8545620441436768, 2.0], [785.0, 407.0, 823.0, 434.0, 0.8460767269134521, 2.0], [494.0, 442.0, 566.0, 497.0, 0.8454778790473938, 2.0], [1140.0, 405.0, 1172.0, 429.0, 0.8240603804588318, 2.0], [1010.0, 381.0, 1038.0, 405.0, 0.730122983455658, 2.0], [1080.0, 369.0, 1104.0, 387.0, 0.7127279043197632, 2.0], [1011.0, 337.0, 1025.0, 350.0, 0.6290135383605957, 2.0], [1000.0, 357.0, 1021.0, 374.0, 0.5458242893218994, 2.0], [856.0, 334.0, 872.0, 347.0, 0.5395334362983704, 2.0], [1108.0, 362.0, 1131.0, 382.0, 0.5291072726249695, 2.0], [651.0, 465.0, 722.0, 528.0, 0.4987025260925293, 2.0], [844.0, 332.0, 856.0, 340.0, 0.4195694327354431, 2.0], [1311.0, 300.0, 1360.0, 317.0, 0.4101010859012604, 2.0], [885.0, 331.0, 897.0, 337.0, 0.29584363102912903, 2.0]]"
141,"[[1344.0, 603.0, 1510.0, 716.0, 0.9258666634559631, 2.0], [1448.0, 507.0, 1557.0, 574.0, 0.8882369995117188, 2.0], [1310.0, 455.0, 1373.0, 491.0, 0.8851263523101807, 2.0], [780.0, 372.0, 807.0, 392.0, 0.8787915706634521, 2.0], [782.0, 408.0, 821.0, 436.0, 0.8735742568969727, 2.0], [1055.0, 379.0, 1081.0, 401.0, 0.8670918941497803, 2.0], [1055.0, 448.0, 1104.0, 485.0, 0.8620076179504395, 2.0], [486.0, 444.0, 561.0, 501.0, 0.8475191593170166, 2.0], [1112.0, 424.0, 1161.0, 463.0, 0.8468441367149353, 2.0], [1139.0, 404.0, 1170.0, 427.0, 0.79913729429245, 2.0], [1009.0, 380.0, 1037.0, 404.0, 0.7827847599983215, 2.0], [1079.0, 369.0, 1103.0, 386.0, 0.6939563155174255, 2.0], [1107.0, 362.0, 1130.0, 380.0, 0.6711768507957458, 2.0], [855.0, 334.0, 871.0, 347.0, 0.5763341188430786, 2.0], [1009.0, 336.0, 1024.0, 349.0, 0.5296723246574402, 2.0], [1237.0, 415.0, 1287.0, 450.0, 0.5137395262718201, 2.0], [1000.0, 357.0, 1020.0, 374.0, 0.46268245577812195, 2.0], [843.0, 333.0, 855.0, 341.0, 0.4166629910469055, 2.0], [1312.0, 300.0, 1360.0, 317.0, 0.40126413106918335, 2.0], [912.0, 333.0, 926.0, 341.0, 0.25510382652282715, 2.0]]"
142,"[[1332.0, 593.0, 1488.0, 701.0, 0.9358924627304077, 2.0], [1438.0, 502.0, 1544.0, 569.0, 0.9263423085212708, 2.0], [1304.0, 453.0, 1367.0, 489.0, 0.9002331495285034, 2.0], [479.0, 447.0, 555.0, 503.0, 0.8822305798530579, 2.0], [1054.0, 444.0, 1103.0, 482.0, 0.8737888336181641, 2.0], [780.0, 409.0, 821.0, 439.0, 0.8735973834991455, 2.0], [778.0, 373.0, 805.0, 393.0, 0.8641947507858276, 2.0], [1109.0, 423.0, 1158.0, 461.0, 0.8624088168144226, 2.0], [1054.0, 379.0, 1080.0, 401.0, 0.8497632145881653, 2.0], [1136.0, 404.0, 1167.0, 427.0, 0.789269208908081, 2.0], [1008.0, 379.0, 1036.0, 404.0, 0.7578241229057312, 2.0], [1078.0, 369.0, 1101.0, 386.0, 0.6699089407920837, 2.0], [855.0, 334.0, 871.0, 347.0, 0.648419976234436, 2.0], [1106.0, 362.0, 1129.0, 381.0, 0.6264272928237915, 2.0], [1009.0, 336.0, 1024.0, 349.0, 0.6097415089607239, 2.0], [637.0, 473.0, 711.0, 539.0, 0.5847344994544983, 2.0], [842.0, 333.0, 855.0, 342.0, 0.5325049757957458, 2.0], [1000.0, 357.0, 1020.0, 374.0, 0.48720866441726685, 2.0], [885.0, 332.0, 896.0, 338.0, 0.3921930491924286, 2.0], [1312.0, 300.0, 1361.0, 317.0, 0.3561287522315979, 2.0]]"
143,"[[1320.0, 583.0, 1469.0, 689.0, 0.9345415830612183, 2.0], [1428.0, 499.0, 1532.0, 563.0, 0.924535870552063, 2.0], [1107.0, 421.0, 1156.0, 459.0, 0.9095171689987183, 2.0], [1053.0, 442.0, 1100.0, 478.0, 0.8749977350234985, 2.0], [778.0, 411.0, 818.0, 440.0, 0.8737267851829529, 2.0], [472.0, 449.0, 549.0, 507.0, 0.8668121695518494, 2.0], [777.0, 375.0, 806.0, 395.0, 0.8630437850952148, 2.0], [1300.0, 450.0, 1360.0, 486.0, 0.8540530800819397, 2.0], [629.0, 478.0, 705.0, 545.0, 0.8475019931793213, 2.0], [1053.0, 378.0, 1080.0, 400.0, 0.8411667943000793, 2.0], [1133.0, 401.0, 1166.0, 424.0, 0.8000842332839966, 2.0], [1077.0, 369.0, 1100.0, 384.0, 0.7095165252685547, 2.0], [854.0, 334.0, 871.0, 349.0, 0.7078467011451721, 2.0], [1008.0, 378.0, 1034.0, 402.0, 0.7068892121315002, 2.0], [1232.0, 414.0, 1280.0, 448.0, 0.696128249168396, 2.0], [1106.0, 362.0, 1128.0, 380.0, 0.6303231716156006, 2.0], [1009.0, 336.0, 1024.0, 349.0, 0.5987155437469482, 2.0], [841.0, 333.0, 855.0, 342.0, 0.5390467047691345, 2.0], [1000.0, 356.0, 1018.0, 373.0, 0.45372143387794495, 2.0], [885.0, 332.0, 896.0, 338.0, 0.40799933671951294, 2.0], [1314.0, 300.0, 1361.0, 317.0, 0.34075772762298584, 2.0], [911.0, 332.0, 927.0, 342.0, 0.27545422315597534, 2.0]]"
144,"[[1309.0, 575.0, 1450.0, 676.0, 0.929500937461853, 2.0], [1420.0, 495.0, 1520.0, 558.0, 0.9086386561393738, 2.0], [776.0, 376.0, 804.0, 395.0, 0.8887167572975159, 2.0], [1105.0, 420.0, 1153.0, 456.0, 0.8874594569206238, 2.0], [776.0, 413.0, 816.0, 441.0, 0.879736065864563, 2.0], [1051.0, 440.0, 1098.0, 474.0, 0.879465639591217, 2.0], [1295.0, 448.0, 1355.0, 484.0, 0.862057626247406, 2.0], [465.0, 451.0, 544.0, 509.0, 0.8535009026527405, 2.0], [1131.0, 401.0, 1164.0, 424.0, 0.8105010390281677, 2.0], [1052.0, 377.0, 1079.0, 399.0, 0.806860089302063, 2.0], [854.0, 335.0, 871.0, 349.0, 0.7354709506034851, 2.0], [622.0, 482.0, 700.0, 552.0, 0.6746066212654114, 2.0], [1077.0, 369.0, 1100.0, 384.0, 0.619827926158905, 2.0], [1008.0, 377.0, 1033.0, 401.0, 0.6195939779281616, 2.0], [1227.0, 413.0, 1276.0, 447.0, 0.5495440363883972, 2.0], [841.0, 333.0, 854.0, 342.0, 0.5407205820083618, 2.0], [1009.0, 336.0, 1024.0, 349.0, 0.5241345763206482, 2.0], [885.0, 332.0, 896.0, 338.0, 0.4652605354785919, 2.0], [1001.0, 356.0, 1018.0, 372.0, 0.44775891304016113, 2.0], [1105.0, 361.0, 1126.0, 380.0, 0.4363612234592438, 2.0], [911.0, 332.0, 927.0, 342.0, 0.4021787643432617, 2.0], [1316.0, 300.0, 1362.0, 317.0, 0.2982986569404602, 2.0]]"
