frame,number of cars
337,"[[54.0, 83.0, 72.0, 95.0, 0.6876192092895508, 2.0], [95.0, 84.0, 111.0, 97.0, 0.6145520210266113, 2.0], [67.0, 119.0, 105.0, 157.0, 0.557161808013916, 2.0], [91.0, 73.0, 102.0, 81.0, 0.4787652790546417, 2.0]]"
338,"[[94.0, 85.0, 110.0, 98.0, 0.729421079158783, 2.0], [53.0, 82.0, 71.0, 95.0, 0.7034399509429932, 2.0], [91.0, 73.0, 100.0, 80.0, 0.4595394730567932, 2.0], [110.0, 64.0, 119.0, 72.0, 0.3043295443058014, 2.0]]"
339,"[[92.0, 84.0, 110.0, 99.0, 0.7053694725036621, 2.0], [50.0, 81.0, 69.0, 96.0, 0.6794438362121582, 2.0], [308.0, 128.0, 320.0, 147.0, 0.537528395652771, 2.0], [90.0, 71.0, 100.0, 80.0, 0.4744326174259186, 2.0], [110.0, 64.0, 122.0, 71.0, 0.4119701087474823, 2.0]]"
340,"[[90.0, 84.0, 109.0, 99.0, 0.811998188495636, 2.0], [88.0, 72.0, 99.0, 80.0, 0.6342918276786804, 2.0], [46.0, 130.0, 94.0, 179.0, 0.5741225481033325, 2.0], [48.0, 81.0, 66.0, 96.0, 0.5528927445411682, 2.0], [110.0, 65.0, 119.0, 71.0, 0.3911210596561432, 2.0]]"
341,"[[88.0, 84.0, 106.0, 100.0, 0.7035887837409973, 2.0], [45.0, 82.0, 64.0, 97.0, 0.6206420660018921, 2.0], [294.0, 119.0, 320.0, 141.0, 0.5873069167137146, 2.0], [88.0, 71.0, 99.0, 79.0, 0.47429516911506653, 2.0], [36.0, 136.0, 88.0, 180.0, 0.47131726145744324, 2.0], [111.0, 64.0, 118.0, 70.0, 0.299053817987442, 2.0]]"
342,"[[86.0, 85.0, 105.0, 101.0, 0.7786116600036621, 2.0], [42.0, 82.0, 61.0, 97.0, 0.5944786667823792, 2.0], [31.0, 141.0, 84.0, 178.0, 0.5933144688606262, 2.0], [86.0, 70.0, 97.0, 80.0, 0.5663466453552246, 2.0], [110.0, 63.0, 119.0, 70.0, 0.3669794499874115, 2.0]]"
343,"[[85.0, 85.0, 103.0, 102.0, 0.7353482842445374, 2.0], [39.0, 83.0, 59.0, 97.0, 0.6316429376602173, 2.0], [86.0, 70.0, 96.0, 79.0, 0.6012560129165649, 2.0], [109.0, 63.0, 118.0, 70.0, 0.2933003306388855, 2.0]]"
344,"[[82.0, 85.0, 103.0, 102.0, 0.6848464012145996, 2.0], [36.0, 82.0, 57.0, 99.0, 0.6479112505912781, 2.0], [84.0, 70.0, 96.0, 80.0, 0.6046947836875916, 2.0], [309.0, 165.0, 320.0, 180.0, 0.47952181100845337, 2.0], [108.0, 62.0, 120.0, 69.0, 0.3469405770301819, 2.0]]"
345,"[[80.0, 85.0, 100.0, 103.0, 0.6866589188575745, 2.0], [33.0, 83.0, 55.0, 99.0, 0.6636988520622253, 2.0], [299.0, 158.0, 320.0, 179.0, 0.5852892398834229, 2.0], [82.0, 71.0, 93.0, 80.0, 0.40314292907714844, 2.0]]"
346,"[[77.0, 87.0, 100.0, 105.0, 0.7861281633377075, 2.0], [29.0, 84.0, 52.0, 100.0, 0.6267468333244324, 2.0], [80.0, 70.0, 93.0, 80.0, 0.566399872303009, 2.0], [291.0, 151.0, 320.0, 178.0, 0.4433791935443878, 2.0], [105.0, 62.0, 115.0, 69.0, 0.43162354826927185, 2.0]]"
347,"[[25.0, 82.0, 50.0, 102.0, 0.6737186312675476, 2.0], [74.0, 86.0, 98.0, 105.0, 0.6668676733970642, 2.0], [282.0, 144.0, 320.0, 178.0, 0.6142112612724304, 2.0], [80.0, 70.0, 92.0, 80.0, 0.5708479881286621, 2.0], [265.0, 99.0, 308.0, 123.0, 0.44326773285865784, 2.0], [106.0, 61.0, 115.0, 68.0, 0.2825765013694763, 2.0]]"
348,"[[72.0, 88.0, 95.0, 106.0, 0.8023067712783813, 2.0], [21.0, 84.0, 47.0, 102.0, 0.7451944947242737, 2.0], [79.0, 71.0, 90.0, 80.0, 0.6819475293159485, 2.0], [275.0, 137.0, 320.0, 175.0, 0.6387401819229126, 2.0], [105.0, 61.0, 115.0, 69.0, 0.4308831989765167, 2.0]]"
349,"[[68.0, 88.0, 93.0, 109.0, 0.7587174773216248, 2.0], [17.0, 86.0, 43.0, 104.0, 0.7220737338066101, 2.0], [269.0, 132.0, 320.0, 168.0, 0.6381622552871704, 2.0], [257.0, 94.0, 297.0, 116.0, 0.6008079051971436, 2.0], [78.0, 71.0, 89.0, 80.0, 0.5828492641448975, 2.0], [105.0, 61.0, 114.0, 68.0, 0.3810725510120392, 2.0]]"
350,"[[64.0, 89.0, 91.0, 111.0, 0.8251374959945679, 2.0], [13.0, 87.0, 40.0, 105.0, 0.6795402765274048, 2.0], [76.0, 71.0, 88.0, 79.0, 0.6734827756881714, 2.0], [254.0, 92.0, 290.0, 112.0, 0.5409160852432251, 2.0], [104.0, 62.0, 113.0, 69.0, 0.5216467976570129, 2.0], [264.0, 127.0, 315.0, 160.0, 0.4678373336791992, 2.0]]"
351,"[[61.0, 89.0, 90.0, 113.0, 0.8294292092323303, 2.0], [259.0, 122.0, 306.0, 152.0, 0.8058506846427917, 2.0], [7.0, 87.0, 37.0, 106.0, 0.6858024001121521, 2.0], [74.0, 73.0, 88.0, 80.0, 0.6629126071929932, 2.0], [251.0, 91.0, 285.0, 110.0, 0.6527957320213318, 2.0], [105.0, 62.0, 113.0, 68.0, 0.37614452838897705, 2.0]]"
352,"[[253.0, 118.0, 298.0, 146.0, 0.8320191502571106, 2.0], [56.0, 91.0, 87.0, 116.0, 0.7940075993537903, 2.0], [1.0, 88.0, 33.0, 109.0, 0.7481853365898132, 2.0], [72.0, 72.0, 85.0, 80.0, 0.6582267880439758, 2.0], [248.0, 88.0, 282.0, 107.0, 0.5244583487510681, 2.0], [104.0, 61.0, 113.0, 68.0, 0.33926519751548767, 2.0], [105.0, 59.0, 118.0, 65.0, 0.25868338346481323, 2.0]]"
353,"[[52.0, 93.0, 86.0, 119.0, 0.760782778263092, 2.0], [250.0, 114.0, 290.0, 142.0, 0.6819764375686646, 2.0], [0.0, 88.0, 30.0, 110.0, 0.6616405844688416, 2.0], [71.0, 71.0, 85.0, 82.0, 0.6278568506240845, 2.0], [244.0, 87.0, 275.0, 104.0, 0.5717633366584778, 2.0], [103.0, 60.0, 112.0, 66.0, 0.33903899788856506, 2.0], [106.0, 59.0, 119.0, 65.0, 0.31278088688850403, 2.0]]"
354,"[[47.0, 93.0, 83.0, 122.0, 0.7354941964149475, 2.0], [68.0, 72.0, 83.0, 81.0, 0.7256670594215393, 2.0], [246.0, 110.0, 285.0, 136.0, 0.6870583891868591, 2.0], [244.0, 85.0, 272.0, 102.0, 0.6752344369888306, 2.0], [103.0, 60.0, 111.0, 66.0, 0.457038551568985, 2.0], [0.0, 88.0, 27.0, 112.0, 0.450252503156662, 2.0], [105.0, 59.0, 117.0, 65.0, 0.34911274909973145, 2.0], [120.0, 58.0, 129.0, 64.0, 0.27702462673187256, 2.0]]"
355,"[[243.0, 108.0, 278.0, 132.0, 0.8066397309303284, 2.0], [242.0, 83.0, 268.0, 99.0, 0.708596408367157, 2.0], [42.0, 94.0, 79.0, 124.0, 0.6788280010223389, 2.0], [67.0, 72.0, 81.0, 81.0, 0.633010983467102, 2.0], [102.0, 59.0, 110.0, 67.0, 0.3887314200401306, 2.0]]"
356,"[[36.0, 96.0, 76.0, 128.0, 0.7682999968528748, 2.0], [64.0, 73.0, 79.0, 83.0, 0.7318242788314819, 2.0], [240.0, 105.0, 273.0, 128.0, 0.6595354080200195, 2.0], [242.0, 83.0, 264.0, 97.0, 0.38957473635673523, 2.0], [101.0, 60.0, 109.0, 67.0, 0.34408706426620483, 2.0]]"
357,"[[237.0, 103.0, 269.0, 123.0, 0.7585065960884094, 2.0], [29.0, 99.0, 73.0, 132.0, 0.7344424724578857, 2.0], [239.0, 81.0, 262.0, 95.0, 0.7123860120773315, 2.0], [63.0, 72.0, 77.0, 83.0, 0.6637557744979858, 2.0], [101.0, 60.0, 109.0, 67.0, 0.26835042238235474, 2.0], [120.0, 58.0, 129.0, 63.0, 0.26045510172843933, 2.0]]"
358,"[[22.0, 101.0, 69.0, 137.0, 0.7475864887237549, 2.0], [233.0, 80.0, 258.0, 93.0, 0.6808105111122131, 2.0], [60.0, 72.0, 76.0, 84.0, 0.6111549139022827, 2.0], [234.0, 100.0, 264.0, 120.0, 0.5350478887557983, 2.0], [119.0, 58.0, 128.0, 63.0, 0.37585076689720154, 2.0], [99.0, 59.0, 108.0, 68.0, 0.29426875710487366, 2.0], [110.0, 58.0, 124.0, 63.0, 0.2713947594165802, 2.0], [0.0, 95.0, 5.0, 113.0, 0.2712830901145935, 2.0]]"
359,"[[15.0, 103.0, 65.0, 143.0, 0.7492421865463257, 2.0], [58.0, 73.0, 74.0, 85.0, 0.7270086407661438, 2.0], [235.0, 79.0, 256.0, 92.0, 0.6919456720352173, 2.0], [232.0, 98.0, 260.0, 116.0, 0.6666576266288757, 2.0], [116.0, 57.0, 128.0, 62.0, 0.3609359562397003, 2.0], [98.0, 58.0, 109.0, 67.0, 0.2785416841506958, 2.0]]"
360,"[[229.0, 95.0, 255.0, 114.0, 0.7267102003097534, 2.0], [55.0, 74.0, 72.0, 86.0, 0.595248818397522, 2.0], [5.0, 107.0, 62.0, 148.0, 0.5641010403633118, 2.0], [232.0, 77.0, 253.0, 90.0, 0.45239895582199097, 2.0], [119.0, 58.0, 128.0, 62.0, 0.34640026092529297, 2.0], [98.0, 59.0, 107.0, 67.0, 0.2952503263950348, 2.0]]"
361,"[[232.0, 94.0, 251.0, 111.0, 0.7507960200309753, 2.0], [53.0, 74.0, 71.0, 86.0, 0.6406076550483704, 2.0], [232.0, 76.0, 249.0, 89.0, 0.5030372738838196, 2.0], [96.0, 59.0, 107.0, 68.0, 0.4385157525539398, 2.0], [118.0, 57.0, 128.0, 62.0, 0.34115609526634216, 2.0], [110.0, 57.0, 128.0, 63.0, 0.28933843970298767, 2.0]]"
362,"[[225.0, 92.0, 247.0, 108.0, 0.724507212638855, 2.0], [50.0, 74.0, 69.0, 87.0, 0.7204179763793945, 2.0], [227.0, 76.0, 248.0, 89.0, 0.564207136631012, 2.0], [96.0, 59.0, 107.0, 67.0, 0.47198498249053955, 2.0], [118.0, 57.0, 127.0, 62.0, 0.28627362847328186, 2.0]]"
363,"[[47.0, 73.0, 67.0, 88.0, 0.6678683161735535, 2.0], [223.0, 90.0, 245.0, 107.0, 0.5362760424613953, 2.0], [226.0, 74.0, 246.0, 87.0, 0.5191901326179504, 2.0], [95.0, 59.0, 106.0, 67.0, 0.4698936939239502, 2.0], [118.0, 58.0, 127.0, 62.0, 0.2808295488357544, 2.0]]"
364,"[[221.0, 89.0, 242.0, 105.0, 0.5698438882827759, 2.0], [45.0, 75.0, 65.0, 89.0, 0.5620324015617371, 2.0], [94.0, 59.0, 105.0, 67.0, 0.5506904125213623, 2.0], [225.0, 73.0, 243.0, 86.0, 0.4004494845867157, 2.0], [118.0, 58.0, 127.0, 62.0, 0.3641909062862396, 2.0]]"
365,"[[41.0, 76.0, 63.0, 91.0, 0.7678974270820618, 2.0], [218.0, 86.0, 239.0, 102.0, 0.6888309121131897, 2.0], [223.0, 72.0, 241.0, 84.0, 0.4949263632297516, 2.0], [93.0, 58.0, 105.0, 67.0, 0.47383609414100647, 2.0], [118.0, 57.0, 126.0, 62.0, 0.34356945753097534, 2.0]]"
366,"[[217.0, 84.0, 238.0, 100.0, 0.7515144944190979, 2.0], [39.0, 78.0, 59.0, 92.0, 0.6771029233932495, 2.0], [0.0, 135.0, 16.0, 177.0, 0.5740323066711426, 2.0], [93.0, 59.0, 104.0, 67.0, 0.5306296348571777, 2.0], [221.0, 72.0, 240.0, 83.0, 0.40963980555534363, 2.0], [118.0, 58.0, 126.0, 62.0, 0.37481606006622314, 2.0]]"
367,"[[35.0, 78.0, 57.0, 93.0, 0.8164758086204529, 2.0], [215.0, 83.0, 235.0, 98.0, 0.5546650290489197, 2.0], [91.0, 60.0, 102.0, 68.0, 0.47229886054992676, 2.0], [221.0, 70.0, 238.0, 81.0, 0.4571160674095154, 2.0], [118.0, 57.0, 126.0, 62.0, 0.3758107125759125, 2.0], [100.0, 57.0, 113.0, 65.0, 0.2750841975212097, 2.0]]"
368,"[[32.0, 79.0, 53.0, 94.0, 0.7662960290908813, 2.0], [213.0, 82.0, 232.0, 97.0, 0.5148383975028992, 2.0], [91.0, 61.0, 100.0, 70.0, 0.45359280705451965, 2.0], [220.0, 69.0, 236.0, 80.0, 0.4146358370780945, 2.0], [103.0, 57.0, 113.0, 65.0, 0.36323004961013794, 2.0], [117.0, 58.0, 124.0, 63.0, 0.28765222430229187, 2.0], [91.0, 59.0, 110.0, 69.0, 0.25997161865234375, 2.0]]"
369,"[[28.0, 81.0, 50.0, 96.0, 0.6703231930732727, 2.0], [213.0, 81.0, 230.0, 94.0, 0.6388964653015137, 2.0], [89.0, 61.0, 100.0, 70.0, 0.5375908017158508, 2.0], [218.0, 70.0, 234.0, 80.0, 0.5214729905128479, 2.0], [110.0, 57.0, 125.0, 63.0, 0.33809053897857666, 2.0], [103.0, 57.0, 113.0, 65.0, 0.31397947669029236, 2.0]]"
370,"[[22.0, 82.0, 48.0, 97.0, 0.752124011516571, 2.0], [211.0, 80.0, 229.0, 93.0, 0.6308559775352478, 2.0], [88.0, 62.0, 99.0, 70.0, 0.6171691417694092, 2.0], [217.0, 70.0, 232.0, 78.0, 0.4455488920211792, 2.0], [113.0, 57.0, 124.0, 62.0, 0.4047953188419342, 2.0], [102.0, 57.0, 112.0, 63.0, 0.38794711232185364, 2.0]]"
371,"[[17.0, 83.0, 46.0, 100.0, 0.7468470335006714, 2.0], [88.0, 61.0, 99.0, 70.0, 0.6443724632263184, 2.0], [209.0, 79.0, 227.0, 92.0, 0.6175300478935242, 2.0], [215.0, 69.0, 231.0, 77.0, 0.48871132731437683, 2.0], [103.0, 57.0, 112.0, 63.0, 0.41010090708732605, 2.0], [211.0, 70.0, 228.0, 82.0, 0.34307825565338135, 2.0], [111.0, 57.0, 123.0, 62.0, 0.33772963285446167, 2.0]]"
372,"[[14.0, 83.0, 42.0, 100.0, 0.8071420788764954, 2.0], [87.0, 62.0, 98.0, 70.0, 0.6751027703285217, 2.0], [113.0, 57.0, 123.0, 62.0, 0.527881383895874, 2.0], [103.0, 56.0, 111.0, 62.0, 0.4979315400123596, 2.0], [208.0, 78.0, 225.0, 90.0, 0.46708372235298157, 2.0], [101.0, 58.0, 111.0, 67.0, 0.3327401578426361, 2.0]]"
373,"[[10.0, 85.0, 38.0, 102.0, 0.751480758190155, 2.0], [85.0, 61.0, 97.0, 71.0, 0.6854581236839294, 2.0], [114.0, 57.0, 123.0, 62.0, 0.4623979330062866, 2.0], [102.0, 57.0, 111.0, 63.0, 0.42776238918304443, 2.0]]"
374,"[[5.0, 86.0, 34.0, 105.0, 0.7775373458862305, 2.0], [84.0, 62.0, 97.0, 71.0, 0.6614486575126648, 2.0], [112.0, 57.0, 122.0, 63.0, 0.47981780767440796, 2.0], [207.0, 76.0, 222.0, 88.0, 0.45681557059288025, 2.0], [101.0, 57.0, 111.0, 63.0, 0.3814682066440582, 2.0]]"
375,"[[205.0, 74.0, 220.0, 86.0, 0.5625136494636536, 2.0], [0.0, 88.0, 30.0, 106.0, 0.5428558588027954, 2.0], [83.0, 64.0, 95.0, 71.0, 0.5423941612243652, 2.0], [113.0, 56.0, 123.0, 63.0, 0.4835280179977417, 2.0], [101.0, 56.0, 111.0, 63.0, 0.35179638862609863, 2.0]]"
376,"[[203.0, 74.0, 219.0, 85.0, 0.6839267611503601, 2.0], [81.0, 64.0, 93.0, 72.0, 0.500146746635437, 2.0], [212.0, 64.0, 224.0, 73.0, 0.38955116271972656, 2.0], [112.0, 57.0, 121.0, 64.0, 0.3826256990432739, 2.0]]"
377,"[[79.0, 63.0, 92.0, 72.0, 0.6370442509651184, 2.0], [202.0, 73.0, 218.0, 84.0, 0.562504231929779, 2.0], [112.0, 57.0, 122.0, 64.0, 0.39250630140304565, 2.0], [98.0, 57.0, 108.0, 65.0, 0.38660410046577454, 2.0], [312.0, 105.0, 320.0, 117.0, 0.3211420178413391, 2.0], [205.0, 65.0, 220.0, 75.0, 0.275707483291626, 2.0]]"
378,"[[79.0, 64.0, 91.0, 73.0, 0.6044855117797852, 2.0], [201.0, 72.0, 216.0, 83.0, 0.4851301908493042, 2.0], [305.0, 100.0, 320.0, 116.0, 0.46468836069107056, 2.0], [111.0, 56.0, 121.0, 64.0, 0.3576407730579376, 2.0], [98.0, 57.0, 107.0, 64.0, 0.3016386926174164, 2.0]]"
379,"[[299.0, 97.0, 320.0, 116.0, 0.6604365110397339, 2.0], [77.0, 63.0, 90.0, 74.0, 0.6276469826698303, 2.0], [0.0, 93.0, 11.0, 111.0, 0.5906773209571838, 2.0], [245.0, 168.0, 294.0, 180.0, 0.5518372654914856, 2.0], [200.0, 72.0, 214.0, 82.0, 0.4846738874912262, 2.0], [310.0, 158.0, 320.0, 179.0, 0.4736410975456238, 2.0], [111.0, 57.0, 121.0, 63.0, 0.3730708062648773, 2.0], [97.0, 58.0, 106.0, 65.0, 0.37007492780685425, 2.0], [207.0, 61.0, 220.0, 71.0, 0.2640429437160492, 2.0]]"
380,"[[293.0, 94.0, 320.0, 113.0, 0.7136989831924438, 2.0], [300.0, 151.0, 320.0, 176.0, 0.6335006952285767, 2.0], [76.0, 63.0, 89.0, 74.0, 0.5853561162948608, 2.0], [200.0, 71.0, 213.0, 80.0, 0.5826212167739868, 2.0], [239.0, 158.0, 296.0, 180.0, 0.5541864633560181, 2.0], [96.0, 57.0, 107.0, 65.0, 0.5049536824226379, 2.0], [110.0, 56.0, 121.0, 64.0, 0.44859468936920166, 2.0]]"
381,"[[292.0, 143.0, 320.0, 175.0, 0.7717427015304565, 2.0], [287.0, 92.0, 320.0, 110.0, 0.7695415019989014, 2.0], [233.0, 150.0, 293.0, 179.0, 0.6574569344520569, 2.0], [199.0, 70.0, 212.0, 79.0, 0.6060978770256042, 2.0], [74.0, 64.0, 88.0, 74.0, 0.5657216310501099, 2.0], [110.0, 57.0, 120.0, 64.0, 0.45128029584884644, 2.0], [96.0, 57.0, 107.0, 65.0, 0.4207906424999237, 2.0], [207.0, 61.0, 218.0, 71.0, 0.3160402178764343, 2.0]]"
382,"[[282.0, 90.0, 318.0, 108.0, 0.7710663080215454, 2.0], [283.0, 137.0, 320.0, 178.0, 0.6386337280273438, 2.0], [198.0, 67.0, 213.0, 77.0, 0.623563289642334, 2.0], [228.0, 142.0, 288.0, 180.0, 0.605943500995636, 2.0], [72.0, 65.0, 86.0, 75.0, 0.5168789029121399, 2.0], [110.0, 57.0, 120.0, 65.0, 0.38672029972076416, 2.0], [95.0, 56.0, 106.0, 65.0, 0.36478373408317566, 2.0], [200.0, 62.0, 216.0, 75.0, 0.3400799334049225, 2.0], [205.0, 60.0, 217.0, 71.0, 0.33587971329689026, 2.0]]"
383,"[[278.0, 88.0, 312.0, 105.0, 0.7821136713027954, 2.0], [225.0, 136.0, 275.0, 177.0, 0.7668213248252869, 2.0], [277.0, 131.0, 320.0, 172.0, 0.6948099732398987, 2.0], [197.0, 68.0, 210.0, 78.0, 0.6631494760513306, 2.0], [71.0, 65.0, 85.0, 76.0, 0.5704104900360107, 2.0], [94.0, 58.0, 105.0, 65.0, 0.4616946578025818, 2.0], [109.0, 57.0, 119.0, 66.0, 0.33740299940109253, 2.0]]"
384,"[[221.0, 132.0, 268.0, 168.0, 0.8568600416183472, 2.0], [271.0, 126.0, 320.0, 164.0, 0.8268234133720398, 2.0], [275.0, 85.0, 304.0, 101.0, 0.7734243273735046, 2.0], [70.0, 66.0, 83.0, 75.0, 0.6901986598968506, 2.0], [197.0, 67.0, 209.0, 77.0, 0.6295331120491028, 2.0], [93.0, 58.0, 105.0, 66.0, 0.40909314155578613, 2.0], [109.0, 58.0, 118.0, 65.0, 0.40776512026786804, 2.0], [204.0, 60.0, 215.0, 68.0, 0.2561435103416443, 2.0]]"
385,"[[265.0, 121.0, 318.0, 156.0, 0.8254815340042114, 2.0], [217.0, 126.0, 260.0, 158.0, 0.7870712280273438, 2.0], [271.0, 84.0, 299.0, 99.0, 0.7130736708641052, 2.0], [68.0, 66.0, 81.0, 76.0, 0.6295887231826782, 2.0], [92.0, 59.0, 103.0, 66.0, 0.4250537157058716, 2.0], [108.0, 58.0, 118.0, 65.0, 0.3871740400791168, 2.0], [196.0, 66.0, 208.0, 77.0, 0.362995445728302, 2.0]]"
386,"[[259.0, 118.0, 309.0, 149.0, 0.8789698481559753, 2.0], [215.0, 121.0, 255.0, 152.0, 0.8262524604797363, 2.0], [267.0, 83.0, 294.0, 97.0, 0.675302267074585, 2.0], [66.0, 67.0, 81.0, 77.0, 0.6032070517539978, 2.0], [196.0, 65.0, 208.0, 76.0, 0.41996297240257263, 2.0], [92.0, 58.0, 103.0, 66.0, 0.32989341020584106, 2.0], [107.0, 58.0, 116.0, 65.0, 0.3114367723464966, 2.0]]"
387,"[[255.0, 112.0, 301.0, 144.0, 0.8427019119262695, 2.0], [211.0, 116.0, 249.0, 145.0, 0.8172365427017212, 2.0], [263.0, 80.0, 288.0, 94.0, 0.7090533971786499, 2.0], [63.0, 67.0, 79.0, 78.0, 0.6008921265602112, 2.0], [91.0, 58.0, 101.0, 68.0, 0.44599100947380066, 2.0], [193.0, 65.0, 206.0, 74.0, 0.401075541973114, 2.0], [106.0, 58.0, 117.0, 66.0, 0.34387025237083435, 2.0]]"
388,"[[251.0, 109.0, 292.0, 138.0, 0.818214476108551, 2.0], [207.0, 113.0, 243.0, 139.0, 0.7546108961105347, 2.0], [261.0, 79.0, 284.0, 93.0, 0.6781085729598999, 2.0], [63.0, 67.0, 77.0, 79.0, 0.627370297908783, 2.0], [90.0, 59.0, 99.0, 68.0, 0.4738653600215912, 2.0], [260.0, 79.0, 274.0, 91.0, 0.45720675587654114, 2.0], [193.0, 65.0, 204.0, 74.0, 0.3953152596950531, 2.0], [201.0, 59.0, 211.0, 67.0, 0.29835641384124756, 2.0]]"
389,"[[247.0, 106.0, 287.0, 132.0, 0.8519029021263123, 2.0], [207.0, 109.0, 239.0, 133.0, 0.7629675269126892, 2.0], [258.0, 77.0, 280.0, 90.0, 0.7220320105552673, 2.0], [60.0, 67.0, 76.0, 79.0, 0.575076162815094, 2.0], [89.0, 60.0, 99.0, 67.0, 0.3936913013458252, 2.0], [193.0, 64.0, 203.0, 73.0, 0.319319486618042, 2.0], [105.0, 60.0, 114.0, 66.0, 0.2989145517349243, 2.0]]"
390,"[[244.0, 103.0, 281.0, 127.0, 0.8522751927375793, 2.0], [204.0, 106.0, 236.0, 129.0, 0.7726084589958191, 2.0], [256.0, 75.0, 277.0, 89.0, 0.7326502203941345, 2.0], [57.0, 70.0, 73.0, 80.0, 0.6201955080032349, 2.0], [88.0, 59.0, 99.0, 67.0, 0.5383145809173584, 2.0], [192.0, 64.0, 203.0, 73.0, 0.483564555644989, 2.0], [103.0, 60.0, 114.0, 66.0, 0.3300434648990631, 2.0]]"
391,"[[240.0, 101.0, 275.0, 124.0, 0.8817588090896606, 2.0], [204.0, 103.0, 231.0, 124.0, 0.776042103767395, 2.0], [251.0, 75.0, 273.0, 87.0, 0.6665674448013306, 2.0], [55.0, 70.0, 71.0, 81.0, 0.643878161907196, 2.0], [87.0, 60.0, 97.0, 67.0, 0.5851916670799255, 2.0], [192.0, 64.0, 203.0, 72.0, 0.46309366822242737, 2.0], [104.0, 60.0, 113.0, 66.0, 0.4367332458496094, 2.0], [197.0, 58.0, 209.0, 68.0, 0.3237241506576538, 2.0]]"
392,"[[202.0, 101.0, 228.0, 120.0, 0.8226178884506226, 2.0], [237.0, 98.0, 270.0, 121.0, 0.7972851395606995, 2.0], [249.0, 74.0, 270.0, 86.0, 0.7547865509986877, 2.0], [53.0, 70.0, 70.0, 82.0, 0.7421581149101257, 2.0], [85.0, 60.0, 98.0, 68.0, 0.6908328533172607, 2.0], [104.0, 60.0, 113.0, 66.0, 0.5527723431587219, 2.0], [191.0, 60.0, 205.0, 69.0, 0.5278743505477905, 2.0]]"
393,"[[234.0, 95.0, 266.0, 117.0, 0.8189845681190491, 2.0], [202.0, 99.0, 225.0, 117.0, 0.8095577359199524, 2.0], [248.0, 74.0, 265.0, 85.0, 0.7127852439880371, 2.0], [50.0, 70.0, 68.0, 83.0, 0.683620810508728, 2.0], [85.0, 59.0, 97.0, 69.0, 0.570602536201477, 2.0], [191.0, 60.0, 204.0, 69.0, 0.41967958211898804, 2.0], [102.0, 60.0, 113.0, 68.0, 0.3936455547809601, 2.0], [191.0, 62.0, 200.0, 71.0, 0.387530654668808, 2.0], [245.0, 73.0, 255.0, 83.0, 0.25922858715057373, 2.0]]"
394,"[[200.0, 96.0, 223.0, 113.0, 0.8187862634658813, 2.0], [233.0, 94.0, 261.0, 113.0, 0.8010154962539673, 2.0], [47.0, 72.0, 66.0, 85.0, 0.6909380555152893, 2.0], [84.0, 61.0, 96.0, 68.0, 0.6638864278793335, 2.0], [248.0, 73.0, 263.0, 84.0, 0.6148939728736877, 2.0], [101.0, 60.0, 112.0, 68.0, 0.5107548832893372, 2.0], [191.0, 62.0, 199.0, 70.0, 0.4314420223236084, 2.0], [191.0, 59.0, 205.0, 69.0, 0.3997449278831482, 2.0], [197.0, 57.0, 207.0, 67.0, 0.3913663327693939, 2.0], [243.0, 72.0, 255.0, 82.0, 0.3908829689025879, 2.0], [232.0, 93.0, 248.0, 109.0, 0.28040754795074463, 2.0]]"
395,"[[197.0, 94.0, 219.0, 110.0, 0.8694306015968323, 2.0], [229.0, 92.0, 256.0, 110.0, 0.825448751449585, 2.0], [242.0, 71.0, 260.0, 82.0, 0.7304210662841797, 2.0], [102.0, 62.0, 112.0, 68.0, 0.6809349060058594, 2.0], [82.0, 63.0, 92.0, 70.0, 0.6427610516548157, 2.0], [45.0, 72.0, 64.0, 86.0, 0.5989811420440674, 2.0], [191.0, 59.0, 205.0, 69.0, 0.4143901467323303, 2.0], [196.0, 57.0, 206.0, 66.0, 0.39082059264183044, 2.0]]"
396,"[[196.0, 91.0, 217.0, 108.0, 0.7759005427360535, 2.0], [231.0, 90.0, 254.0, 109.0, 0.7108371257781982, 2.0], [42.0, 73.0, 62.0, 86.0, 0.6846697330474854, 2.0], [240.0, 70.0, 257.0, 80.0, 0.6775449514389038, 2.0], [81.0, 63.0, 92.0, 70.0, 0.6501182317733765, 2.0], [190.0, 59.0, 204.0, 68.0, 0.47858092188835144, 2.0], [102.0, 62.0, 111.0, 68.0, 0.41025176644325256, 2.0], [194.0, 57.0, 205.0, 66.0, 0.37036722898483276, 2.0]]"
397,"[[225.0, 88.0, 249.0, 106.0, 0.813991904258728, 2.0], [193.0, 89.0, 216.0, 105.0, 0.7721939086914062, 2.0], [79.0, 64.0, 91.0, 71.0, 0.6979479193687439, 2.0], [39.0, 74.0, 59.0, 88.0, 0.6164747476577759, 2.0], [239.0, 70.0, 255.0, 80.0, 0.5737815499305725, 2.0], [99.0, 63.0, 109.0, 70.0, 0.5118892192840576, 2.0], [190.0, 59.0, 200.0, 68.0, 0.3610129952430725, 2.0], [192.0, 57.0, 204.0, 66.0, 0.28818732500076294, 2.0]]"
