frame,number of cars
142,"[[1110.0, 493.0, 1240.0, 584.0, 0.9289405941963196, 2.0], [1197.0, 419.0, 1287.0, 474.0, 0.9192498922348022, 2.0], [650.0, 343.0, 683.0, 365.0, 0.8791871070861816, 2.0], [648.0, 311.0, 671.0, 328.0, 0.8545325398445129, 2.0], [924.0, 353.0, 965.0, 385.0, 0.8389148116111755, 2.0], [1088.0, 377.0, 1139.0, 408.0, 0.8327811360359192, 2.0], [878.0, 371.0, 918.0, 402.0, 0.8268041610717773, 2.0], [946.0, 336.0, 973.0, 356.0, 0.8260389566421509, 2.0], [878.0, 314.0, 900.0, 334.0, 0.8048398494720459, 2.0], [399.0, 373.0, 463.0, 419.0, 0.804358184337616, 2.0], [921.0, 300.0, 942.0, 318.0, 0.6287747621536255, 2.0], [897.0, 308.0, 918.0, 323.0, 0.5766612887382507, 2.0], [531.0, 395.0, 592.0, 450.0, 0.5056691765785217, 2.0], [833.0, 297.0, 849.0, 311.0, 0.4629470407962799, 2.0], [842.0, 281.0, 853.0, 291.0, 0.4607410430908203, 2.0], [713.0, 278.0, 726.0, 289.0, 0.43809759616851807, 2.0], [1098.0, 250.0, 1133.0, 263.0, 0.2950459122657776, 2.0]]"
143,"[[648.0, 312.0, 670.0, 329.0, 0.8963276743888855, 2.0], [1190.0, 417.0, 1277.0, 469.0, 0.894915759563446, 2.0], [648.0, 343.0, 682.0, 366.0, 0.8885788917541504, 2.0], [1099.0, 486.0, 1224.0, 574.0, 0.8871614336967468, 2.0], [923.0, 352.0, 964.0, 382.0, 0.8851162195205688, 2.0], [393.0, 374.0, 458.0, 422.0, 0.869717001914978, 2.0], [945.0, 335.0, 972.0, 354.0, 0.8580005168914795, 2.0], [877.0, 368.0, 915.0, 399.0, 0.8577203750610352, 2.0], [1083.0, 375.0, 1133.0, 405.0, 0.8305847644805908, 2.0], [877.0, 314.0, 899.0, 333.0, 0.79921555519104, 2.0], [1026.0, 345.0, 1067.0, 373.0, 0.6958012580871582, 2.0], [921.0, 300.0, 940.0, 317.0, 0.6904414296150208, 2.0], [834.0, 296.0, 849.0, 310.0, 0.6051048040390015, 2.0], [897.0, 307.0, 916.0, 321.0, 0.5724853873252869, 2.0], [524.0, 398.0, 588.0, 456.0, 0.547908365726471, 2.0], [839.0, 315.0, 863.0, 336.0, 0.5250760912895203, 2.0], [841.0, 281.0, 854.0, 291.0, 0.5116069316864014, 2.0], [711.0, 279.0, 725.0, 289.0, 0.48713597655296326, 2.0], [890.0, 360.0, 965.0, 393.0, 0.37976962327957153, 2.0], [1098.0, 250.0, 1133.0, 263.0, 0.30686405301094055, 2.0]]"
144,"[[1091.0, 476.0, 1209.0, 563.0, 0.9251142740249634, 2.0], [1182.0, 413.0, 1266.0, 464.0, 0.9054522514343262, 2.0], [921.0, 351.0, 961.0, 381.0, 0.9000275731086731, 2.0], [646.0, 344.0, 681.0, 368.0, 0.8796094655990601, 2.0], [876.0, 367.0, 913.0, 396.0, 0.8714262843132019, 2.0], [645.0, 313.0, 668.0, 329.0, 0.8488502502441406, 2.0], [944.0, 334.0, 969.0, 353.0, 0.8468952178955078, 2.0], [388.0, 377.0, 453.0, 424.0, 0.83049076795578, 2.0], [1079.0, 374.0, 1129.0, 402.0, 0.8194496631622314, 2.0], [1024.0, 344.0, 1063.0, 372.0, 0.8037747144699097, 2.0], [876.0, 314.0, 899.0, 333.0, 0.7842430472373962, 2.0], [897.0, 307.0, 915.0, 321.0, 0.6163321137428284, 2.0], [841.0, 281.0, 853.0, 290.0, 0.5900934934616089, 2.0], [920.0, 301.0, 939.0, 317.0, 0.5561665296554565, 2.0], [519.0, 400.0, 583.0, 459.0, 0.52439945936203, 2.0], [712.0, 278.0, 725.0, 289.0, 0.49659445881843567, 2.0], [834.0, 296.0, 848.0, 310.0, 0.4781421720981598, 2.0], [1106.0, 250.0, 1133.0, 263.0, 0.36346685886383057, 2.0], [701.0, 277.0, 713.0, 287.0, 0.29413485527038574, 2.0]]"
145,"[[1081.0, 470.0, 1196.0, 553.0, 0.911937415599823, 2.0], [875.0, 365.0, 912.0, 394.0, 0.8853148221969604, 2.0], [1176.0, 410.0, 1256.0, 461.0, 0.8731487989425659, 2.0], [1075.0, 371.0, 1124.0, 400.0, 0.8670273423194885, 2.0], [644.0, 345.0, 680.0, 369.0, 0.8626466393470764, 2.0], [919.0, 347.0, 957.0, 379.0, 0.8560242652893066, 2.0], [944.0, 333.0, 967.0, 351.0, 0.8446707129478455, 2.0], [877.0, 314.0, 898.0, 331.0, 0.8127931356430054, 2.0], [380.0, 379.0, 448.0, 427.0, 0.783847451210022, 2.0], [645.0, 314.0, 668.0, 330.0, 0.7296798229217529, 2.0], [1021.0, 343.0, 1059.0, 371.0, 0.6964958310127258, 2.0], [897.0, 306.0, 914.0, 320.0, 0.6533319354057312, 2.0], [511.0, 405.0, 579.0, 464.0, 0.5762571096420288, 2.0], [919.0, 300.0, 938.0, 316.0, 0.5390339493751526, 2.0], [842.0, 281.0, 852.0, 290.0, 0.5139029026031494, 2.0], [834.0, 296.0, 848.0, 309.0, 0.5031597018241882, 2.0], [712.0, 278.0, 724.0, 290.0, 0.4691760540008545, 2.0], [1574.0, 590.0, 1600.0, 640.0, 0.4387094974517822, 2.0], [1107.0, 250.0, 1133.0, 262.0, 0.40472203493118286, 2.0], [839.0, 313.0, 862.0, 334.0, 0.3625580668449402, 2.0], [701.0, 277.0, 712.0, 287.0, 0.3531256318092346, 2.0]]"
146,"[[1072.0, 465.0, 1181.0, 543.0, 0.9201561808586121, 2.0], [1167.0, 407.0, 1248.0, 456.0, 0.9008630514144897, 2.0], [1071.0, 370.0, 1119.0, 399.0, 0.8826651573181152, 2.0], [1546.0, 575.0, 1600.0, 633.0, 0.8823251724243164, 2.0], [917.0, 347.0, 956.0, 377.0, 0.8816473484039307, 2.0], [872.0, 363.0, 910.0, 392.0, 0.8744909763336182, 2.0], [373.0, 379.0, 442.0, 430.0, 0.8473645448684692, 2.0], [642.0, 346.0, 677.0, 371.0, 0.8455301523208618, 2.0], [876.0, 312.0, 897.0, 330.0, 0.8214923143386841, 2.0], [644.0, 314.0, 666.0, 331.0, 0.817579984664917, 2.0], [939.0, 333.0, 966.0, 350.0, 0.8162121176719666, 2.0], [1017.0, 341.0, 1056.0, 368.0, 0.809552788734436, 2.0], [503.0, 408.0, 574.0, 470.0, 0.7814697623252869, 2.0], [919.0, 299.0, 937.0, 315.0, 0.655714213848114, 2.0], [895.0, 305.0, 914.0, 319.0, 0.6232340335845947, 2.0], [833.0, 295.0, 848.0, 308.0, 0.5686643719673157, 2.0], [840.0, 280.0, 853.0, 290.0, 0.5331910848617554, 2.0], [711.0, 277.0, 724.0, 290.0, 0.5276584029197693, 2.0], [1108.0, 250.0, 1132.0, 263.0, 0.44882339239120483, 2.0], [838.0, 312.0, 861.0, 332.0, 0.4323611557483673, 2.0], [700.0, 277.0, 711.0, 287.0, 0.37904733419418335, 2.0], [760.0, 277.0, 773.0, 285.0, 0.30374735593795776, 2.0]]"
147,"[[1069.0, 369.0, 1115.0, 398.0, 0.9086602926254272, 2.0], [1065.0, 458.0, 1169.0, 535.0, 0.8936411738395691, 2.0], [1162.0, 405.0, 1239.0, 453.0, 0.8902739882469177, 2.0], [916.0, 346.0, 954.0, 376.0, 0.8789967894554138, 2.0], [1519.0, 559.0, 1600.0, 631.0, 0.8783997297286987, 2.0], [642.0, 315.0, 666.0, 332.0, 0.8710312247276306, 2.0], [872.0, 362.0, 909.0, 390.0, 0.8560344576835632, 2.0], [1016.0, 341.0, 1054.0, 367.0, 0.8437093496322632, 2.0], [875.0, 312.0, 896.0, 329.0, 0.8331307172775269, 2.0], [640.0, 347.0, 675.0, 372.0, 0.8296005725860596, 2.0], [940.0, 333.0, 964.0, 349.0, 0.7897962927818298, 2.0], [366.0, 382.0, 437.0, 433.0, 0.7676482200622559, 2.0], [496.0, 411.0, 568.0, 476.0, 0.6782932281494141, 2.0], [894.0, 305.0, 913.0, 319.0, 0.612869381904602, 2.0], [840.0, 280.0, 852.0, 290.0, 0.5903346538543701, 2.0], [917.0, 299.0, 936.0, 315.0, 0.5718421339988708, 2.0], [711.0, 277.0, 723.0, 290.0, 0.5072242617607117, 2.0], [1109.0, 250.0, 1132.0, 263.0, 0.44855380058288574, 2.0], [833.0, 294.0, 847.0, 308.0, 0.39518362283706665, 2.0], [700.0, 277.0, 711.0, 287.0, 0.3363403081893921, 2.0], [760.0, 277.0, 772.0, 285.0, 0.3141433894634247, 2.0], [837.0, 311.0, 860.0, 331.0, 0.27245303988456726, 2.0]]"
148,"[[1497.0, 548.0, 1600.0, 637.0, 0.9127328991889954, 2.0], [1057.0, 453.0, 1158.0, 525.0, 0.9103745818138123, 2.0], [1156.0, 401.0, 1230.0, 448.0, 0.897190511226654, 2.0], [641.0, 315.0, 664.0, 333.0, 0.8864770531654358, 2.0], [870.0, 360.0, 906.0, 387.0, 0.8807542324066162, 2.0], [1065.0, 366.0, 1111.0, 394.0, 0.8758487105369568, 2.0], [915.0, 345.0, 952.0, 374.0, 0.8739447593688965, 2.0], [1013.0, 338.0, 1051.0, 365.0, 0.8696083426475525, 2.0], [638.0, 348.0, 673.0, 374.0, 0.847123920917511, 2.0], [874.0, 311.0, 896.0, 330.0, 0.8233076333999634, 2.0], [938.0, 330.0, 963.0, 348.0, 0.8140618801116943, 2.0], [359.0, 383.0, 432.0, 436.0, 0.7842898368835449, 2.0], [487.0, 414.0, 562.0, 482.0, 0.7277323007583618, 2.0], [894.0, 304.0, 912.0, 317.0, 0.6277212500572205, 2.0], [916.0, 298.0, 935.0, 314.0, 0.6189903020858765, 2.0], [837.0, 311.0, 860.0, 330.0, 0.6122745275497437, 2.0], [710.0, 276.0, 723.0, 290.0, 0.5337932109832764, 2.0], [833.0, 294.0, 847.0, 307.0, 0.509966254234314, 2.0], [840.0, 279.0, 852.0, 289.0, 0.5056722164154053, 2.0], [1109.0, 250.0, 1133.0, 262.0, 0.41186246275901794, 2.0], [760.0, 277.0, 772.0, 285.0, 0.3465498387813568, 2.0], [699.0, 276.0, 713.0, 287.0, 0.2851235568523407, 2.0]]"
149,"[[1472.0, 536.0, 1600.0, 623.0, 0.9244885444641113, 2.0], [639.0, 316.0, 664.0, 333.0, 0.899429440498352, 2.0], [1148.0, 399.0, 1223.0, 445.0, 0.8968400359153748, 2.0], [913.0, 344.0, 950.0, 372.0, 0.887723445892334, 2.0], [1050.0, 446.0, 1147.0, 518.0, 0.8843924403190613, 2.0], [635.0, 350.0, 672.0, 376.0, 0.8702806234359741, 2.0], [1061.0, 366.0, 1107.0, 392.0, 0.8699778914451599, 2.0], [870.0, 358.0, 905.0, 386.0, 0.8635447025299072, 2.0], [352.0, 384.0, 426.0, 439.0, 0.8629330992698669, 2.0], [1011.0, 337.0, 1048.0, 364.0, 0.8407915830612183, 2.0], [874.0, 310.0, 896.0, 329.0, 0.8138737082481384, 2.0], [937.0, 330.0, 960.0, 347.0, 0.781865119934082, 2.0], [836.0, 310.0, 858.0, 329.0, 0.6162925362586975, 2.0], [894.0, 304.0, 911.0, 317.0, 0.6113091111183167, 2.0], [917.0, 298.0, 934.0, 314.0, 0.6080341339111328, 2.0], [479.0, 418.0, 558.0, 488.0, 0.5747699737548828, 2.0], [840.0, 279.0, 852.0, 289.0, 0.5049112439155579, 2.0], [708.0, 276.0, 722.0, 290.0, 0.49406394362449646, 2.0], [1109.0, 250.0, 1132.0, 262.0, 0.41126537322998047, 2.0], [833.0, 293.0, 847.0, 307.0, 0.3727957010269165, 2.0], [760.0, 277.0, 771.0, 286.0, 0.34331080317497253, 2.0]]"
150,"[[1452.0, 527.0, 1600.0, 609.0, 0.933954656124115, 2.0], [1043.0, 441.0, 1137.0, 510.0, 0.9074828624725342, 2.0], [1142.0, 396.0, 1214.0, 440.0, 0.9060258865356445, 2.0], [633.0, 351.0, 671.0, 377.0, 0.8772174119949341, 2.0], [638.0, 317.0, 663.0, 333.0, 0.8635948896408081, 2.0], [869.0, 356.0, 903.0, 383.0, 0.86187344789505, 2.0], [1010.0, 336.0, 1045.0, 363.0, 0.8421258926391602, 2.0], [911.0, 343.0, 947.0, 369.0, 0.8379349112510681, 2.0], [345.0, 386.0, 420.0, 442.0, 0.8376896977424622, 2.0], [873.0, 310.0, 895.0, 328.0, 0.7865980863571167, 2.0], [1057.0, 363.0, 1103.0, 390.0, 0.7616783976554871, 2.0], [935.0, 329.0, 959.0, 347.0, 0.7075965404510498, 2.0], [836.0, 310.0, 858.0, 329.0, 0.6958750486373901, 2.0], [893.0, 303.0, 911.0, 316.0, 0.6101790070533752, 2.0], [916.0, 298.0, 935.0, 313.0, 0.6057325601577759, 2.0], [470.0, 424.0, 549.0, 494.0, 0.5892367362976074, 2.0], [839.0, 279.0, 851.0, 288.0, 0.515561580657959, 2.0], [708.0, 276.0, 722.0, 290.0, 0.5062435865402222, 2.0], [833.0, 293.0, 847.0, 306.0, 0.4525274336338043, 2.0], [1109.0, 250.0, 1136.0, 263.0, 0.4158727824687958, 2.0], [759.0, 277.0, 772.0, 286.0, 0.3963216543197632, 2.0], [699.0, 277.0, 711.0, 286.0, 0.28412529826164246, 2.0]]"
151,"[[1429.0, 517.0, 1599.0, 599.0, 0.9373722076416016, 2.0], [1037.0, 437.0, 1127.0, 504.0, 0.9105579853057861, 2.0], [1134.0, 392.0, 1206.0, 438.0, 0.8982301950454712, 2.0], [336.0, 387.0, 414.0, 445.0, 0.8846866488456726, 2.0], [629.0, 352.0, 667.0, 379.0, 0.8801335692405701, 2.0], [867.0, 354.0, 903.0, 380.0, 0.8578373193740845, 2.0], [636.0, 317.0, 661.0, 334.0, 0.8518526554107666, 2.0], [1055.0, 362.0, 1098.0, 388.0, 0.8461466431617737, 2.0], [460.0, 428.0, 543.0, 500.0, 0.8189811110496521, 2.0], [873.0, 309.0, 894.0, 327.0, 0.8103851079940796, 2.0], [910.0, 340.0, 946.0, 369.0, 0.7859413623809814, 2.0], [1008.0, 335.0, 1042.0, 361.0, 0.7253419756889343, 2.0], [934.0, 328.0, 957.0, 344.0, 0.7233323454856873, 2.0], [914.0, 297.0, 935.0, 312.0, 0.6352169513702393, 2.0], [891.0, 302.0, 910.0, 315.0, 0.6217244267463684, 2.0], [836.0, 309.0, 857.0, 327.0, 0.5477715730667114, 2.0], [708.0, 276.0, 721.0, 290.0, 0.48412835597991943, 2.0], [1109.0, 249.0, 1137.0, 263.0, 0.4459863603115082, 2.0], [839.0, 278.0, 851.0, 288.0, 0.43823960423469543, 2.0], [759.0, 276.0, 772.0, 285.0, 0.4357982277870178, 2.0], [832.0, 292.0, 846.0, 305.0, 0.36856287717819214, 2.0], [698.0, 277.0, 710.0, 286.0, 0.3321695029735565, 2.0]]"
152,"[[1412.0, 507.0, 1574.0, 587.0, 0.9244078993797302, 2.0], [628.0, 353.0, 667.0, 380.0, 0.8858299851417542, 2.0], [866.0, 351.0, 900.0, 378.0, 0.8736177682876587, 2.0], [635.0, 317.0, 661.0, 335.0, 0.8665221929550171, 2.0], [1050.0, 359.0, 1094.0, 385.0, 0.8395282626152039, 2.0], [1131.0, 391.0, 1199.0, 434.0, 0.8356702923774719, 2.0], [908.0, 339.0, 944.0, 367.0, 0.8321621417999268, 2.0], [872.0, 308.0, 893.0, 326.0, 0.8203052878379822, 2.0], [933.0, 327.0, 955.0, 343.0, 0.8133275508880615, 2.0], [450.0, 432.0, 535.0, 508.0, 0.8072944283485413, 2.0], [1031.0, 429.0, 1118.0, 496.0, 0.804952085018158, 2.0], [328.0, 389.0, 408.0, 448.0, 0.7727178931236267, 2.0], [914.0, 295.0, 934.0, 311.0, 0.6803062558174133, 2.0], [891.0, 301.0, 909.0, 314.0, 0.667231023311615, 2.0], [1005.0, 334.0, 1040.0, 360.0, 0.6208396553993225, 2.0], [708.0, 276.0, 721.0, 290.0, 0.559715747833252, 2.0], [1109.0, 249.0, 1135.0, 261.0, 0.44748327136039734, 2.0], [832.0, 291.0, 846.0, 304.0, 0.43071600794792175, 2.0], [759.0, 276.0, 772.0, 285.0, 0.4155731499195099, 2.0], [839.0, 278.0, 850.0, 287.0, 0.4132286012172699, 2.0], [698.0, 276.0, 709.0, 286.0, 0.4109816551208496, 2.0], [736.0, 275.0, 746.0, 282.0, 0.3458009958267212, 2.0], [836.0, 308.0, 857.0, 326.0, 0.2848377823829651, 2.0]]"
153,"[[1394.0, 501.0, 1547.0, 576.0, 0.9181946516036987, 2.0], [1025.0, 426.0, 1110.0, 489.0, 0.9039690494537354, 2.0], [1125.0, 387.0, 1192.0, 430.0, 0.8935650587081909, 2.0], [438.0, 437.0, 529.0, 516.0, 0.8793522119522095, 2.0], [625.0, 354.0, 664.0, 381.0, 0.8765782713890076, 2.0], [907.0, 338.0, 942.0, 365.0, 0.8713783025741577, 2.0], [1047.0, 357.0, 1090.0, 383.0, 0.8712393045425415, 2.0], [633.0, 317.0, 659.0, 335.0, 0.8593631982803345, 2.0], [866.0, 350.0, 899.0, 377.0, 0.8489553928375244, 2.0], [872.0, 307.0, 892.0, 325.0, 0.8175567984580994, 2.0], [320.0, 391.0, 402.0, 451.0, 0.8092533349990845, 2.0], [932.0, 325.0, 955.0, 342.0, 0.8023876547813416, 2.0], [1003.0, 333.0, 1038.0, 358.0, 0.6767416596412659, 2.0], [890.0, 300.0, 907.0, 313.0, 0.6243784427642822, 2.0], [914.0, 293.0, 932.0, 310.0, 0.5978347063064575, 2.0], [835.0, 307.0, 857.0, 326.0, 0.5742114186286926, 2.0], [708.0, 277.0, 721.0, 290.0, 0.5696574449539185, 2.0], [839.0, 277.0, 850.0, 287.0, 0.4827403426170349, 2.0], [698.0, 277.0, 709.0, 286.0, 0.4320949912071228, 2.0], [1108.0, 249.0, 1139.0, 261.0, 0.4276217520236969, 2.0], [759.0, 275.0, 772.0, 285.0, 0.41741418838500977, 2.0], [832.0, 291.0, 846.0, 304.0, 0.3849432170391083, 2.0], [736.0, 276.0, 746.0, 282.0, 0.3132356107234955, 2.0]]"
154,"[[1376.0, 492.0, 1523.0, 566.0, 0.9303300976753235, 2.0], [632.0, 317.0, 656.0, 336.0, 0.8953083157539368, 2.0], [1119.0, 384.0, 1185.0, 427.0, 0.8947305679321289, 2.0], [905.0, 337.0, 940.0, 363.0, 0.8863886594772339, 2.0], [427.0, 441.0, 520.0, 524.0, 0.88490891456604, 2.0], [1044.0, 356.0, 1087.0, 381.0, 0.8715692758560181, 2.0], [623.0, 355.0, 662.0, 384.0, 0.8708881735801697, 2.0], [1020.0, 421.0, 1101.0, 484.0, 0.864123523235321, 2.0], [311.0, 394.0, 394.0, 453.0, 0.8633221387863159, 2.0], [864.0, 348.0, 897.0, 375.0, 0.836003303527832, 2.0], [930.0, 322.0, 953.0, 340.0, 0.7712117433547974, 2.0], [870.0, 306.0, 891.0, 323.0, 0.762021005153656, 2.0], [913.0, 293.0, 931.0, 310.0, 0.6753706932067871, 2.0], [1000.0, 332.0, 1036.0, 356.0, 0.6605364680290222, 2.0], [890.0, 299.0, 907.0, 311.0, 0.643156886100769, 2.0], [707.0, 275.0, 721.0, 290.0, 0.5297595262527466, 2.0], [1109.0, 248.0, 1140.0, 260.0, 0.491870641708374, 2.0], [834.0, 306.0, 856.0, 324.0, 0.4598974883556366, 2.0], [759.0, 275.0, 769.0, 284.0, 0.4405806064605713, 2.0], [697.0, 275.0, 709.0, 285.0, 0.4347350597381592, 2.0], [736.0, 275.0, 746.0, 282.0, 0.2890987992286682, 2.0], [838.0, 275.0, 849.0, 285.0, 0.2616863548755646, 2.0]]"
155,"[[1361.0, 485.0, 1499.0, 556.0, 0.9272979497909546, 2.0], [629.0, 317.0, 655.0, 336.0, 0.9193763732910156, 2.0], [301.0, 395.0, 387.0, 457.0, 0.9034751653671265, 2.0], [414.0, 446.0, 512.0, 532.0, 0.8899363875389099, 2.0], [1115.0, 382.0, 1179.0, 423.0, 0.8840764760971069, 2.0], [1013.0, 417.0, 1094.0, 477.0, 0.8796992897987366, 2.0], [1042.0, 353.0, 1083.0, 380.0, 0.8643139600753784, 2.0], [864.0, 346.0, 895.0, 372.0, 0.85740727186203, 2.0], [904.0, 335.0, 939.0, 361.0, 0.8437459468841553, 2.0], [930.0, 323.0, 952.0, 340.0, 0.8339167237281799, 2.0], [619.0, 356.0, 661.0, 385.0, 0.7979234457015991, 2.0], [870.0, 305.0, 891.0, 321.0, 0.7533082365989685, 2.0], [890.0, 299.0, 906.0, 310.0, 0.6650860905647278, 2.0], [912.0, 293.0, 931.0, 309.0, 0.6508998870849609, 2.0], [998.0, 331.0, 1033.0, 355.0, 0.6176106333732605, 2.0], [707.0, 276.0, 721.0, 290.0, 0.566780686378479, 2.0], [758.0, 275.0, 769.0, 284.0, 0.5066936612129211, 2.0], [1108.0, 248.0, 1139.0, 259.0, 0.49518194794654846, 2.0], [697.0, 275.0, 709.0, 285.0, 0.47491079568862915, 2.0], [834.0, 305.0, 855.0, 323.0, 0.3979683220386505, 2.0], [837.0, 274.0, 849.0, 285.0, 0.3766149878501892, 2.0], [879.0, 301.0, 903.0, 318.0, 0.35022833943367004, 2.0], [736.0, 274.0, 746.0, 282.0, 0.3286541700363159, 2.0], [832.0, 289.0, 845.0, 301.0, 0.28207629919052124, 2.0]]"
156,"[[1346.0, 478.0, 1479.0, 545.0, 0.9374282956123352, 2.0], [628.0, 318.0, 654.0, 337.0, 0.9062180519104004, 2.0], [1110.0, 381.0, 1173.0, 419.0, 0.9060394167900085, 2.0], [1009.0, 413.0, 1086.0, 472.0, 0.8839470148086548, 2.0], [293.0, 398.0, 380.0, 461.0, 0.880744457244873, 2.0], [617.0, 358.0, 659.0, 388.0, 0.8597875833511353, 2.0], [1039.0, 353.0, 1080.0, 377.0, 0.8588338494300842, 2.0], [902.0, 332.0, 937.0, 360.0, 0.857694685459137, 2.0], [863.0, 345.0, 894.0, 370.0, 0.8548635840415955, 2.0], [928.0, 321.0, 951.0, 338.0, 0.8518053293228149, 2.0], [869.0, 305.0, 891.0, 321.0, 0.8138749599456787, 2.0], [401.0, 454.0, 503.0, 542.0, 0.7482633590698242, 2.0], [911.0, 292.0, 929.0, 307.0, 0.737744927406311, 2.0], [889.0, 298.0, 905.0, 309.0, 0.6902028322219849, 2.0], [996.0, 330.0, 1030.0, 354.0, 0.6036492586135864, 2.0], [758.0, 274.0, 770.0, 284.0, 0.5866211652755737, 2.0], [1108.0, 247.0, 1141.0, 260.0, 0.5729073882102966, 2.0], [706.0, 275.0, 721.0, 290.0, 0.554870069026947, 2.0], [697.0, 275.0, 708.0, 285.0, 0.5358918309211731, 2.0], [878.0, 301.0, 900.0, 318.0, 0.4468989074230194, 2.0], [833.0, 304.0, 855.0, 322.0, 0.4065437912940979, 2.0], [735.0, 274.0, 746.0, 281.0, 0.399142324924469, 2.0], [831.0, 289.0, 845.0, 300.0, 0.3268781304359436, 2.0], [837.0, 274.0, 848.0, 285.0, 0.29915159940719604, 2.0]]"
157,"[[1331.0, 472.0, 1459.0, 539.0, 0.9325539469718933, 2.0], [386.0, 458.0, 493.0, 552.0, 0.8938387632369995, 2.0], [283.0, 401.0, 372.0, 465.0, 0.8925707340240479, 2.0], [627.0, 318.0, 654.0, 337.0, 0.8875882625579834, 2.0], [613.0, 358.0, 658.0, 389.0, 0.8827359080314636, 2.0], [1106.0, 378.0, 1166.0, 417.0, 0.866111159324646, 2.0], [862.0, 343.0, 894.0, 368.0, 0.8512672781944275, 2.0], [1036.0, 351.0, 1075.0, 376.0, 0.8500622510910034, 2.0], [901.0, 331.0, 936.0, 358.0, 0.8478118181228638, 2.0], [1003.0, 410.0, 1079.0, 466.0, 0.8340607285499573, 2.0], [927.0, 320.0, 948.0, 337.0, 0.8185172080993652, 2.0], [868.0, 304.0, 890.0, 321.0, 0.7820470333099365, 2.0], [994.0, 328.0, 1028.0, 352.0, 0.7547637224197388, 2.0], [911.0, 292.0, 928.0, 306.0, 0.6771256327629089, 2.0], [887.0, 296.0, 905.0, 308.0, 0.6367361545562744, 2.0], [833.0, 303.0, 854.0, 321.0, 0.5740832090377808, 2.0], [758.0, 274.0, 771.0, 285.0, 0.5452855229377747, 2.0], [1108.0, 246.0, 1143.0, 259.0, 0.5309114456176758, 2.0], [695.0, 275.0, 707.0, 284.0, 0.513995885848999, 2.0], [705.0, 275.0, 720.0, 290.0, 0.5001672506332397, 2.0], [736.0, 273.0, 746.0, 281.0, 0.47280648350715637, 2.0], [838.0, 274.0, 850.0, 284.0, 0.39544352889060974, 2.0], [832.0, 287.0, 846.0, 300.0, 0.3579081594944, 2.0], [880.0, 300.0, 903.0, 315.0, 0.3361252546310425, 2.0]]"
158,"[[370.0, 467.0, 484.0, 563.0, 0.9121569991111755, 2.0], [625.0, 319.0, 652.0, 338.0, 0.8999679684638977, 2.0], [1317.0, 466.0, 1440.0, 529.0, 0.8930688500404358, 2.0], [1102.0, 377.0, 1160.0, 414.0, 0.8704726696014404, 2.0], [861.0, 342.0, 893.0, 367.0, 0.8676286339759827, 2.0], [611.0, 360.0, 656.0, 391.0, 0.8637135028839111, 2.0], [901.0, 330.0, 934.0, 357.0, 0.8448383212089539, 2.0], [1033.0, 350.0, 1072.0, 374.0, 0.8438326716423035, 2.0], [272.0, 402.0, 366.0, 468.0, 0.8338989019393921, 2.0], [1000.0, 406.0, 1072.0, 460.0, 0.8246856927871704, 2.0], [927.0, 320.0, 947.0, 336.0, 0.8139053583145142, 2.0], [868.0, 304.0, 889.0, 320.0, 0.7661793231964111, 2.0], [993.0, 327.0, 1025.0, 350.0, 0.6805088520050049, 2.0], [887.0, 296.0, 904.0, 307.0, 0.65678471326828, 2.0], [910.0, 291.0, 927.0, 305.0, 0.6428366899490356, 2.0], [833.0, 302.0, 854.0, 320.0, 0.6243148446083069, 2.0], [758.0, 274.0, 770.0, 285.0, 0.5798783898353577, 2.0], [695.0, 274.0, 707.0, 284.0, 0.5654362440109253, 2.0], [1108.0, 246.0, 1143.0, 259.0, 0.5179641842842102, 2.0], [706.0, 275.0, 720.0, 290.0, 0.5175883769989014, 2.0], [736.0, 273.0, 746.0, 281.0, 0.47565051913261414, 2.0], [832.0, 287.0, 845.0, 299.0, 0.3578357696533203, 2.0], [696.0, 274.0, 716.0, 287.0, 0.3497655987739563, 2.0], [838.0, 274.0, 850.0, 284.0, 0.32460305094718933, 2.0], [894.0, 294.0, 929.0, 308.0, 0.28611382842063904, 2.0]]"
