frame,number of cars
35,"[[775.0, 395.0, 925.0, 494.0, 0.9245235919952393, 2.0], [791.0, 329.0, 891.0, 382.0, 0.9193471670150757, 2.0], [22.0, 390.0, 170.0, 492.0, 0.9178938269615173, 2.0], [330.0, 216.0, 357.0, 235.0, 0.7986531257629395, 2.0], [23.0, 153.0, 56.0, 166.0, 0.7058568596839905, 2.0], [553.0, 267.0, 594.0, 304.0, 0.6765387654304504, 2.0], [306.0, 248.0, 348.0, 283.0, 0.6580399870872498, 2.0], [388.0, 186.0, 401.0, 196.0, 0.5888350009918213, 2.0], [535.0, 202.0, 552.0, 216.0, 0.578747570514679, 2.0], [715.0, 255.0, 769.0, 289.0, 0.513841986656189, 2.0], [432.0, 179.0, 445.0, 191.0, 0.4184782803058624, 2.0], [157.0, 153.0, 169.0, 164.0, 0.36758047342300415, 2.0], [509.0, 176.0, 519.0, 186.0, 0.2669818103313446, 2.0]]"
36,"[[0.0, 402.0, 153.0, 515.0, 0.929157555103302, 2.0], [779.0, 323.0, 875.0, 374.0, 0.913470983505249, 2.0], [763.0, 384.0, 901.0, 476.0, 0.9015940427780151, 2.0], [328.0, 216.0, 356.0, 235.0, 0.7795039415359497, 2.0], [21.0, 153.0, 52.0, 166.0, 0.7576583027839661, 2.0], [551.0, 263.0, 591.0, 300.0, 0.7398338913917542, 2.0], [302.0, 250.0, 345.0, 285.0, 0.7219291925430298, 2.0], [388.0, 185.0, 400.0, 196.0, 0.5172069668769836, 2.0], [535.0, 201.0, 550.0, 215.0, 0.5091475248336792, 2.0], [155.0, 153.0, 169.0, 163.0, 0.46945658326148987, 2.0], [711.0, 252.0, 763.0, 286.0, 0.46495434641838074, 2.0], [432.0, 181.0, 445.0, 191.0, 0.4232008159160614, 2.0], [500.0, 188.0, 512.0, 198.0, 0.3281165361404419, 2.0], [731.0, 158.0, 751.0, 166.0, 0.280036598443985, 2.0]]"
37,"[[1.0, 417.0, 133.0, 536.0, 0.9147928357124329, 2.0], [769.0, 317.0, 859.0, 365.0, 0.9137894511222839, 2.0], [750.0, 373.0, 880.0, 460.0, 0.903035581111908, 2.0], [325.0, 217.0, 353.0, 236.0, 0.8003938794136047, 2.0], [704.0, 251.0, 757.0, 285.0, 0.7528520822525024, 2.0], [549.0, 260.0, 589.0, 296.0, 0.7360740303993225, 2.0], [17.0, 153.0, 49.0, 166.0, 0.7294676303863525, 2.0], [298.0, 251.0, 341.0, 287.0, 0.6498146057128906, 2.0], [388.0, 186.0, 399.0, 196.0, 0.6115947961807251, 2.0], [535.0, 201.0, 549.0, 215.0, 0.4552379250526428, 2.0], [155.0, 153.0, 169.0, 163.0, 0.43240588903427124, 2.0], [432.0, 181.0, 445.0, 192.0, 0.3828389346599579, 2.0], [729.0, 158.0, 748.0, 166.0, 0.28819847106933594, 2.0]]"
38,"[[0.0, 433.0, 111.0, 537.0, 0.9027348160743713, 2.0], [758.0, 311.0, 845.0, 357.0, 0.893011212348938, 2.0], [739.0, 362.0, 860.0, 445.0, 0.8807897567749023, 2.0], [16.0, 153.0, 47.0, 165.0, 0.7608947157859802, 2.0], [701.0, 249.0, 751.0, 280.0, 0.7476765513420105, 2.0], [323.0, 217.0, 351.0, 237.0, 0.7404575347900391, 2.0], [293.0, 252.0, 339.0, 290.0, 0.7298544645309448, 2.0], [548.0, 258.0, 585.0, 292.0, 0.7282540798187256, 2.0], [534.0, 200.0, 550.0, 213.0, 0.5601640939712524, 2.0], [386.0, 186.0, 398.0, 197.0, 0.47961902618408203, 2.0], [154.0, 152.0, 169.0, 163.0, 0.472596138715744, 2.0], [432.0, 180.0, 446.0, 191.0, 0.38127416372299194, 2.0], [727.0, 158.0, 749.0, 166.0, 0.36486387252807617, 2.0], [500.0, 188.0, 511.0, 197.0, 0.277188241481781, 2.0]]"
39,"[[749.0, 306.0, 831.0, 351.0, 0.9122845530509949, 2.0], [729.0, 354.0, 842.0, 433.0, 0.9091725945472717, 2.0], [0.0, 451.0, 86.0, 536.0, 0.8925601243972778, 2.0], [546.0, 256.0, 582.0, 289.0, 0.8510180115699768, 2.0], [289.0, 254.0, 335.0, 293.0, 0.7865005731582642, 2.0], [320.0, 218.0, 349.0, 238.0, 0.7680823802947998, 2.0], [13.0, 152.0, 44.0, 165.0, 0.7485613822937012, 2.0], [697.0, 247.0, 747.0, 277.0, 0.7175036668777466, 2.0], [386.0, 186.0, 398.0, 197.0, 0.48911815881729126, 2.0], [152.0, 151.0, 169.0, 162.0, 0.4878771901130676, 2.0], [431.0, 181.0, 444.0, 191.0, 0.4853113889694214, 2.0], [727.0, 157.0, 748.0, 166.0, 0.44415271282196045, 2.0], [534.0, 199.0, 549.0, 213.0, 0.3857652544975281, 2.0]]"
40,"[[741.0, 301.0, 820.0, 344.0, 0.908951997756958, 2.0], [719.0, 344.0, 825.0, 419.0, 0.8849355578422546, 2.0], [319.0, 218.0, 349.0, 239.0, 0.8483569622039795, 2.0], [544.0, 254.0, 580.0, 286.0, 0.8014845848083496, 2.0], [284.0, 256.0, 333.0, 297.0, 0.768268346786499, 2.0], [9.0, 152.0, 42.0, 165.0, 0.695189356803894, 2.0], [692.0, 245.0, 741.0, 275.0, 0.65642249584198, 2.0], [534.0, 199.0, 548.0, 212.0, 0.6309887766838074, 2.0], [0.0, 471.0, 58.0, 539.0, 0.6262509226799011, 2.0], [385.0, 186.0, 398.0, 197.0, 0.5242100954055786, 2.0], [150.0, 151.0, 170.0, 162.0, 0.4843752384185791, 2.0], [432.0, 180.0, 443.0, 191.0, 0.46051841974258423, 2.0], [727.0, 157.0, 748.0, 166.0, 0.3605947196483612, 2.0]]"
41,"[[732.0, 295.0, 807.0, 337.0, 0.8940848708152771, 2.0], [711.0, 338.0, 810.0, 407.0, 0.8866763710975647, 2.0], [316.0, 220.0, 346.0, 240.0, 0.8527663350105286, 2.0], [541.0, 253.0, 576.0, 282.0, 0.7729606628417969, 2.0], [6.0, 152.0, 41.0, 165.0, 0.6799226999282837, 2.0], [533.0, 198.0, 547.0, 211.0, 0.6543850898742676, 2.0], [277.0, 259.0, 329.0, 301.0, 0.6120854616165161, 2.0], [384.0, 186.0, 397.0, 196.0, 0.5994560122489929, 2.0], [150.0, 151.0, 168.0, 161.0, 0.5959282517433167, 2.0], [689.0, 243.0, 735.0, 273.0, 0.5558701157569885, 2.0], [431.0, 180.0, 444.0, 191.0, 0.4825083613395691, 2.0], [1.0, 499.0, 26.0, 540.0, 0.3445698916912079, 2.0], [726.0, 157.0, 748.0, 165.0, 0.2838757634162903, 2.0]]"
42,"[[701.0, 329.0, 797.0, 399.0, 0.9139376878738403, 2.0], [724.0, 291.0, 796.0, 331.0, 0.9082407355308533, 2.0], [314.0, 220.0, 345.0, 240.0, 0.7972919940948486, 2.0], [540.0, 248.0, 575.0, 279.0, 0.7872233986854553, 2.0], [4.0, 151.0, 37.0, 165.0, 0.7228665947914124, 2.0], [272.0, 260.0, 325.0, 304.0, 0.6364747285842896, 2.0], [149.0, 151.0, 168.0, 161.0, 0.5686438083648682, 2.0], [685.0, 242.0, 731.0, 270.0, 0.5374899506568909, 2.0], [533.0, 198.0, 547.0, 210.0, 0.514477550983429, 2.0], [431.0, 179.0, 444.0, 191.0, 0.49342870712280273, 2.0], [384.0, 186.0, 397.0, 197.0, 0.48841628432273865, 2.0], [726.0, 157.0, 746.0, 165.0, 0.4033680558204651, 2.0]]"
43,"[[694.0, 325.0, 784.0, 388.0, 0.8981602191925049, 2.0], [716.0, 287.0, 787.0, 325.0, 0.8962762951850891, 2.0], [539.0, 246.0, 574.0, 276.0, 0.7868239283561707, 2.0], [311.0, 219.0, 343.0, 241.0, 0.7414361238479614, 2.0], [681.0, 239.0, 725.0, 268.0, 0.7244400978088379, 2.0], [1.0, 150.0, 35.0, 164.0, 0.6947354674339294, 2.0], [148.0, 150.0, 169.0, 161.0, 0.6386968493461609, 2.0], [266.0, 262.0, 321.0, 307.0, 0.5627164840698242, 2.0], [431.0, 180.0, 442.0, 191.0, 0.4126121401786804, 2.0], [532.0, 197.0, 546.0, 209.0, 0.3922364413738251, 2.0]]"
44,"[[710.0, 283.0, 776.0, 320.0, 0.8948143720626831, 2.0], [686.0, 319.0, 774.0, 379.0, 0.8886911273002625, 2.0], [539.0, 245.0, 571.0, 273.0, 0.8255653381347656, 2.0], [308.0, 220.0, 341.0, 243.0, 0.8073364496231079, 2.0], [531.0, 196.0, 546.0, 209.0, 0.6420840620994568, 2.0], [0.0, 151.0, 31.0, 163.0, 0.6331011056900024, 2.0], [677.0, 238.0, 720.0, 266.0, 0.6230712532997131, 2.0], [147.0, 150.0, 169.0, 161.0, 0.5891411900520325, 2.0], [260.0, 265.0, 317.0, 312.0, 0.5548357367515564, 2.0], [430.0, 181.0, 442.0, 191.0, 0.39277735352516174, 2.0], [382.0, 185.0, 396.0, 196.0, 0.29753822088241577, 2.0]]"
45,"[[704.0, 279.0, 767.0, 315.0, 0.8949109315872192, 2.0], [674.0, 236.0, 716.0, 263.0, 0.7447202205657959, 2.0], [253.0, 267.0, 312.0, 317.0, 0.7215872406959534, 2.0], [307.0, 221.0, 338.0, 243.0, 0.7203131914138794, 2.0], [536.0, 241.0, 569.0, 269.0, 0.699594259262085, 2.0], [531.0, 195.0, 545.0, 207.0, 0.652015209197998, 2.0], [0.0, 149.0, 29.0, 163.0, 0.639518141746521, 2.0], [679.0, 312.0, 761.0, 372.0, 0.6138637661933899, 2.0], [145.0, 149.0, 169.0, 161.0, 0.5853901505470276, 2.0], [429.0, 179.0, 442.0, 190.0, 0.42750999331474304, 2.0], [494.0, 181.0, 512.0, 193.0, 0.2706495523452759, 2.0], [382.0, 185.0, 395.0, 196.0, 0.2575930058956146, 2.0]]"
46,"[[697.0, 275.0, 759.0, 309.0, 0.9184339642524719, 2.0], [244.0, 271.0, 307.0, 320.0, 0.8332667946815491, 2.0], [672.0, 309.0, 753.0, 363.0, 0.816478431224823, 2.0], [304.0, 221.0, 336.0, 244.0, 0.7675438523292542, 2.0], [671.0, 234.0, 713.0, 261.0, 0.7232721447944641, 2.0], [0.0, 149.0, 27.0, 162.0, 0.6851517558097839, 2.0], [144.0, 149.0, 167.0, 160.0, 0.6563196778297424, 2.0], [535.0, 239.0, 567.0, 266.0, 0.5307793617248535, 2.0], [529.0, 194.0, 544.0, 206.0, 0.511439859867096, 2.0], [428.0, 179.0, 442.0, 191.0, 0.40084531903266907, 2.0], [381.0, 185.0, 394.0, 196.0, 0.28656235337257385, 2.0], [508.0, 171.0, 516.0, 180.0, 0.2520177364349365, 2.0]]"
47,"[[691.0, 272.0, 750.0, 306.0, 0.8739782571792603, 2.0], [667.0, 304.0, 742.0, 356.0, 0.8549676537513733, 2.0], [300.0, 221.0, 334.0, 246.0, 0.8408717513084412, 2.0], [668.0, 232.0, 708.0, 259.0, 0.7514306306838989, 2.0], [534.0, 237.0, 566.0, 264.0, 0.7294122576713562, 2.0], [237.0, 273.0, 302.0, 326.0, 0.7242992520332336, 2.0], [143.0, 149.0, 167.0, 160.0, 0.6692988872528076, 2.0], [529.0, 194.0, 544.0, 205.0, 0.5699411630630493, 2.0], [0.0, 148.0, 23.0, 163.0, 0.524468183517456, 2.0], [427.0, 179.0, 442.0, 191.0, 0.36188530921936035, 2.0], [380.0, 185.0, 394.0, 195.0, 0.34828582406044006, 2.0], [508.0, 172.0, 516.0, 179.0, 0.2555994689464569, 2.0]]"
48,"[[687.0, 269.0, 743.0, 302.0, 0.9080843925476074, 2.0], [661.0, 298.0, 734.0, 350.0, 0.8917658925056458, 2.0], [533.0, 236.0, 563.0, 261.0, 0.8330588936805725, 2.0], [297.0, 223.0, 333.0, 248.0, 0.8032798767089844, 2.0], [664.0, 231.0, 705.0, 257.0, 0.7512335777282715, 2.0], [141.0, 149.0, 167.0, 159.0, 0.6500977277755737, 2.0], [229.0, 277.0, 296.0, 333.0, 0.6471881866455078, 2.0], [0.0, 148.0, 21.0, 163.0, 0.5129322409629822, 2.0], [428.0, 179.0, 442.0, 191.0, 0.4266548454761505, 2.0], [380.0, 185.0, 393.0, 196.0, 0.41284823417663574, 2.0], [528.0, 193.0, 543.0, 205.0, 0.39555472135543823, 2.0], [506.0, 172.0, 515.0, 179.0, 0.26256799697875977, 2.0]]"
49,"[[680.0, 265.0, 738.0, 297.0, 0.9140956997871399, 2.0], [656.0, 295.0, 725.0, 342.0, 0.8942239284515381, 2.0], [533.0, 234.0, 562.0, 260.0, 0.8505757451057434, 2.0], [661.0, 230.0, 700.0, 256.0, 0.8210540413856506, 2.0], [712.0, 486.0, 876.0, 540.0, 0.7651845216751099, 2.0], [294.0, 224.0, 331.0, 249.0, 0.7598100304603577, 2.0], [140.0, 149.0, 166.0, 159.0, 0.6788314580917358, 2.0], [528.0, 193.0, 542.0, 204.0, 0.5420993566513062, 2.0], [0.0, 148.0, 19.0, 162.0, 0.5158512592315674, 2.0], [221.0, 280.0, 292.0, 337.0, 0.5145628452301025, 2.0], [506.0, 172.0, 515.0, 179.0, 0.31723180413246155, 2.0], [379.0, 185.0, 393.0, 196.0, 0.2964727580547333, 2.0], [427.0, 180.0, 441.0, 191.0, 0.26457810401916504, 2.0]]"
50,"[[652.0, 290.0, 718.0, 339.0, 0.8948526382446289, 2.0], [676.0, 262.0, 730.0, 294.0, 0.8937453627586365, 2.0], [693.0, 461.0, 867.0, 540.0, 0.8593319654464722, 2.0], [291.0, 225.0, 327.0, 250.0, 0.8255890607833862, 2.0], [659.0, 229.0, 697.0, 254.0, 0.8022624850273132, 2.0], [211.0, 284.0, 285.0, 344.0, 0.6944697499275208, 2.0], [532.0, 232.0, 560.0, 258.0, 0.6882747411727905, 2.0], [139.0, 147.0, 165.0, 159.0, 0.5911468863487244, 2.0], [529.0, 192.0, 542.0, 204.0, 0.52116459608078, 2.0], [0.0, 148.0, 16.0, 162.0, 0.46552515029907227, 2.0], [379.0, 185.0, 392.0, 196.0, 0.3503868281841278, 2.0], [427.0, 180.0, 440.0, 191.0, 0.30148550868034363, 2.0]]"
51,"[[672.0, 260.0, 721.0, 290.0, 0.9034751057624817, 2.0], [654.0, 290.0, 710.0, 333.0, 0.8348914384841919, 2.0], [657.0, 227.0, 693.0, 252.0, 0.8322901725769043, 2.0], [288.0, 226.0, 326.0, 251.0, 0.7909928560256958, 2.0], [532.0, 231.0, 559.0, 255.0, 0.7541744709014893, 2.0], [138.0, 147.0, 163.0, 158.0, 0.6127387881278992, 2.0], [200.0, 289.0, 278.0, 351.0, 0.5944764018058777, 2.0], [528.0, 190.0, 541.0, 203.0, 0.54938143491745, 2.0], [681.0, 442.0, 863.0, 540.0, 0.5318720936775208, 2.0], [505.0, 172.0, 515.0, 179.0, 0.381723016500473, 2.0], [426.0, 180.0, 440.0, 190.0, 0.35852503776550293, 2.0], [0.0, 148.0, 13.0, 161.0, 0.2727949321269989, 2.0]]"
52,"[[669.0, 257.0, 717.0, 287.0, 0.8983040452003479, 2.0], [642.0, 282.0, 704.0, 327.0, 0.8593922257423401, 2.0], [653.0, 225.0, 689.0, 249.0, 0.7711508274078369, 2.0], [666.0, 424.0, 793.0, 499.0, 0.7094048857688904, 2.0], [187.0, 293.0, 272.0, 358.0, 0.681256115436554, 2.0], [531.0, 230.0, 558.0, 254.0, 0.6760557889938354, 2.0], [136.0, 146.0, 163.0, 158.0, 0.6437135934829712, 2.0], [527.0, 190.0, 541.0, 202.0, 0.4784713387489319, 2.0], [688.0, 439.0, 834.0, 540.0, 0.44202372431755066, 2.0], [505.0, 172.0, 515.0, 179.0, 0.3453041911125183, 2.0], [426.0, 179.0, 440.0, 191.0, 0.30161184072494507, 2.0]]"
53,"[[651.0, 224.0, 686.0, 248.0, 0.8855839967727661, 2.0], [664.0, 254.0, 711.0, 284.0, 0.8598724603652954, 2.0], [655.0, 409.0, 806.0, 529.0, 0.8446100950241089, 2.0], [641.0, 280.0, 697.0, 323.0, 0.8303466439247131, 2.0], [530.0, 227.0, 557.0, 251.0, 0.821139931678772, 2.0], [176.0, 297.0, 263.0, 366.0, 0.6521435976028442, 2.0], [135.0, 146.0, 162.0, 159.0, 0.622101366519928, 2.0], [281.0, 227.0, 321.0, 254.0, 0.6007121801376343, 2.0], [527.0, 189.0, 539.0, 201.0, 0.5248768925666809, 2.0], [655.0, 409.0, 769.0, 480.0, 0.4814150035381317, 2.0], [426.0, 180.0, 438.0, 191.0, 0.35510963201522827, 2.0], [654.0, 237.0, 699.0, 285.0, 0.3395881652832031, 2.0]]"
54,"[[659.0, 252.0, 706.0, 281.0, 0.8854390978813171, 2.0], [647.0, 223.0, 683.0, 247.0, 0.8844427466392517, 2.0], [636.0, 274.0, 690.0, 317.0, 0.8725055456161499, 2.0], [529.0, 226.0, 555.0, 250.0, 0.8612816333770752, 2.0], [660.0, 410.0, 782.0, 502.0, 0.7648266553878784, 2.0], [644.0, 394.0, 753.0, 455.0, 0.7564390897750854, 2.0], [278.0, 228.0, 319.0, 256.0, 0.7425037026405334, 2.0], [133.0, 146.0, 161.0, 159.0, 0.6893531680107117, 2.0], [163.0, 303.0, 254.0, 376.0, 0.6021031141281128, 2.0], [526.0, 189.0, 540.0, 201.0, 0.45058444142341614, 2.0], [425.0, 179.0, 438.0, 191.0, 0.3458496332168579, 2.0], [505.0, 172.0, 514.0, 179.0, 0.2946457266807556, 2.0]]"
55,"[[528.0, 225.0, 554.0, 247.0, 0.8770365715026855, 2.0], [655.0, 250.0, 701.0, 277.0, 0.8765571117401123, 2.0], [636.0, 379.0, 760.0, 479.0, 0.8636807203292847, 2.0], [645.0, 222.0, 680.0, 245.0, 0.8392117023468018, 2.0], [146.0, 309.0, 245.0, 385.0, 0.8352089524269104, 2.0], [633.0, 272.0, 686.0, 311.0, 0.8154666423797607, 2.0], [131.0, 145.0, 159.0, 158.0, 0.6778494119644165, 2.0], [274.0, 229.0, 315.0, 258.0, 0.6128057241439819, 2.0], [526.0, 188.0, 539.0, 201.0, 0.5500696897506714, 2.0], [425.0, 180.0, 437.0, 191.0, 0.3605954051017761, 2.0]]"
56,"[[626.0, 268.0, 680.0, 309.0, 0.8857201337814331, 2.0], [651.0, 246.0, 695.0, 274.0, 0.8730253577232361, 2.0], [528.0, 222.0, 552.0, 245.0, 0.8693187832832336, 2.0], [627.0, 366.0, 743.0, 460.0, 0.8487889766693115, 2.0], [644.0, 221.0, 676.0, 243.0, 0.844355046749115, 2.0], [133.0, 314.0, 237.0, 398.0, 0.7754091024398804, 2.0], [270.0, 231.0, 312.0, 260.0, 0.6723467707633972, 2.0], [130.0, 145.0, 158.0, 158.0, 0.6665687561035156, 2.0], [525.0, 187.0, 538.0, 199.0, 0.6355819702148438, 2.0], [645.0, 229.0, 689.0, 269.0, 0.28550970554351807, 2.0], [376.0, 185.0, 389.0, 196.0, 0.2796553671360016, 2.0], [424.0, 180.0, 437.0, 191.0, 0.2753325402736664, 2.0]]"
57,"[[623.0, 266.0, 675.0, 304.0, 0.8651874661445618, 2.0], [641.0, 220.0, 672.0, 243.0, 0.8497071266174316, 2.0], [649.0, 246.0, 690.0, 273.0, 0.84076327085495, 2.0], [527.0, 221.0, 551.0, 243.0, 0.8256211876869202, 2.0], [114.0, 322.0, 225.0, 409.0, 0.8195186257362366, 2.0], [620.0, 354.0, 727.0, 441.0, 0.7757511138916016, 2.0], [130.0, 145.0, 157.0, 158.0, 0.7180380821228027, 2.0], [267.0, 231.0, 310.0, 262.0, 0.5985661745071411, 2.0], [525.0, 186.0, 538.0, 199.0, 0.5688244700431824, 2.0], [423.0, 180.0, 437.0, 192.0, 0.3475830852985382, 2.0], [375.0, 185.0, 389.0, 196.0, 0.34384259581565857, 2.0]]"
58,"[[96.0, 329.0, 214.0, 422.0, 0.9123683571815491, 2.0], [622.0, 264.0, 670.0, 299.0, 0.8560460209846497, 2.0], [643.0, 243.0, 684.0, 269.0, 0.8099492788314819, 2.0], [526.0, 222.0, 550.0, 243.0, 0.7749084234237671, 2.0], [640.0, 218.0, 670.0, 240.0, 0.7654078006744385, 2.0], [128.0, 144.0, 155.0, 158.0, 0.7431509494781494, 2.0], [261.0, 234.0, 306.0, 262.0, 0.7368565797805786, 2.0], [613.0, 344.0, 713.0, 425.0, 0.7227697968482971, 2.0], [524.0, 187.0, 537.0, 198.0, 0.585573136806488, 2.0], [423.0, 180.0, 435.0, 192.0, 0.44671955704689026, 2.0], [374.0, 187.0, 390.0, 196.0, 0.31157636642456055, 2.0]]"
59,"[[640.0, 241.0, 682.0, 267.0, 0.8637040853500366, 2.0], [617.0, 262.0, 665.0, 296.0, 0.8563075661659241, 2.0], [637.0, 217.0, 668.0, 238.0, 0.8397745490074158, 2.0], [607.0, 336.0, 700.0, 411.0, 0.761554479598999, 2.0], [127.0, 144.0, 154.0, 158.0, 0.7252846956253052, 2.0], [74.0, 338.0, 202.0, 437.0, 0.7181422114372253, 2.0], [526.0, 220.0, 549.0, 240.0, 0.6197248697280884, 2.0], [525.0, 186.0, 537.0, 197.0, 0.5636019706726074, 2.0], [257.0, 234.0, 303.0, 265.0, 0.48307886719703674, 2.0], [424.0, 181.0, 435.0, 193.0, 0.26400232315063477, 2.0], [373.0, 187.0, 389.0, 196.0, 0.26321059465408325, 2.0]]"
60,"[[49.0, 346.0, 188.0, 453.0, 0.904175341129303, 2.0], [614.0, 260.0, 661.0, 293.0, 0.8562893867492676, 2.0], [635.0, 216.0, 665.0, 237.0, 0.8280054926872253, 2.0], [638.0, 240.0, 675.0, 264.0, 0.8142030239105225, 2.0], [526.0, 218.0, 548.0, 238.0, 0.7590383291244507, 2.0], [126.0, 144.0, 153.0, 157.0, 0.7331804633140564, 2.0], [253.0, 236.0, 300.0, 268.0, 0.7267047762870789, 2.0], [524.0, 186.0, 537.0, 197.0, 0.5975147485733032, 2.0], [372.0, 185.0, 387.0, 195.0, 0.3879086673259735, 2.0], [422.0, 179.0, 436.0, 192.0, 0.25412943959236145, 2.0]]"
61,"[[23.0, 355.0, 174.0, 472.0, 0.8569826483726501, 2.0], [524.0, 217.0, 547.0, 237.0, 0.8496114015579224, 2.0], [611.0, 257.0, 656.0, 289.0, 0.8383949398994446, 2.0], [595.0, 319.0, 678.0, 389.0, 0.7757903933525085, 2.0], [631.0, 215.0, 663.0, 236.0, 0.7548044323921204, 2.0], [634.0, 237.0, 672.0, 262.0, 0.7399636507034302, 2.0], [125.0, 144.0, 152.0, 157.0, 0.6822649836540222, 2.0], [247.0, 236.0, 297.0, 270.0, 0.5708485245704651, 2.0], [523.0, 186.0, 536.0, 197.0, 0.5458015203475952, 2.0], [423.0, 181.0, 434.0, 193.0, 0.3543977439403534, 2.0], [372.0, 185.0, 386.0, 195.0, 0.3505532443523407, 2.0]]"
62,"[[0.0, 366.0, 157.0, 493.0, 0.8645618557929993, 2.0], [609.0, 253.0, 653.0, 285.0, 0.8500804901123047, 2.0], [524.0, 216.0, 546.0, 235.0, 0.8011800646781921, 2.0], [630.0, 214.0, 660.0, 235.0, 0.6913761496543884, 2.0], [631.0, 236.0, 667.0, 260.0, 0.6857436299324036, 2.0], [123.0, 144.0, 152.0, 157.0, 0.6163700819015503, 2.0], [243.0, 238.0, 293.0, 272.0, 0.5376567840576172, 2.0], [524.0, 185.0, 536.0, 196.0, 0.47405073046684265, 2.0], [371.0, 186.0, 386.0, 195.0, 0.37385156750679016, 2.0]]"
63,"[[1.0, 379.0, 137.0, 515.0, 0.9004234075546265, 2.0], [606.0, 252.0, 650.0, 283.0, 0.8749520778656006, 2.0], [523.0, 215.0, 545.0, 234.0, 0.7278016805648804, 2.0], [628.0, 234.0, 663.0, 257.0, 0.6900544166564941, 2.0], [586.0, 305.0, 660.0, 368.0, 0.6777068376541138, 2.0], [628.0, 213.0, 657.0, 234.0, 0.623428463935852, 2.0], [238.0, 240.0, 289.0, 274.0, 0.6082688570022583, 2.0], [121.0, 144.0, 151.0, 157.0, 0.5693973898887634, 2.0], [522.0, 184.0, 535.0, 195.0, 0.5077511072158813, 2.0], [370.0, 186.0, 385.0, 196.0, 0.37356242537498474, 2.0], [422.0, 181.0, 433.0, 193.0, 0.33690863847732544, 2.0]]"
64,"[[0.0, 393.0, 117.0, 538.0, 0.906792938709259, 2.0], [604.0, 250.0, 645.0, 280.0, 0.8644065260887146, 2.0], [626.0, 233.0, 660.0, 255.0, 0.8102534413337708, 2.0], [522.0, 214.0, 543.0, 232.0, 0.7982394099235535, 2.0], [120.0, 144.0, 148.0, 157.0, 0.6480912566184998, 2.0], [627.0, 212.0, 656.0, 233.0, 0.5797604322433472, 2.0], [369.0, 185.0, 384.0, 196.0, 0.4704752266407013, 2.0], [422.0, 182.0, 432.0, 193.0, 0.4181762933731079, 2.0], [231.0, 241.0, 286.0, 275.0, 0.4128747284412384, 2.0], [626.0, 212.0, 658.0, 260.0, 0.4041820764541626, 2.0], [522.0, 184.0, 535.0, 194.0, 0.37149110436439514, 2.0], [433.0, 175.0, 442.0, 181.0, 0.2605900764465332, 2.0]]"
65,"[[0.0, 409.0, 92.0, 528.0, 0.870764970779419, 2.0], [600.0, 248.0, 641.0, 278.0, 0.8522427082061768, 2.0], [522.0, 213.0, 543.0, 231.0, 0.7968806028366089, 2.0], [225.0, 243.0, 283.0, 279.0, 0.7796985507011414, 2.0], [119.0, 144.0, 146.0, 157.0, 0.7064180374145508, 2.0], [579.0, 293.0, 645.0, 351.0, 0.6944234371185303, 2.0], [625.0, 232.0, 656.0, 253.0, 0.6633177399635315, 2.0], [625.0, 211.0, 653.0, 231.0, 0.479712575674057, 2.0], [368.0, 185.0, 383.0, 197.0, 0.46179836988449097, 2.0], [521.0, 182.0, 534.0, 194.0, 0.41157615184783936, 2.0], [421.0, 182.0, 432.0, 193.0, 0.3817368447780609, 2.0], [432.0, 175.0, 442.0, 182.0, 0.29867321252822876, 2.0]]"
66,"[[0.0, 426.0, 67.0, 529.0, 0.8781301379203796, 2.0], [597.0, 245.0, 638.0, 275.0, 0.839999794960022, 2.0], [221.0, 244.0, 278.0, 283.0, 0.7989790439605713, 2.0], [521.0, 211.0, 542.0, 229.0, 0.7879840135574341, 2.0], [576.0, 289.0, 637.0, 343.0, 0.7720673084259033, 2.0], [117.0, 144.0, 144.0, 157.0, 0.7065503597259521, 2.0], [622.0, 229.0, 654.0, 251.0, 0.6187936663627625, 2.0], [623.0, 209.0, 650.0, 229.0, 0.61359703540802, 2.0], [367.0, 185.0, 382.0, 197.0, 0.5190057754516602, 2.0], [521.0, 182.0, 533.0, 194.0, 0.37921208143234253, 2.0], [421.0, 182.0, 432.0, 193.0, 0.3179108202457428, 2.0], [423.0, 168.0, 433.0, 175.0, 0.2736077606678009, 2.0]]"
67,"[[596.0, 244.0, 635.0, 272.0, 0.8428557515144348, 2.0], [926.0, 403.0, 960.0, 446.0, 0.8168958425521851, 2.0], [521.0, 210.0, 542.0, 228.0, 0.7328470349311829, 2.0], [623.0, 208.0, 648.0, 228.0, 0.6847874522209167, 2.0], [621.0, 229.0, 651.0, 249.0, 0.6745237708091736, 2.0], [215.0, 247.0, 275.0, 286.0, 0.6352680921554565, 2.0], [0.0, 452.0, 35.0, 540.0, 0.6058953404426575, 2.0], [115.0, 143.0, 143.0, 157.0, 0.5721597075462341, 2.0], [366.0, 185.0, 382.0, 197.0, 0.5282747745513916, 2.0], [521.0, 182.0, 533.0, 194.0, 0.5008736848831177, 2.0], [420.0, 183.0, 431.0, 193.0, 0.4159926176071167, 2.0], [423.0, 168.0, 433.0, 175.0, 0.326095312833786, 2.0]]"
