frame,number of cars
250,"[[816.0, 333.0, 854.0, 360.0, 0.8111845850944519, 2.0], [509.0, 292.0, 532.0, 310.0, 0.8082255721092224, 2.0], [812.0, 310.0, 840.0, 329.0, 0.8062385320663452, 2.0], [1160.0, 239.0, 1208.0, 256.0, 0.7490140795707703, 2.0], [563.0, 279.0, 580.0, 293.0, 0.7290113568305969, 2.0], [765.0, 291.0, 784.0, 303.0, 0.705430805683136, 2.0], [588.0, 287.0, 606.0, 302.0, 0.7022061944007874, 2.0], [745.0, 279.0, 761.0, 291.0, 0.7003702521324158, 2.0], [528.0, 275.0, 544.0, 287.0, 0.6818103790283203, 2.0], [697.0, 279.0, 713.0, 294.0, 0.5333712100982666, 2.0], [365.0, 234.0, 381.0, 244.0, 0.5079383850097656, 2.0], [725.0, 269.0, 737.0, 278.0, 0.4972155690193176, 2.0], [544.0, 266.0, 558.0, 278.0, 0.47962766885757446, 2.0], [572.0, 266.0, 584.0, 275.0, 0.4434049725532532, 2.0], [736.0, 275.0, 748.0, 286.0, 0.4354981482028961, 2.0], [702.0, 261.0, 713.0, 271.0, 0.3631271719932556, 2.0], [506.0, 281.0, 521.0, 294.0, 0.3456754982471466, 2.0], [733.0, 273.0, 746.0, 283.0, 0.33453381061553955, 2.0]]"
251,"[[1157.0, 239.0, 1204.0, 256.0, 0.7840217351913452, 2.0], [809.0, 310.0, 837.0, 329.0, 0.7737159729003906, 2.0], [764.0, 289.0, 783.0, 303.0, 0.7655908465385437, 2.0], [507.0, 292.0, 529.0, 310.0, 0.7297815084457397, 2.0], [587.0, 286.0, 605.0, 303.0, 0.7157787084579468, 2.0], [562.0, 279.0, 579.0, 294.0, 0.7061854004859924, 2.0], [812.0, 330.0, 849.0, 358.0, 0.6865379214286804, 2.0], [527.0, 275.0, 543.0, 287.0, 0.6618049740791321, 2.0], [696.0, 278.0, 712.0, 293.0, 0.5899064540863037, 2.0], [745.0, 279.0, 759.0, 291.0, 0.5523268580436707, 2.0], [543.0, 267.0, 557.0, 278.0, 0.5267189145088196, 2.0], [572.0, 266.0, 583.0, 274.0, 0.5066210031509399, 2.0], [724.0, 267.0, 735.0, 276.0, 0.44379594922065735, 2.0], [732.0, 273.0, 746.0, 283.0, 0.41771697998046875, 2.0], [504.0, 281.0, 518.0, 295.0, 0.3946361541748047, 2.0], [362.0, 233.0, 379.0, 244.0, 0.32001346349716187, 2.0], [505.0, 282.0, 528.0, 300.0, 0.3198431134223938, 2.0], [699.0, 262.0, 711.0, 273.0, 0.3025681972503662, 2.0], [685.0, 265.0, 697.0, 278.0, 0.28939080238342285, 2.0], [561.0, 280.0, 602.0, 298.0, 0.27534759044647217, 2.0], [663.0, 267.0, 678.0, 278.0, 0.2581341564655304, 2.0]]"
252,"[[505.0, 293.0, 527.0, 311.0, 0.8258969187736511, 2.0], [807.0, 308.0, 834.0, 327.0, 0.7810649275779724, 2.0], [586.0, 288.0, 604.0, 304.0, 0.7556383013725281, 2.0], [810.0, 328.0, 845.0, 357.0, 0.7291001081466675, 2.0], [763.0, 289.0, 782.0, 302.0, 0.7020915150642395, 2.0], [1152.0, 240.0, 1200.0, 256.0, 0.701869785785675, 2.0], [526.0, 276.0, 541.0, 288.0, 0.6535548567771912, 2.0], [695.0, 279.0, 711.0, 293.0, 0.5599914193153381, 2.0], [501.0, 282.0, 519.0, 296.0, 0.5351755619049072, 2.0], [724.0, 268.0, 735.0, 278.0, 0.5212582945823669, 2.0], [561.0, 279.0, 578.0, 294.0, 0.5129724740982056, 2.0], [542.0, 266.0, 558.0, 278.0, 0.47992077469825745, 2.0], [361.0, 233.0, 377.0, 244.0, 0.45074787735939026, 2.0], [569.0, 266.0, 582.0, 275.0, 0.4487774074077606, 2.0], [744.0, 278.0, 758.0, 291.0, 0.39238643646240234, 2.0], [698.0, 261.0, 710.0, 271.0, 0.31497153639793396, 2.0], [685.0, 264.0, 696.0, 277.0, 0.30133137106895447, 2.0], [664.0, 268.0, 675.0, 277.0, 0.30038753151893616, 2.0]]"
253,"[[502.0, 293.0, 526.0, 311.0, 0.782531201839447, 2.0], [1150.0, 239.0, 1196.0, 256.0, 0.7582977414131165, 2.0], [585.0, 288.0, 602.0, 304.0, 0.7336834073066711, 2.0], [762.0, 289.0, 780.0, 302.0, 0.7284610271453857, 2.0], [804.0, 309.0, 831.0, 327.0, 0.6866512298583984, 2.0], [525.0, 276.0, 539.0, 288.0, 0.6594750285148621, 2.0], [806.0, 329.0, 841.0, 355.0, 0.6300848722457886, 2.0], [559.0, 279.0, 577.0, 294.0, 0.6120935678482056, 2.0], [743.0, 278.0, 756.0, 291.0, 0.5976866483688354, 2.0], [500.0, 282.0, 518.0, 297.0, 0.5512258410453796, 2.0], [695.0, 278.0, 711.0, 292.0, 0.51487797498703, 2.0], [569.0, 267.0, 581.0, 275.0, 0.5146057605743408, 2.0], [723.0, 269.0, 734.0, 277.0, 0.513437807559967, 2.0], [540.0, 268.0, 557.0, 279.0, 0.47088780999183655, 2.0], [359.0, 233.0, 376.0, 245.0, 0.43019959330558777, 2.0], [684.0, 267.0, 695.0, 277.0, 0.32064369320869446, 2.0], [732.0, 274.0, 744.0, 283.0, 0.31438538432121277, 2.0], [734.0, 277.0, 750.0, 289.0, 0.2732812464237213, 2.0]]"
254,"[[760.0, 288.0, 778.0, 301.0, 0.7077366709709167, 2.0], [1146.0, 239.0, 1193.0, 256.0, 0.6987615823745728, 2.0], [584.0, 289.0, 601.0, 305.0, 0.6916511058807373, 2.0], [501.0, 294.0, 524.0, 313.0, 0.641537606716156, 2.0], [524.0, 276.0, 538.0, 288.0, 0.6361585855484009, 2.0], [802.0, 308.0, 828.0, 326.0, 0.6300463676452637, 2.0], [558.0, 279.0, 576.0, 295.0, 0.5669487714767456, 2.0], [499.0, 282.0, 515.0, 296.0, 0.5563951730728149, 2.0], [740.0, 278.0, 754.0, 290.0, 0.543056070804596, 2.0], [568.0, 267.0, 580.0, 276.0, 0.542292058467865, 2.0], [802.0, 326.0, 839.0, 354.0, 0.5120583772659302, 2.0], [694.0, 278.0, 710.0, 291.0, 0.49326831102371216, 2.0], [540.0, 265.0, 559.0, 278.0, 0.42219746112823486, 2.0], [358.0, 233.0, 374.0, 244.0, 0.36171862483024597, 2.0], [722.0, 270.0, 733.0, 278.0, 0.3436726927757263, 2.0], [683.0, 267.0, 694.0, 277.0, 0.281989187002182, 2.0], [696.0, 262.0, 708.0, 270.0, 0.27860599756240845, 2.0], [731.0, 274.0, 744.0, 284.0, 0.25995752215385437, 2.0]]"
255,"[[499.0, 295.0, 522.0, 314.0, 0.809711217880249, 2.0], [582.0, 290.0, 600.0, 306.0, 0.7975590229034424, 2.0], [1142.0, 239.0, 1188.0, 255.0, 0.7501291632652283, 2.0], [758.0, 289.0, 777.0, 300.0, 0.7381684184074402, 2.0], [800.0, 324.0, 834.0, 351.0, 0.7122658491134644, 2.0], [800.0, 308.0, 827.0, 324.0, 0.6981204152107239, 2.0], [521.0, 276.0, 537.0, 288.0, 0.6972382664680481, 2.0], [558.0, 280.0, 575.0, 295.0, 0.6647948026657104, 2.0], [739.0, 277.0, 753.0, 290.0, 0.5975124835968018, 2.0], [498.0, 284.0, 513.0, 297.0, 0.5726683735847473, 2.0], [567.0, 267.0, 579.0, 276.0, 0.5135602355003357, 2.0], [358.0, 233.0, 373.0, 244.0, 0.4639854431152344, 2.0], [721.0, 269.0, 732.0, 277.0, 0.4260154366493225, 2.0], [694.0, 278.0, 709.0, 291.0, 0.4163360297679901, 2.0], [547.0, 267.0, 559.0, 277.0, 0.4162308871746063, 2.0], [696.0, 262.0, 707.0, 270.0, 0.38918226957321167, 2.0], [539.0, 268.0, 558.0, 279.0, 0.3509957492351532, 2.0]]"
256,"[[581.0, 291.0, 600.0, 307.0, 0.8351450562477112, 2.0], [497.0, 296.0, 521.0, 315.0, 0.7613531947135925, 2.0], [757.0, 288.0, 776.0, 301.0, 0.7611543536186218, 2.0], [520.0, 277.0, 537.0, 289.0, 0.7191573977470398, 2.0], [738.0, 277.0, 754.0, 289.0, 0.6983415484428406, 2.0], [797.0, 323.0, 831.0, 351.0, 0.6975648999214172, 2.0], [799.0, 307.0, 824.0, 324.0, 0.6547334790229797, 2.0], [1139.0, 239.0, 1185.0, 256.0, 0.6138643622398376, 2.0], [495.0, 284.0, 514.0, 298.0, 0.598109245300293, 2.0], [558.0, 280.0, 574.0, 296.0, 0.5623864531517029, 2.0], [566.0, 266.0, 579.0, 276.0, 0.5112568140029907, 2.0], [693.0, 278.0, 708.0, 291.0, 0.45056822896003723, 2.0], [537.0, 270.0, 558.0, 280.0, 0.4242284595966339, 2.0], [720.0, 268.0, 731.0, 277.0, 0.4215949773788452, 2.0], [357.0, 234.0, 373.0, 244.0, 0.4056473672389984, 2.0], [696.0, 262.0, 707.0, 271.0, 0.40498262643814087, 2.0], [662.0, 266.0, 674.0, 276.0, 0.25038769841194153, 2.0]]"
257,"[[582.0, 291.0, 599.0, 308.0, 0.8210430145263672, 2.0], [496.0, 296.0, 520.0, 316.0, 0.769828736782074, 2.0], [738.0, 278.0, 752.0, 289.0, 0.7541170120239258, 2.0], [519.0, 277.0, 536.0, 289.0, 0.7354872822761536, 2.0], [757.0, 288.0, 774.0, 300.0, 0.7156682014465332, 2.0], [555.0, 282.0, 574.0, 297.0, 0.6737934350967407, 2.0], [1135.0, 239.0, 1181.0, 256.0, 0.6216391921043396, 2.0], [565.0, 267.0, 578.0, 275.0, 0.6167535185813904, 2.0], [494.0, 283.0, 511.0, 298.0, 0.5175630450248718, 2.0], [796.0, 323.0, 828.0, 348.0, 0.48425281047821045, 2.0], [720.0, 266.0, 732.0, 277.0, 0.43996334075927734, 2.0], [537.0, 269.0, 557.0, 280.0, 0.4077708125114441, 2.0], [355.0, 234.0, 372.0, 245.0, 0.3863450288772583, 2.0], [696.0, 262.0, 707.0, 270.0, 0.37964364886283875, 2.0], [693.0, 276.0, 706.0, 290.0, 0.31228381395339966, 2.0], [798.0, 306.0, 822.0, 324.0, 0.3065055310726166, 2.0], [663.0, 267.0, 673.0, 276.0, 0.26463744044303894, 2.0]]"
258,"[[580.0, 292.0, 599.0, 308.0, 0.7718588709831238, 2.0], [755.0, 287.0, 774.0, 299.0, 0.7520837783813477, 2.0], [519.0, 278.0, 535.0, 291.0, 0.7085748910903931, 2.0], [554.0, 281.0, 573.0, 297.0, 0.6972870230674744, 2.0], [737.0, 279.0, 751.0, 289.0, 0.6932274699211121, 2.0], [494.0, 297.0, 518.0, 316.0, 0.6904324293136597, 2.0], [566.0, 268.0, 577.0, 276.0, 0.6180517673492432, 2.0], [1133.0, 240.0, 1177.0, 255.0, 0.6086409687995911, 2.0], [492.0, 284.0, 510.0, 299.0, 0.5578213334083557, 2.0], [719.0, 267.0, 731.0, 277.0, 0.5305758714675903, 2.0], [691.0, 276.0, 705.0, 289.0, 0.5262677669525146, 2.0], [536.0, 270.0, 549.0, 280.0, 0.4932209253311157, 2.0], [792.0, 321.0, 824.0, 346.0, 0.49017834663391113, 2.0], [695.0, 262.0, 707.0, 270.0, 0.4162539541721344, 2.0], [354.0, 234.0, 370.0, 245.0, 0.2989934980869293, 2.0], [545.0, 269.0, 557.0, 278.0, 0.29477593302726746, 2.0], [681.0, 263.0, 691.0, 276.0, 0.27537956833839417, 2.0], [795.0, 306.0, 820.0, 324.0, 0.27304205298423767, 2.0], [720.0, 270.0, 736.0, 281.0, 0.2613213062286377, 2.0], [662.0, 267.0, 672.0, 276.0, 0.26013675332069397, 2.0]]"
259,"[[753.0, 287.0, 772.0, 300.0, 0.7765595316886902, 2.0], [579.0, 293.0, 598.0, 310.0, 0.7465899586677551, 2.0], [1128.0, 239.0, 1174.0, 255.0, 0.7211024761199951, 2.0], [492.0, 298.0, 518.0, 317.0, 0.7172724604606628, 2.0], [553.0, 282.0, 573.0, 298.0, 0.6968079805374146, 2.0], [789.0, 321.0, 822.0, 344.0, 0.6772570610046387, 2.0], [518.0, 276.0, 534.0, 291.0, 0.6713944673538208, 2.0], [691.0, 277.0, 705.0, 289.0, 0.6708020567893982, 2.0], [491.0, 284.0, 508.0, 299.0, 0.6425145268440247, 2.0], [565.0, 268.0, 577.0, 277.0, 0.6251010894775391, 2.0], [737.0, 278.0, 750.0, 289.0, 0.5979326367378235, 2.0], [718.0, 266.0, 730.0, 276.0, 0.5637966394424438, 2.0], [535.0, 272.0, 549.0, 280.0, 0.4195680320262909, 2.0], [352.0, 235.0, 369.0, 246.0, 0.4138889014720917, 2.0], [792.0, 305.0, 818.0, 323.0, 0.3809603452682495, 2.0], [695.0, 262.0, 707.0, 270.0, 0.3779655396938324, 2.0], [527.0, 239.0, 550.0, 246.0, 0.2858465611934662, 2.0], [681.0, 264.0, 691.0, 275.0, 0.26587530970573425, 2.0], [721.0, 272.0, 737.0, 282.0, 0.26122376322746277, 2.0]]"
260,"[[578.0, 293.0, 597.0, 311.0, 0.8423489928245544, 2.0], [490.0, 299.0, 515.0, 318.0, 0.8091530203819275, 2.0], [1128.0, 239.0, 1172.0, 255.0, 0.785541296005249, 2.0], [553.0, 283.0, 571.0, 299.0, 0.7829408049583435, 2.0], [753.0, 286.0, 770.0, 299.0, 0.7695769667625427, 2.0], [517.0, 277.0, 532.0, 291.0, 0.6941196918487549, 2.0], [564.0, 269.0, 576.0, 278.0, 0.6759436726570129, 2.0], [735.0, 277.0, 749.0, 287.0, 0.6292436718940735, 2.0], [490.0, 284.0, 508.0, 300.0, 0.6023260354995728, 2.0], [788.0, 322.0, 818.0, 344.0, 0.6008516550064087, 2.0], [534.0, 269.0, 549.0, 281.0, 0.5637674927711487, 2.0], [716.0, 266.0, 728.0, 276.0, 0.5525463223457336, 2.0], [691.0, 276.0, 705.0, 288.0, 0.49095749855041504, 2.0], [351.0, 234.0, 367.0, 245.0, 0.4613398611545563, 2.0], [541.0, 268.0, 555.0, 279.0, 0.40904510021209717, 2.0], [694.0, 262.0, 705.0, 270.0, 0.3874354362487793, 2.0], [792.0, 304.0, 815.0, 322.0, 0.36119621992111206, 2.0], [678.0, 262.0, 690.0, 275.0, 0.27393198013305664, 2.0], [948.0, 237.0, 962.0, 246.0, 0.2617509663105011, 2.0]]"
261,"[[577.0, 294.0, 597.0, 311.0, 0.8411180973052979, 2.0], [959.0, 672.0, 1137.0, 720.0, 0.8279480338096619, 2.0], [552.0, 284.0, 570.0, 300.0, 0.8127832412719727, 2.0], [488.0, 299.0, 513.0, 319.0, 0.767103374004364, 2.0], [752.0, 286.0, 769.0, 299.0, 0.7620974183082581, 2.0], [1124.0, 239.0, 1169.0, 255.0, 0.7533942461013794, 2.0], [516.0, 276.0, 532.0, 291.0, 0.687386155128479, 2.0], [489.0, 286.0, 506.0, 300.0, 0.6048998832702637, 2.0], [534.0, 272.0, 549.0, 281.0, 0.5809966921806335, 2.0], [689.0, 276.0, 704.0, 288.0, 0.5458789467811584, 2.0], [564.0, 270.0, 575.0, 278.0, 0.49340352416038513, 2.0], [735.0, 277.0, 747.0, 287.0, 0.48799481987953186, 2.0], [784.0, 317.0, 816.0, 343.0, 0.4807376265525818, 2.0], [351.0, 234.0, 366.0, 246.0, 0.45685818791389465, 2.0], [716.0, 266.0, 727.0, 276.0, 0.4093613624572754, 2.0], [541.0, 269.0, 554.0, 279.0, 0.2608095407485962, 2.0], [788.0, 304.0, 814.0, 325.0, 0.25508877635002136, 2.0], [693.0, 262.0, 703.0, 270.0, 0.25053107738494873, 2.0]]"
262,"[[576.0, 295.0, 596.0, 312.0, 0.7980073690414429, 2.0], [1123.0, 240.0, 1166.0, 255.0, 0.7832931280136108, 2.0], [550.0, 285.0, 570.0, 301.0, 0.7740718126296997, 2.0], [934.0, 643.0, 1124.0, 718.0, 0.767503023147583, 2.0], [513.0, 279.0, 531.0, 293.0, 0.758903980255127, 2.0], [750.0, 287.0, 768.0, 299.0, 0.7546126842498779, 2.0], [688.0, 277.0, 703.0, 288.0, 0.7023653984069824, 2.0], [532.0, 270.0, 552.0, 283.0, 0.6682484149932861, 2.0], [486.0, 300.0, 512.0, 320.0, 0.659052312374115, 2.0], [782.0, 316.0, 813.0, 342.0, 0.6151543259620667, 2.0], [733.0, 277.0, 747.0, 288.0, 0.5637917518615723, 2.0], [564.0, 270.0, 575.0, 279.0, 0.5368306636810303, 2.0], [350.0, 235.0, 365.0, 246.0, 0.5284408330917358, 2.0], [487.0, 287.0, 506.0, 302.0, 0.4969402551651001, 2.0], [715.0, 266.0, 727.0, 276.0, 0.48235684633255005, 2.0], [725.0, 274.0, 736.0, 283.0, 0.3442296087741852, 2.0], [785.0, 304.0, 811.0, 324.0, 0.3255667984485626, 2.0], [727.0, 276.0, 744.0, 286.0, 0.3226303160190582, 2.0], [693.0, 262.0, 705.0, 270.0, 0.3157612383365631, 2.0], [680.0, 262.0, 691.0, 276.0, 0.2853795289993286, 2.0]]"
263,"[[913.0, 617.0, 1109.0, 720.0, 0.8386887907981873, 2.0], [549.0, 286.0, 568.0, 301.0, 0.7428157329559326, 2.0], [1119.0, 240.0, 1162.0, 256.0, 0.7333345413208008, 2.0], [575.0, 295.0, 595.0, 313.0, 0.7181358933448792, 2.0], [512.0, 280.0, 530.0, 294.0, 0.7037663459777832, 2.0], [750.0, 286.0, 767.0, 299.0, 0.6955364346504211, 2.0], [780.0, 315.0, 810.0, 340.0, 0.6571806073188782, 2.0], [689.0, 277.0, 703.0, 288.0, 0.6265413165092468, 2.0], [531.0, 272.0, 552.0, 283.0, 0.5840696692466736, 2.0], [732.0, 277.0, 746.0, 288.0, 0.5111128687858582, 2.0], [485.0, 288.0, 504.0, 303.0, 0.4604259729385376, 2.0], [350.0, 235.0, 363.0, 245.0, 0.4468139410018921, 2.0], [784.0, 304.0, 809.0, 320.0, 0.44614729285240173, 2.0], [484.0, 296.0, 510.0, 322.0, 0.4342367351055145, 2.0], [561.0, 271.0, 575.0, 279.0, 0.39848628640174866, 2.0], [679.0, 264.0, 690.0, 276.0, 0.3687925636768341, 2.0], [715.0, 265.0, 726.0, 276.0, 0.28476157784461975, 2.0], [725.0, 274.0, 735.0, 283.0, 0.26901984214782715, 2.0], [693.0, 262.0, 704.0, 271.0, 0.25059616565704346, 2.0]]"
264,"[[895.0, 595.0, 1072.0, 717.0, 0.9327666163444519, 2.0], [574.0, 296.0, 594.0, 315.0, 0.7840459942817688, 2.0], [548.0, 286.0, 568.0, 303.0, 0.7790493965148926, 2.0], [749.0, 286.0, 766.0, 300.0, 0.7420633435249329, 2.0], [1117.0, 240.0, 1159.0, 256.0, 0.7224151492118835, 2.0], [688.0, 277.0, 702.0, 288.0, 0.6952254772186279, 2.0], [730.0, 278.0, 745.0, 287.0, 0.6869019865989685, 2.0], [513.0, 279.0, 530.0, 294.0, 0.6164732575416565, 2.0], [779.0, 316.0, 808.0, 340.0, 0.5755824446678162, 2.0], [482.0, 295.0, 509.0, 323.0, 0.5272538065910339, 2.0], [483.0, 288.0, 505.0, 303.0, 0.4995275139808655, 2.0], [561.0, 271.0, 573.0, 280.0, 0.4801538586616516, 2.0], [782.0, 304.0, 807.0, 320.0, 0.4652688503265381, 2.0], [531.0, 272.0, 552.0, 283.0, 0.4632626175880432, 2.0], [540.0, 271.0, 552.0, 281.0, 0.40504199266433716, 2.0], [348.0, 235.0, 362.0, 246.0, 0.3985297381877899, 2.0], [715.0, 267.0, 724.0, 276.0, 0.3655187487602234, 2.0], [676.0, 262.0, 689.0, 276.0, 0.31186407804489136, 2.0]]"
265,"[[573.0, 297.0, 593.0, 316.0, 0.7990176677703857, 2.0], [878.0, 573.0, 1041.0, 694.0, 0.7889003753662109, 2.0], [547.0, 287.0, 567.0, 303.0, 0.7637602090835571, 2.0], [1113.0, 240.0, 1156.0, 256.0, 0.7496970295906067, 2.0], [748.0, 286.0, 765.0, 300.0, 0.7335557341575623, 2.0], [729.0, 278.0, 744.0, 287.0, 0.6862198114395142, 2.0], [511.0, 283.0, 527.0, 295.0, 0.6558069586753845, 2.0], [687.0, 277.0, 701.0, 288.0, 0.6390431523323059, 2.0], [777.0, 317.0, 805.0, 339.0, 0.5915350914001465, 2.0], [783.0, 304.0, 806.0, 319.0, 0.4939414858818054, 2.0], [529.0, 276.0, 541.0, 285.0, 0.46494293212890625, 2.0], [560.0, 273.0, 572.0, 281.0, 0.46333637833595276, 2.0], [482.0, 289.0, 501.0, 303.0, 0.4606882333755493, 2.0], [480.0, 302.0, 508.0, 324.0, 0.4249301552772522, 2.0], [678.0, 263.0, 689.0, 276.0, 0.40576669573783875, 2.0], [530.0, 274.0, 551.0, 284.0, 0.35273319482803345, 2.0], [723.0, 276.0, 733.0, 284.0, 0.3366614878177643, 2.0], [714.0, 267.0, 723.0, 277.0, 0.3029025197029114, 2.0], [539.0, 273.0, 552.0, 281.0, 0.2904147505760193, 2.0]]"
266,"[[864.0, 552.0, 1013.0, 664.0, 0.9339972138404846, 2.0], [1112.0, 241.0, 1153.0, 256.0, 0.8109012842178345, 2.0], [746.0, 286.0, 764.0, 299.0, 0.7834375500679016, 2.0], [572.0, 299.0, 593.0, 318.0, 0.7824273705482483, 2.0], [546.0, 288.0, 567.0, 305.0, 0.7725223898887634, 2.0], [774.0, 314.0, 802.0, 337.0, 0.765536367893219, 2.0], [478.0, 305.0, 505.0, 326.0, 0.673442006111145, 2.0], [510.0, 284.0, 527.0, 296.0, 0.6376610398292542, 2.0], [729.0, 277.0, 743.0, 288.0, 0.6248022317886353, 2.0], [782.0, 303.0, 803.0, 317.0, 0.5660068988800049, 2.0], [528.0, 275.0, 541.0, 285.0, 0.5576677322387695, 2.0], [687.0, 277.0, 701.0, 288.0, 0.5443025231361389, 2.0], [559.0, 273.0, 571.0, 281.0, 0.4977948069572449, 2.0], [481.0, 289.0, 501.0, 306.0, 0.4703672230243683, 2.0], [343.0, 236.0, 360.0, 247.0, 0.44316384196281433, 2.0], [713.0, 267.0, 724.0, 276.0, 0.40640532970428467, 2.0], [559.0, 293.0, 597.0, 312.0, 0.33941131830215454, 2.0], [676.0, 263.0, 688.0, 276.0, 0.33820003271102905, 2.0], [539.0, 273.0, 550.0, 282.0, 0.3249528110027313, 2.0], [124.0, 229.0, 142.0, 239.0, 0.26425251364707947, 2.0]]"
267,"[[852.0, 536.0, 987.0, 637.0, 0.9292258024215698, 2.0], [545.0, 288.0, 566.0, 306.0, 0.8233851194381714, 2.0], [571.0, 300.0, 592.0, 319.0, 0.8017343878746033, 2.0], [746.0, 286.0, 762.0, 298.0, 0.7481874227523804, 2.0], [1108.0, 241.0, 1150.0, 257.0, 0.748140275478363, 2.0], [773.0, 315.0, 800.0, 336.0, 0.7144075632095337, 2.0], [780.0, 303.0, 802.0, 317.0, 0.6200050115585327, 2.0], [559.0, 273.0, 572.0, 281.0, 0.6072032451629639, 2.0], [687.0, 276.0, 699.0, 288.0, 0.5980765223503113, 2.0], [527.0, 276.0, 542.0, 285.0, 0.5943956971168518, 2.0], [509.0, 283.0, 526.0, 295.0, 0.5555195212364197, 2.0], [728.0, 278.0, 743.0, 288.0, 0.5352522134780884, 2.0], [677.0, 264.0, 687.0, 275.0, 0.3765677213668823, 2.0], [720.0, 275.0, 734.0, 285.0, 0.37297460436820984, 2.0], [545.0, 292.0, 593.0, 313.0, 0.35315725207328796, 2.0], [342.0, 235.0, 359.0, 248.0, 0.3258407711982727, 2.0], [712.0, 266.0, 723.0, 275.0, 0.2760435938835144, 2.0], [688.0, 263.0, 699.0, 273.0, 0.25324422121047974, 2.0]]"
268,"[[840.0, 520.0, 965.0, 613.0, 0.9275791049003601, 2.0], [570.0, 301.0, 592.0, 320.0, 0.8390690684318542, 2.0], [544.0, 289.0, 565.0, 307.0, 0.8090103268623352, 2.0], [1106.0, 241.0, 1147.0, 257.0, 0.7768822312355042, 2.0], [771.0, 314.0, 799.0, 336.0, 0.6334566473960876, 2.0], [745.0, 286.0, 761.0, 298.0, 0.6235570907592773, 2.0], [559.0, 273.0, 570.0, 282.0, 0.6043261885643005, 2.0], [728.0, 277.0, 742.0, 287.0, 0.6038734912872314, 2.0], [508.0, 284.0, 524.0, 297.0, 0.5993748903274536, 2.0], [474.0, 304.0, 502.0, 327.0, 0.5358196496963501, 2.0], [526.0, 276.0, 541.0, 286.0, 0.531122088432312, 2.0], [779.0, 302.0, 800.0, 316.0, 0.5127599835395813, 2.0], [687.0, 275.0, 699.0, 288.0, 0.46717649698257446, 2.0], [541.0, 291.0, 590.0, 314.0, 0.39513862133026123, 2.0], [711.0, 266.0, 723.0, 278.0, 0.37697508931159973, 2.0], [529.0, 273.0, 548.0, 285.0, 0.28231948614120483, 2.0], [658.0, 266.0, 666.0, 276.0, 0.26071009039878845, 2.0]]"
269,"[[830.0, 505.0, 947.0, 591.0, 0.9262051582336426, 2.0], [569.0, 302.0, 591.0, 321.0, 0.8492914438247681, 2.0], [544.0, 289.0, 563.0, 307.0, 0.8151978850364685, 2.0], [506.0, 284.0, 523.0, 298.0, 0.709248423576355, 2.0], [744.0, 287.0, 760.0, 298.0, 0.7033048272132874, 2.0], [558.0, 275.0, 570.0, 283.0, 0.6734761595726013, 2.0], [1104.0, 242.0, 1146.0, 258.0, 0.6725690364837646, 2.0], [473.0, 307.0, 501.0, 329.0, 0.6596604585647583, 2.0], [726.0, 277.0, 740.0, 287.0, 0.6357360482215881, 2.0], [769.0, 314.0, 798.0, 335.0, 0.6184307336807251, 2.0], [526.0, 275.0, 540.0, 287.0, 0.5819953680038452, 2.0], [685.0, 276.0, 698.0, 288.0, 0.5536667704582214, 2.0], [709.0, 265.0, 723.0, 278.0, 0.43200528621673584, 2.0], [776.0, 302.0, 799.0, 316.0, 0.42439764738082886, 2.0], [475.0, 291.0, 495.0, 310.0, 0.4092080295085907, 2.0], [538.0, 291.0, 585.0, 315.0, 0.3514100909233093, 2.0], [687.0, 264.0, 699.0, 273.0, 0.2855677604675293, 2.0], [532.0, 274.0, 548.0, 286.0, 0.27957040071487427, 2.0]]"
270,"[[821.0, 492.0, 929.0, 574.0, 0.9245437979698181, 2.0], [568.0, 303.0, 590.0, 322.0, 0.821304440498352, 2.0], [542.0, 291.0, 562.0, 308.0, 0.7847797274589539, 2.0], [557.0, 275.0, 570.0, 283.0, 0.7207094430923462, 2.0], [505.0, 285.0, 522.0, 299.0, 0.6819207072257996, 2.0], [775.0, 301.0, 797.0, 316.0, 0.6617507934570312, 2.0], [766.0, 312.0, 793.0, 334.0, 0.6553248167037964, 2.0], [525.0, 276.0, 538.0, 287.0, 0.6448854207992554, 2.0], [470.0, 310.0, 497.0, 331.0, 0.6423507332801819, 2.0], [743.0, 287.0, 759.0, 298.0, 0.640506386756897, 2.0], [1101.0, 242.0, 1144.0, 258.0, 0.6281275153160095, 2.0], [726.0, 276.0, 740.0, 287.0, 0.6182918548583984, 2.0], [473.0, 293.0, 493.0, 310.0, 0.6035972237586975, 2.0], [685.0, 276.0, 697.0, 288.0, 0.5183859467506409, 2.0], [711.0, 266.0, 724.0, 279.0, 0.3943198323249817, 2.0], [674.0, 266.0, 683.0, 276.0, 0.2677507698535919, 2.0]]"
