frame,number of cars
132,"[[506.0, 245.0, 601.0, 305.0, 0.9054759740829468, 2.0], [520.0, 184.0, 570.0, 213.0, 0.8652012348175049, 2.0], [181.0, 143.0, 201.0, 159.0, 0.8202199935913086, 2.0], [455.0, 158.0, 480.0, 172.0, 0.7415737509727478, 2.0], [358.0, 156.0, 378.0, 171.0, 0.6781545877456665, 2.0], [233.0, 147.0, 250.0, 164.0, 0.6077815890312195, 2.0], [268.0, 132.0, 279.0, 140.0, 0.5942870378494263, 2.0], [379.0, 143.0, 399.0, 161.0, 0.5880196690559387, 2.0], [0.0, 93.0, 13.0, 105.0, 0.5356605052947998, 2.0], [381.0, 138.0, 398.0, 153.0, 0.41617196798324585, 2.0], [425.0, 142.0, 442.0, 155.0, 0.4043672978878021, 2.0], [359.0, 152.0, 396.0, 170.0, 0.3642459809780121, 2.0], [384.0, 137.0, 398.0, 147.0, 0.2601257562637329, 2.0], [355.0, 127.0, 364.0, 136.0, 0.2550751268863678, 2.0]]"
133,"[[516.0, 182.0, 563.0, 209.0, 0.8395577073097229, 2.0], [498.0, 237.0, 586.0, 295.0, 0.8282392024993896, 2.0], [358.0, 156.0, 376.0, 170.0, 0.762602686882019, 2.0], [453.0, 157.0, 478.0, 172.0, 0.6958415508270264, 2.0], [179.0, 144.0, 199.0, 160.0, 0.6867058277130127, 2.0], [423.0, 142.0, 442.0, 154.0, 0.6500005125999451, 2.0], [230.0, 148.0, 250.0, 165.0, 0.6141476035118103, 2.0], [378.0, 143.0, 397.0, 160.0, 0.5580322742462158, 2.0], [266.0, 134.0, 279.0, 140.0, 0.538158655166626, 2.0], [0.0, 93.0, 12.0, 105.0, 0.48917409777641296, 2.0], [381.0, 136.0, 398.0, 151.0, 0.48376116156578064, 2.0], [386.0, 135.0, 398.0, 146.0, 0.28428930044174194, 2.0]]"
134,"[[511.0, 180.0, 557.0, 208.0, 0.8649607300758362, 2.0], [357.0, 155.0, 376.0, 169.0, 0.8071231842041016, 2.0], [488.0, 231.0, 571.0, 285.0, 0.8069426417350769, 2.0], [177.0, 144.0, 198.0, 160.0, 0.7529279589653015, 2.0], [449.0, 156.0, 474.0, 170.0, 0.7333822250366211, 2.0], [377.0, 144.0, 396.0, 159.0, 0.7119128108024597, 2.0], [229.0, 149.0, 249.0, 167.0, 0.672928512096405, 2.0], [265.0, 134.0, 279.0, 141.0, 0.6162269115447998, 2.0], [420.0, 142.0, 440.0, 154.0, 0.5898149609565735, 2.0], [383.0, 135.0, 396.0, 145.0, 0.5004969835281372, 2.0], [0.0, 93.0, 11.0, 105.0, 0.47799742221832275, 2.0]]"
135,"[[506.0, 178.0, 550.0, 204.0, 0.8349186182022095, 2.0], [176.0, 145.0, 196.0, 160.0, 0.8295746445655823, 2.0], [227.0, 149.0, 248.0, 168.0, 0.8225151896476746, 2.0], [448.0, 155.0, 472.0, 170.0, 0.8060282468795776, 2.0], [357.0, 154.0, 375.0, 168.0, 0.8019448518753052, 2.0], [483.0, 225.0, 559.0, 276.0, 0.8011078834533691, 2.0], [420.0, 141.0, 438.0, 154.0, 0.695768415927887, 2.0], [376.0, 143.0, 395.0, 158.0, 0.6935997009277344, 2.0], [264.0, 134.0, 279.0, 142.0, 0.6452047824859619, 2.0], [382.0, 135.0, 395.0, 145.0, 0.5502814650535583, 2.0], [0.0, 94.0, 10.0, 106.0, 0.3635897636413574, 2.0]]"
136,"[[502.0, 177.0, 544.0, 202.0, 0.8504875302314758, 2.0], [355.0, 152.0, 374.0, 167.0, 0.8241047263145447, 2.0], [446.0, 155.0, 470.0, 169.0, 0.7619877457618713, 2.0], [174.0, 146.0, 195.0, 162.0, 0.7600384950637817, 2.0], [419.0, 140.0, 437.0, 153.0, 0.7534584403038025, 2.0], [226.0, 151.0, 246.0, 170.0, 0.7423886656761169, 2.0], [376.0, 144.0, 393.0, 158.0, 0.6951474547386169, 2.0], [381.0, 135.0, 395.0, 145.0, 0.5852368474006653, 2.0], [263.0, 134.0, 278.0, 143.0, 0.5810458660125732, 2.0], [475.0, 220.0, 548.0, 269.0, 0.5453420281410217, 2.0], [377.0, 137.0, 393.0, 154.0, 0.5166162252426147, 2.0], [0.0, 95.0, 8.0, 107.0, 0.4340519607067108, 2.0], [263.0, 122.0, 270.0, 128.0, 0.2979353368282318, 2.0]]"
137,"[[224.0, 152.0, 244.0, 170.0, 0.8379379510879517, 2.0], [497.0, 175.0, 540.0, 199.0, 0.8373994827270508, 2.0], [354.0, 152.0, 372.0, 165.0, 0.8328730463981628, 2.0], [468.0, 216.0, 540.0, 262.0, 0.7963480949401855, 2.0], [172.0, 146.0, 193.0, 163.0, 0.7820108532905579, 2.0], [417.0, 139.0, 435.0, 153.0, 0.741593062877655, 2.0], [444.0, 153.0, 466.0, 168.0, 0.707137942314148, 2.0], [375.0, 144.0, 392.0, 157.0, 0.6642208695411682, 2.0], [263.0, 135.0, 276.0, 143.0, 0.5858103036880493, 2.0], [381.0, 135.0, 393.0, 145.0, 0.5600786209106445, 2.0], [378.0, 136.0, 392.0, 152.0, 0.40867725014686584, 2.0], [262.0, 122.0, 269.0, 129.0, 0.250873327255249, 2.0]]"
138,"[[493.0, 173.0, 533.0, 197.0, 0.8631653189659119, 2.0], [416.0, 140.0, 434.0, 152.0, 0.8227255940437317, 2.0], [464.0, 211.0, 528.0, 255.0, 0.8153001070022583, 2.0], [354.0, 151.0, 371.0, 165.0, 0.8076826333999634, 2.0], [221.0, 153.0, 243.0, 173.0, 0.7978510856628418, 2.0], [441.0, 153.0, 464.0, 167.0, 0.7306240200996399, 2.0], [169.0, 147.0, 191.0, 163.0, 0.7284877300262451, 2.0], [263.0, 134.0, 276.0, 143.0, 0.6748952269554138, 2.0], [373.0, 143.0, 391.0, 156.0, 0.654202401638031, 2.0], [379.0, 135.0, 393.0, 145.0, 0.4386785328388214, 2.0], [353.0, 146.0, 387.0, 161.0, 0.42043885588645935, 2.0]]"
139,"[[489.0, 172.0, 529.0, 195.0, 0.8680580854415894, 2.0], [440.0, 152.0, 463.0, 165.0, 0.809507429599762, 2.0], [167.0, 148.0, 190.0, 164.0, 0.7295368313789368, 2.0], [353.0, 150.0, 370.0, 163.0, 0.7206154465675354, 2.0], [416.0, 139.0, 432.0, 152.0, 0.6863707304000854, 2.0], [220.0, 155.0, 241.0, 174.0, 0.6822062730789185, 2.0], [458.0, 208.0, 519.0, 249.0, 0.6756963729858398, 2.0], [263.0, 135.0, 275.0, 143.0, 0.6308075189590454, 2.0], [372.0, 142.0, 390.0, 156.0, 0.6061206459999084, 2.0], [379.0, 135.0, 392.0, 144.0, 0.42729315161705017, 2.0], [354.0, 144.0, 390.0, 158.0, 0.2822354733943939, 2.0]]"
140,"[[439.0, 152.0, 460.0, 164.0, 0.8209578394889832, 2.0], [486.0, 171.0, 524.0, 192.0, 0.7859451770782471, 2.0], [217.0, 157.0, 240.0, 176.0, 0.7812899947166443, 2.0], [453.0, 203.0, 511.0, 244.0, 0.7310447096824646, 2.0], [165.0, 148.0, 187.0, 166.0, 0.6939871311187744, 2.0], [414.0, 139.0, 432.0, 151.0, 0.653378963470459, 2.0], [262.0, 136.0, 274.0, 144.0, 0.6296969652175903, 2.0], [372.0, 141.0, 389.0, 155.0, 0.6041623950004578, 2.0], [352.0, 148.0, 369.0, 163.0, 0.5871036648750305, 2.0], [379.0, 135.0, 392.0, 143.0, 0.37405768036842346, 2.0], [356.0, 142.0, 390.0, 157.0, 0.25937265157699585, 2.0]]"
141,"[[449.0, 200.0, 504.0, 239.0, 0.8631300926208496, 2.0], [483.0, 170.0, 520.0, 191.0, 0.8529412746429443, 2.0], [162.0, 149.0, 186.0, 168.0, 0.8386392593383789, 2.0], [437.0, 152.0, 457.0, 163.0, 0.8176692128181458, 2.0], [351.0, 148.0, 369.0, 162.0, 0.7099946737289429, 2.0], [216.0, 157.0, 239.0, 178.0, 0.6615552306175232, 2.0], [413.0, 139.0, 430.0, 152.0, 0.6599208116531372, 2.0], [372.0, 142.0, 388.0, 155.0, 0.6205006837844849, 2.0], [261.0, 137.0, 272.0, 145.0, 0.6003942489624023, 2.0], [375.0, 134.0, 391.0, 144.0, 0.39007368683815, 2.0]]"
142,"[[160.0, 150.0, 184.0, 168.0, 0.8717122673988342, 2.0], [479.0, 169.0, 515.0, 190.0, 0.860930860042572, 2.0], [444.0, 197.0, 496.0, 233.0, 0.7975800037384033, 2.0], [435.0, 151.0, 456.0, 163.0, 0.7958714962005615, 2.0], [213.0, 160.0, 237.0, 180.0, 0.7409890294075012, 2.0], [351.0, 148.0, 368.0, 161.0, 0.7251316905021667, 2.0], [260.0, 137.0, 272.0, 146.0, 0.6565755009651184, 2.0], [370.0, 142.0, 387.0, 154.0, 0.6125988960266113, 2.0], [412.0, 137.0, 428.0, 150.0, 0.561249852180481, 2.0], [375.0, 134.0, 390.0, 144.0, 0.37361735105514526, 2.0], [259.0, 124.0, 267.0, 130.0, 0.3341543674468994, 2.0]]"
143,"[[476.0, 167.0, 511.0, 187.0, 0.8887130618095398, 2.0], [157.0, 151.0, 183.0, 169.0, 0.8574977517127991, 2.0], [210.0, 160.0, 236.0, 181.0, 0.8231117725372314, 2.0], [433.0, 149.0, 455.0, 162.0, 0.7849873304367065, 2.0], [351.0, 147.0, 367.0, 160.0, 0.7259969711303711, 2.0], [411.0, 137.0, 427.0, 150.0, 0.7178343534469604, 2.0], [441.0, 193.0, 490.0, 229.0, 0.6569967865943909, 2.0], [258.0, 137.0, 273.0, 146.0, 0.6428573727607727, 2.0], [370.0, 141.0, 387.0, 153.0, 0.5964139699935913, 2.0], [375.0, 133.0, 389.0, 144.0, 0.35417088866233826, 2.0], [259.0, 125.0, 267.0, 131.0, 0.3397271931171417, 2.0], [367.0, 120.0, 377.0, 128.0, 0.31066495180130005, 2.0]]"
144,"[[436.0, 191.0, 484.0, 225.0, 0.8545531034469604, 2.0], [472.0, 166.0, 506.0, 187.0, 0.8460296988487244, 2.0], [208.0, 163.0, 233.0, 183.0, 0.8406090140342712, 2.0], [155.0, 153.0, 181.0, 171.0, 0.8043360114097595, 2.0], [433.0, 149.0, 451.0, 162.0, 0.7899426221847534, 2.0], [411.0, 137.0, 425.0, 149.0, 0.753944456577301, 2.0], [350.0, 146.0, 367.0, 160.0, 0.7493171095848083, 2.0], [257.0, 138.0, 272.0, 147.0, 0.6750666499137878, 2.0], [368.0, 140.0, 386.0, 152.0, 0.616887629032135, 2.0], [366.0, 119.0, 376.0, 127.0, 0.38844743371009827, 2.0], [372.0, 133.0, 387.0, 145.0, 0.3274632394313812, 2.0]]"
145,"[[153.0, 152.0, 178.0, 171.0, 0.843617856502533, 2.0], [470.0, 164.0, 502.0, 183.0, 0.8414941430091858, 2.0], [204.0, 162.0, 231.0, 185.0, 0.8268100023269653, 2.0], [430.0, 148.0, 449.0, 160.0, 0.7690901756286621, 2.0], [350.0, 146.0, 365.0, 158.0, 0.7373946309089661, 2.0], [433.0, 188.0, 479.0, 221.0, 0.7124463319778442, 2.0], [257.0, 138.0, 272.0, 148.0, 0.6959590911865234, 2.0], [409.0, 137.0, 424.0, 148.0, 0.664927065372467, 2.0], [368.0, 139.0, 384.0, 152.0, 0.5043958425521851, 2.0], [630.0, 235.0, 640.0, 256.0, 0.45433467626571655, 2.0], [365.0, 119.0, 376.0, 127.0, 0.40993478894233704, 2.0], [258.0, 126.0, 266.0, 132.0, 0.3191143870353699, 2.0], [377.0, 133.0, 387.0, 141.0, 0.29827719926834106, 2.0], [335.0, 125.0, 347.0, 133.0, 0.2550238370895386, 2.0]]"
146,"[[150.0, 152.0, 176.0, 172.0, 0.8616501688957214, 2.0], [467.0, 163.0, 499.0, 182.0, 0.8477748036384583, 2.0], [201.0, 163.0, 230.0, 187.0, 0.83046954870224, 2.0], [429.0, 186.0, 473.0, 217.0, 0.821693480014801, 2.0], [349.0, 145.0, 365.0, 157.0, 0.774387538433075, 2.0], [256.0, 138.0, 271.0, 148.0, 0.725793719291687, 2.0], [618.0, 229.0, 640.0, 253.0, 0.6648182272911072, 2.0], [429.0, 148.0, 448.0, 160.0, 0.6605234742164612, 2.0], [407.0, 135.0, 423.0, 147.0, 0.4712134599685669, 2.0], [367.0, 138.0, 383.0, 150.0, 0.4620947539806366, 2.0], [366.0, 119.0, 376.0, 127.0, 0.4155368208885193, 2.0], [257.0, 126.0, 266.0, 132.0, 0.3932456374168396, 2.0], [372.0, 133.0, 386.0, 145.0, 0.27725332975387573, 2.0]]"
147,"[[199.0, 165.0, 227.0, 190.0, 0.8427923321723938, 2.0], [465.0, 162.0, 495.0, 181.0, 0.8079162240028381, 2.0], [147.0, 153.0, 175.0, 173.0, 0.794000506401062, 2.0], [426.0, 184.0, 468.0, 214.0, 0.7705938220024109, 2.0], [608.0, 223.0, 640.0, 252.0, 0.709973931312561, 2.0], [255.0, 139.0, 270.0, 149.0, 0.7095672488212585, 2.0], [349.0, 144.0, 364.0, 156.0, 0.6678963303565979, 2.0], [428.0, 147.0, 446.0, 159.0, 0.623231053352356, 2.0], [406.0, 135.0, 422.0, 147.0, 0.549291729927063, 2.0], [257.0, 126.0, 266.0, 133.0, 0.499982088804245, 2.0], [255.0, 127.0, 269.0, 143.0, 0.37483134865760803, 2.0], [367.0, 138.0, 382.0, 151.0, 0.36696821451187134, 2.0], [365.0, 118.0, 376.0, 126.0, 0.3196223974227905, 2.0]]"
148,"[[462.0, 161.0, 491.0, 179.0, 0.8590858578681946, 2.0], [145.0, 154.0, 172.0, 174.0, 0.8028509616851807, 2.0], [195.0, 166.0, 225.0, 192.0, 0.7923003435134888, 2.0], [426.0, 145.0, 444.0, 158.0, 0.7672057151794434, 2.0], [422.0, 181.0, 463.0, 210.0, 0.7578850984573364, 2.0], [254.0, 139.0, 270.0, 150.0, 0.7102389335632324, 2.0], [406.0, 135.0, 421.0, 146.0, 0.6995755434036255, 2.0], [597.0, 219.0, 640.0, 255.0, 0.637332022190094, 2.0], [348.0, 143.0, 363.0, 155.0, 0.5742470622062683, 2.0], [366.0, 137.0, 381.0, 149.0, 0.5187786817550659, 2.0], [257.0, 127.0, 266.0, 133.0, 0.4699060916900635, 2.0], [255.0, 127.0, 269.0, 140.0, 0.334797203540802, 2.0], [365.0, 119.0, 375.0, 126.0, 0.29980215430259705, 2.0], [372.0, 133.0, 385.0, 145.0, 0.2591717541217804, 2.0]]"
149,"[[458.0, 160.0, 488.0, 178.0, 0.8390228748321533, 2.0], [142.0, 156.0, 170.0, 175.0, 0.8300586938858032, 2.0], [424.0, 145.0, 441.0, 157.0, 0.7889399528503418, 2.0], [420.0, 179.0, 460.0, 207.0, 0.7599581480026245, 2.0], [588.0, 215.0, 640.0, 250.0, 0.75264573097229, 2.0], [405.0, 135.0, 419.0, 146.0, 0.7286872863769531, 2.0], [254.0, 139.0, 269.0, 150.0, 0.7038279175758362, 2.0], [347.0, 142.0, 363.0, 154.0, 0.7012385129928589, 2.0], [192.0, 169.0, 223.0, 194.0, 0.6681651473045349, 2.0], [366.0, 134.0, 382.0, 148.0, 0.515845000743866, 2.0], [256.0, 128.0, 265.0, 133.0, 0.4220215678215027, 2.0], [255.0, 127.0, 267.0, 136.0, 0.282002717256546, 2.0], [376.0, 131.0, 385.0, 138.0, 0.2785061299800873, 2.0]]"
150,"[[456.0, 158.0, 486.0, 176.0, 0.8416658639907837, 2.0], [581.0, 210.0, 640.0, 244.0, 0.8268771767616272, 2.0], [423.0, 145.0, 441.0, 156.0, 0.7944464683532715, 2.0], [417.0, 177.0, 455.0, 204.0, 0.7890774607658386, 2.0], [188.0, 169.0, 220.0, 197.0, 0.7621256709098816, 2.0], [404.0, 133.0, 418.0, 145.0, 0.7425835728645325, 2.0], [138.0, 156.0, 168.0, 176.0, 0.7340694069862366, 2.0], [253.0, 139.0, 268.0, 150.0, 0.7306238412857056, 2.0], [347.0, 142.0, 362.0, 153.0, 0.6740847826004028, 2.0], [366.0, 133.0, 382.0, 148.0, 0.48086896538734436, 2.0], [256.0, 128.0, 265.0, 133.0, 0.43991658091545105, 2.0]]"
151,"[[571.0, 207.0, 640.0, 240.0, 0.9097445607185364, 2.0], [455.0, 157.0, 482.0, 175.0, 0.8464632034301758, 2.0], [136.0, 156.0, 166.0, 178.0, 0.8038924932479858, 2.0], [403.0, 134.0, 418.0, 145.0, 0.7975488901138306, 2.0], [253.0, 139.0, 267.0, 151.0, 0.7903319597244263, 2.0], [422.0, 145.0, 440.0, 155.0, 0.785800576210022, 2.0], [415.0, 174.0, 451.0, 202.0, 0.7787911295890808, 2.0], [183.0, 171.0, 218.0, 200.0, 0.7391456365585327, 2.0], [347.0, 140.0, 361.0, 152.0, 0.657843828201294, 2.0], [365.0, 132.0, 381.0, 146.0, 0.5948013067245483, 2.0], [255.0, 128.0, 264.0, 134.0, 0.5447520613670349, 2.0], [374.0, 131.0, 384.0, 138.0, 0.2790287137031555, 2.0]]"
152,"[[564.0, 204.0, 631.0, 234.0, 0.8950520157814026, 2.0], [454.0, 156.0, 480.0, 173.0, 0.8405235409736633, 2.0], [132.0, 158.0, 163.0, 179.0, 0.8080028891563416, 2.0], [402.0, 133.0, 417.0, 144.0, 0.7560834884643555, 2.0], [421.0, 144.0, 439.0, 155.0, 0.7284766435623169, 2.0], [413.0, 173.0, 447.0, 198.0, 0.6823104023933411, 2.0], [251.0, 140.0, 266.0, 152.0, 0.6741724014282227, 2.0], [180.0, 173.0, 215.0, 204.0, 0.5984307527542114, 2.0], [254.0, 128.0, 264.0, 134.0, 0.5720342993736267, 2.0], [347.0, 140.0, 360.0, 151.0, 0.5102932453155518, 2.0], [363.0, 132.0, 380.0, 146.0, 0.3980778157711029, 2.0], [374.0, 130.0, 382.0, 138.0, 0.3500930070877075, 2.0]]"
153,"[[557.0, 200.0, 619.0, 230.0, 0.893927276134491, 2.0], [176.0, 175.0, 212.0, 206.0, 0.830727219581604, 2.0], [128.0, 158.0, 160.0, 181.0, 0.8275191187858582, 2.0], [452.0, 155.0, 477.0, 172.0, 0.7979946732521057, 2.0], [409.0, 170.0, 443.0, 195.0, 0.7639408111572266, 2.0], [250.0, 141.0, 266.0, 154.0, 0.736957848072052, 2.0], [400.0, 133.0, 416.0, 143.0, 0.7347319722175598, 2.0], [420.0, 143.0, 437.0, 154.0, 0.7138046622276306, 2.0], [253.0, 127.0, 264.0, 134.0, 0.6319755911827087, 2.0], [347.0, 138.0, 361.0, 150.0, 0.5993159413337708, 2.0], [363.0, 131.0, 380.0, 145.0, 0.4791140854358673, 2.0], [374.0, 130.0, 382.0, 138.0, 0.3278329372406006, 2.0]]"
154,"[[550.0, 196.0, 610.0, 227.0, 0.8812075853347778, 2.0], [170.0, 177.0, 208.0, 210.0, 0.8355093598365784, 2.0], [450.0, 154.0, 474.0, 171.0, 0.8182495832443237, 2.0], [126.0, 159.0, 158.0, 181.0, 0.8160175681114197, 2.0], [406.0, 169.0, 440.0, 193.0, 0.7359645366668701, 2.0], [418.0, 143.0, 435.0, 153.0, 0.7120665907859802, 2.0], [249.0, 142.0, 265.0, 154.0, 0.7104753851890564, 2.0], [401.0, 131.0, 415.0, 144.0, 0.6361719369888306, 2.0], [253.0, 127.0, 264.0, 134.0, 0.633639395236969, 2.0], [345.0, 139.0, 360.0, 149.0, 0.5625357031822205, 2.0], [362.0, 134.0, 377.0, 146.0, 0.5468335151672363, 2.0], [374.0, 129.0, 382.0, 137.0, 0.3306409418582916, 2.0]]"
155,"[[543.0, 193.0, 601.0, 223.0, 0.8710830807685852, 2.0], [446.0, 153.0, 472.0, 170.0, 0.8629773855209351, 2.0], [121.0, 159.0, 155.0, 183.0, 0.8256990313529968, 2.0], [404.0, 167.0, 438.0, 192.0, 0.8238482475280762, 2.0], [165.0, 179.0, 205.0, 213.0, 0.8036280870437622, 2.0], [416.0, 142.0, 433.0, 152.0, 0.7247284054756165, 2.0], [399.0, 131.0, 413.0, 143.0, 0.665014386177063, 2.0], [247.0, 142.0, 265.0, 154.0, 0.6503374576568604, 2.0], [252.0, 128.0, 263.0, 135.0, 0.6140291094779968, 2.0], [345.0, 139.0, 359.0, 148.0, 0.5696560144424438, 2.0], [361.0, 132.0, 376.0, 145.0, 0.40864425897598267, 2.0]]"
156,"[[445.0, 152.0, 469.0, 168.0, 0.8713359236717224, 2.0], [160.0, 181.0, 202.0, 217.0, 0.8554593324661255, 2.0], [536.0, 192.0, 592.0, 218.0, 0.8419981598854065, 2.0], [117.0, 161.0, 152.0, 184.0, 0.8250409960746765, 2.0], [402.0, 165.0, 434.0, 189.0, 0.8079832792282104, 2.0], [246.0, 143.0, 264.0, 155.0, 0.7633364796638489, 2.0], [416.0, 141.0, 432.0, 152.0, 0.7023319005966187, 2.0], [252.0, 128.0, 263.0, 135.0, 0.5853659510612488, 2.0], [399.0, 131.0, 413.0, 142.0, 0.514661967754364, 2.0], [345.0, 137.0, 358.0, 147.0, 0.39705079793930054, 2.0], [362.0, 131.0, 375.0, 145.0, 0.30056920647621155, 2.0]]"
157,"[[531.0, 187.0, 584.0, 215.0, 0.8941328525543213, 2.0], [114.0, 162.0, 149.0, 186.0, 0.8498204350471497, 2.0], [441.0, 150.0, 466.0, 167.0, 0.8492839932441711, 2.0], [155.0, 184.0, 198.0, 221.0, 0.8039566278457642, 2.0], [401.0, 164.0, 432.0, 186.0, 0.8007089495658875, 2.0], [246.0, 144.0, 262.0, 155.0, 0.7269378900527954, 2.0], [415.0, 140.0, 431.0, 152.0, 0.7146136164665222, 2.0], [399.0, 131.0, 411.0, 141.0, 0.7082589268684387, 2.0], [345.0, 137.0, 359.0, 146.0, 0.48412245512008667, 2.0], [250.0, 129.0, 262.0, 135.0, 0.45572203397750854, 2.0]]"
158,"[[525.0, 186.0, 576.0, 212.0, 0.844255805015564, 2.0], [440.0, 149.0, 464.0, 165.0, 0.8365340232849121, 2.0], [109.0, 163.0, 145.0, 187.0, 0.8060283660888672, 2.0], [400.0, 163.0, 430.0, 184.0, 0.7858287692070007, 2.0], [148.0, 186.0, 193.0, 226.0, 0.7016894817352295, 2.0], [415.0, 139.0, 430.0, 151.0, 0.6940500736236572, 2.0], [398.0, 131.0, 411.0, 140.0, 0.6384196281433105, 2.0], [244.0, 144.0, 262.0, 157.0, 0.6239504218101501, 2.0], [344.0, 137.0, 357.0, 145.0, 0.4839900732040405, 2.0], [249.0, 128.0, 261.0, 135.0, 0.35169389843940735, 2.0]]"
159,"[[103.0, 163.0, 143.0, 189.0, 0.8770561814308167, 2.0], [398.0, 161.0, 427.0, 181.0, 0.8365319967269897, 2.0], [520.0, 183.0, 569.0, 210.0, 0.8034725785255432, 2.0], [439.0, 149.0, 462.0, 164.0, 0.7391369938850403, 2.0], [414.0, 138.0, 428.0, 149.0, 0.7037823796272278, 2.0], [243.0, 144.0, 261.0, 157.0, 0.681538999080658, 2.0], [397.0, 130.0, 410.0, 140.0, 0.6241894364356995, 2.0], [142.0, 188.0, 190.0, 231.0, 0.5799652934074402, 2.0], [345.0, 136.0, 357.0, 145.0, 0.4769732356071472, 2.0], [249.0, 129.0, 261.0, 136.0, 0.4724016487598419, 2.0]]"
160,"[[516.0, 181.0, 563.0, 206.0, 0.87301105260849, 2.0], [101.0, 166.0, 139.0, 190.0, 0.8427844047546387, 2.0], [241.0, 144.0, 260.0, 158.0, 0.7752832174301147, 2.0], [438.0, 148.0, 460.0, 163.0, 0.7564189434051514, 2.0], [411.0, 137.0, 426.0, 148.0, 0.7412066459655762, 2.0], [134.0, 192.0, 185.0, 236.0, 0.6522825956344604, 2.0], [397.0, 160.0, 423.0, 180.0, 0.6427205801010132, 2.0], [397.0, 129.0, 409.0, 139.0, 0.6071627736091614, 2.0], [248.0, 129.0, 259.0, 136.0, 0.5616000294685364, 2.0], [344.0, 136.0, 356.0, 145.0, 0.316723108291626, 2.0]]"
161,"[[511.0, 179.0, 558.0, 203.0, 0.8735921382904053, 2.0], [96.0, 166.0, 136.0, 192.0, 0.8606131672859192, 2.0], [435.0, 147.0, 457.0, 163.0, 0.7676421999931335, 2.0], [127.0, 194.0, 179.0, 240.0, 0.7511810660362244, 2.0], [410.0, 138.0, 426.0, 148.0, 0.6862311959266663, 2.0], [240.0, 146.0, 260.0, 160.0, 0.6774218082427979, 2.0], [394.0, 159.0, 422.0, 179.0, 0.6345652341842651, 2.0], [395.0, 128.0, 408.0, 138.0, 0.5986400842666626, 2.0], [247.0, 129.0, 259.0, 137.0, 0.5492802262306213, 2.0]]"
162,"[[507.0, 176.0, 549.0, 201.0, 0.8323926329612732, 2.0], [434.0, 147.0, 455.0, 162.0, 0.7869750261306763, 2.0], [239.0, 146.0, 258.0, 160.0, 0.7323954105377197, 2.0], [91.0, 167.0, 133.0, 195.0, 0.7158003449440002, 2.0], [409.0, 137.0, 425.0, 147.0, 0.6203610301017761, 2.0], [247.0, 129.0, 259.0, 138.0, 0.5819551944732666, 2.0], [394.0, 129.0, 408.0, 138.0, 0.48244115710258484, 2.0]]"
163,"[[501.0, 176.0, 545.0, 199.0, 0.869783341884613, 2.0], [85.0, 169.0, 129.0, 196.0, 0.7825161814689636, 2.0], [432.0, 146.0, 454.0, 160.0, 0.7751027345657349, 2.0], [238.0, 147.0, 257.0, 162.0, 0.7454221248626709, 2.0], [408.0, 137.0, 424.0, 146.0, 0.672147810459137, 2.0], [393.0, 129.0, 407.0, 138.0, 0.6533886790275574, 2.0], [246.0, 129.0, 258.0, 138.0, 0.6231815814971924, 2.0], [391.0, 157.0, 418.0, 177.0, 0.6064995527267456, 2.0]]"
164,"[[431.0, 145.0, 452.0, 160.0, 0.8242241144180298, 2.0], [499.0, 174.0, 538.0, 195.0, 0.8150372505187988, 2.0], [391.0, 155.0, 415.0, 174.0, 0.7968227863311768, 2.0], [237.0, 148.0, 256.0, 162.0, 0.7876372337341309, 2.0], [81.0, 169.0, 125.0, 199.0, 0.6428766250610352, 2.0], [408.0, 137.0, 423.0, 146.0, 0.5797338485717773, 2.0], [394.0, 128.0, 406.0, 137.0, 0.5698084831237793, 2.0], [246.0, 129.0, 258.0, 138.0, 0.5494914054870605, 2.0]]"
165,"[[495.0, 172.0, 533.0, 193.0, 0.8046035170555115, 2.0], [75.0, 172.0, 121.0, 201.0, 0.7649932503700256, 2.0], [429.0, 145.0, 449.0, 158.0, 0.7370628118515015, 2.0], [390.0, 154.0, 414.0, 173.0, 0.6933302283287048, 2.0], [234.0, 148.0, 255.0, 163.0, 0.6766921281814575, 2.0], [245.0, 129.0, 257.0, 137.0, 0.5800129175186157, 2.0], [393.0, 128.0, 404.0, 137.0, 0.48123008012771606, 2.0], [407.0, 136.0, 422.0, 146.0, 0.47656726837158203, 2.0], [278.0, 108.0, 288.0, 116.0, 0.2572939991950989, 2.0]]"
166,"[[490.0, 171.0, 529.0, 192.0, 0.8243706822395325, 2.0], [69.0, 173.0, 116.0, 203.0, 0.8053116202354431, 2.0], [427.0, 144.0, 448.0, 157.0, 0.8016065955162048, 2.0], [389.0, 153.0, 412.0, 171.0, 0.7951905727386475, 2.0], [392.0, 128.0, 404.0, 137.0, 0.6550385355949402, 2.0], [407.0, 134.0, 419.0, 145.0, 0.5716614127159119, 2.0], [244.0, 129.0, 256.0, 138.0, 0.5532935261726379, 2.0], [72.0, 218.0, 146.0, 281.0, 0.5343572497367859, 2.0], [233.0, 150.0, 253.0, 165.0, 0.49813565611839294, 2.0], [342.0, 133.0, 356.0, 142.0, 0.2783629894256592, 2.0]]"
